input, target
O=c1[nH]c2ccc(S(=O)(=O)N3C[C@H](CO)[C@H](c4ccsc4)C3)cc2[nH]1, 5-[(3R,4R)-3-(hydroxymethyl)-4-thiophen-3-ylpyrrolidin-1-yl]sulfonyl-1,3-dihydrobenzimidazol-2-one
CC(C)C(N)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O, 2-[[2-[[2-[(2-amino-3-methylbutanoyl)amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-phenylpropanoyl]amino]acetic acid
COc1c(-c2cnc(N3CC(C)OC(C)C3)cc2C)cnc2c(-c3ccc(C#N)cc3)cccc12, 4-[3-[6-(2,6-dimethylmorpholin-4-yl)-4-methylpyridin-3-yl]-4-methoxyquinolin-8-yl]benzonitrile
CNC(=O)C(C)(C(N)=O)N(C)C(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1, N',2-dimethyl-2-[methyl-[4-[2-[4-(morpholin-4-ylmethyl)phenyl]ethynyl]benzoyl]amino]propanediamide
O=C(O)c1ccc(N2C(=O)c3[nH]nc(-c4ccccc4)c3[C@H]2c2ccccc2Cl)cc1, 4-[(4S)-4-(2-chlorophenyl)-6-oxo-3-phenyl-1,4-dihydropyrrolo[3,4-c]pyrazol-5-yl]benzoic acid
CC(C)(C)[Si]1O[Si]O[Si]O[Si]O[Si]O[Si]O[Si]O[Si]O[Si]O[Si]O1, 2-tert-butyl-1,3,5,7,9,11,13,15,17,19-decaoxa-2λ3,4λ2,6λ2,8λ2,10λ2,12λ2,14λ2,16λ2,18λ2,20λ2-decasilacycloicosane
Cc1cccc(N2CCN(c3ccc(NS(=O)(=O)c4cccs4)cc3C(=O)O)C[C@@H]2C)c1, 2-[(3S)-3-methyl-4-(3-methylphenyl)piperazin-1-yl]-5-(thiophen-2-ylsulfonylamino)benzoic acid
C[C@@H](C(=O)NC(C)(C)C)[S@@+]([O-])Cc1cccc(S(=O)(=O)N(C)C)c1, (2S)-N-tert-butyl-2-[(S)-[3-(dimethylsulfamoyl)phenyl]methylsulfinyl]propanamide
O=[N+]([O-])c1ccc(N/N=C\c2ccc(Sc3ccccc3)o2)c([N+](=O)[O-])c1, 2,4-dinitro-N-[(Z)-(5-phenylsulfanylfuran-2-yl)methylideneamino]aniline
CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(=O)(=O)NCCN)cc4)cc3)CC2)n1, N-(2-aminoethyl)-4-[4-[[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]methoxy]phenyl]benzenesulfonamide
O=C([C@H]1CCCN(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)C1)N1CCCC1, 6-chloro-4-phenyl-3-[(3S)-3-(pyrrolidine-1-carbonyl)piperidin-1-yl]-1H-quinolin-2-one
CCCCCC1O[C@H](c2ccc(Cl)cc2Cl)[C@@](Cn2cncn2)(c2ccc(Cl)cc2)O1, 1-[[(4S,5R)-4-(4-chlorophenyl)-5-(2,4-dichlorophenyl)-2-pentyl-1,3-dioxolan-4-yl]methyl]-1,2,4-triazole
COc1ccc(CCN2C(=O)[C@@H]3[C@@H]4C=C[C@H](O4)[C@@H]3C2=O)cc1OC, (3aS,4S,7S,7aR)-2-[2-(3,4-dimethoxyphenyl)ethyl]-3a,4,7,7a-tetrahydro-4,7-epoxyisoindole-1,3-dione
CCOC(=O)Nc1ccc(Oc2c(F)c(F)c(Oc3ccc(NC(=O)OCC)cc3)c(F)c2F)cc1, ethyl N-[4-[4-[4-(ethoxycarbonylamino)phenoxy]-2,3,5,6-tetrafluorophenoxy]phenyl]carbamate
CCCn1nc(C)cc1CN(C)c1ccc(C(=O)O)cc1NS(=O)(=O)c1ccc(C(C)=O)cc1, 3-[(4-acetylphenyl)sulfonylamino]-4-[methyl-[(5-methyl-2-propylpyrazol-3-yl)methyl]amino]benzoic acid
CC[C@@H](C(=O)NC)N(Cc1c(Cl)cccc1Cl)C(=O)CCc1ccc(C(C)(C)C)cc1, (2S)-2-[3-(4-tert-butylphenyl)propanoyl-[(2,6-dichlorophenyl)methyl]amino]-N-methylbutanamide
CS(=O)(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](O)[C@@H]1O, [(2R,3S,4R,5R)-5-(3,5-dioxo-1,2,4-triazin-2-yl)-3,4-dihydroxyoxolan-2-yl]methyl methanesulfonate
C[C@H]1[C@H](C)CCC[C@H]1NC(=O)COC(=O)c1ccc(Cl)c(N2CCCC2=O)c1, [2-[[(1R,2S,3R)-2,3-dimethylcyclohexyl]amino]-2-oxoethyl] 4-chloro-3-(2-oxopyrrolidin-1-yl)benzoate
Cc1cc(C)c2cc(C(=O)N3CCN(S(=O)(=O)c4cccc(Cl)c4Cl)CC3)[nH]c2c1, [4-(2,3-dichlorophenyl)sulfonylpiperazin-1-yl]-(4,6-dimethyl-1H-indol-2-yl)methanone
CC[C@H](C)n1c(C)c(C)n2c3c(=O)n(Cc4ccc(Cl)cc4)c(=O)n(C)c3nc12, 6-[(2S)-butan-2-yl]-2-[(4-chlorophenyl)methyl]-4,7,8-trimethylpurino[7,8-a]imidazole-1,3-dione
COCC[N+]1(CNc2ncc(C)n(CC(=O)NCc3ccc4[nH]cc(C)c4c3)c2=O)CCCC1, 2-[3-[[1-(2-methoxyethyl)pyrrolidin-1-ium-1-yl]methylamino]-6-methyl-2-oxopyrazin-1-yl]-N-[(3-methyl-1H-indol-5-yl)methyl]acetamide
Cc1c(Cl)cccc1N(CCCC(=O)N[C@@H](C)c1ccc2c(c1)CCCC2)S(C)(=O)=O, 4-(3-chloro-2-methyl-N-methylsulfonylanilino)-N-[(1S)-1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethyl]butanamide
CCCCCOc1ccc(/C(O)=C2/C(=O)C(=O)N(Cc3ccncc3)C2c2cccc(C)c2)cc1, (4Z)-4-[hydroxy-(4-pentoxyphenyl)methylidene]-5-(3-methylphenyl)-1-(pyridin-4-ylmethyl)pyrrolidine-2,3-dione
C[C@@H]1C=C[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]2[C@@H]1C(=O)O, (3aS,4R,5R,7aS)-2-benzyl-5-methyl-1,3-dioxo-3a,4,5,7a-tetrahydroisoindole-4-carboxylic acid
CC[C@H](C(=O)NC(C)(C)Cc1ccccc1)N(c1cc(Cl)cc(Cl)c1)S(C)(=O)=O, (2R)-2-(3,5-dichloro-N-methylsulfonylanilino)-N-(2-methyl-1-phenylpropan-2-yl)butanamide
COc1ccc(-c2coc3c(C)c(OC)c(/C(C)=C/C(=O)NCCCOC(C)C)cc23)cc1OC, (E)-3-[3-(3,4-dimethoxyphenyl)-6-methoxy-7-methyl-1-benzofuran-5-yl]-N-(3-propan-2-yloxypropyl)but-2-enamide
CNCC(O)COc1cc(OC)cc(-c2cc(N3CC4CCC(C3)O4)n3ncc(C(C)C)c3n2)c1, 1-[3-methoxy-5-[7-(8-oxa-3-azabicyclo[3.2.1]octan-3-yl)-3-propan-2-ylpyrazolo[1,5-a]pyrimidin-5-yl]phenoxy]-3-(methylamino)propan-2-ol
CC1CC(C)CN(c2oc(-c3ccc(F)cc3)nc2S(=O)(=O)c2ccc3c(c2)OCCO3)C1, 4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-5-(3,5-dimethylpiperidin-1-yl)-2-(4-fluorophenyl)-1,3-oxazole
CC1CC2C3=CC=C(c4ccc(F)nc4)[C@@]3(C)CCC2[C@@]2(C)CCC(=O)C=C12, (10R,13S)-17-(6-fluoropyridin-3-yl)-6,10,13-trimethyl-1,2,6,7,8,9,11,12-octahydrocyclopenta[a]phenanthren-3-one
CCOc1ccc2c(c1)sc(=NC(=O)C1CCCN(S(=O)(=O)c3ccc(OC)cc3)C1)n2CC, N-(6-ethoxy-3-ethyl-1,3-benzothiazol-2-ylidene)-1-(4-methoxyphenyl)sulfonylpiperidine-3-carboxamide
Cc1cccc(NS(=O)(=O)c2cc(C(=O)N3CCN(c4cc(Cl)ccc4C)CC3)ccc2C)c1, 5-[4-(5-chloro-2-methylphenyl)piperazine-1-carbonyl]-2-methyl-N-(3-methylphenyl)benzenesulfonamide
C=CCN1C(=O)C(=C2Sc3ccc(OC)cc3N2C)SC1=Nc1ccc2c(c1)Oc1ccccc1O2, 2-dibenzo-p-dioxin-2-ylimino-5-(5-methoxy-3-methyl-1,3-benzothiazol-2-ylidene)-3-prop-2-enyl-1,3-thiazolidin-4-one
COc1cccc([C@H](CC(=O)C[C@@H](c2cccc(OC)c2)C2CCCC2)C2CCCC2)c1, (1R,5R)-1,5-dicyclopentyl-1,5-bis(3-methoxyphenyl)pentan-3-one
CC1CCC2(CC1)NC(=O)N(CC(=O)NN1C(=O)NC(C)(CCc3ccccc3)C1=O)C2=O, 2-(8-methyl-2,4-dioxo-1,3-diazaspiro[4.5]decan-3-yl)-N-[4-methyl-2,5-dioxo-4-(2-phenylethyl)imidazolidin-1-yl]acetamide
N=C(CCCc1ccccc1)N1CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1, [(3R)-1-(4-phenylbutanimidoyl)pyrrolidin-3-yl] (2R)-2-cyclopentyl-2-hydroxy-2-phenylacetate
Cc1cccc(CC(C)NC(=O)c2cnn(-c3ncc4c(n3)-c3ccccc3CC4)c2C2CC2)n1, 5-cyclopropyl-1-(5,6-dihydrobenzo[h]quinazolin-2-yl)-N-[1-(6-methylpyridin-2-yl)propan-2-yl]pyrazole-4-carboxamide
CC(C)(C)OC(=O)N1CCC(C2c3ccccc3C=C(COS(C)(=O)=O)c3ccccc32)CC1, tert-butyl 4-[9-(methylsulfonyloxymethyl)-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenyl]piperidine-1-carboxylate
O=C(Nc1nnc(Cc2ccccc2)s1)[C@H]1CC(=O)N(c2n[nH]c3cccc(F)c23)C1, (3S)-N-(5-benzyl-1,3,4-thiadiazol-2-yl)-1-(4-fluoro-1H-indazol-3-yl)-5-oxopyrrolidine-3-carboxamide
O=C(NCc1ccc(S(=O)(=O)c2cncc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1, N-[[4-[5-(trifluoromethyl)pyridin-3-yl]sulfonylphenyl]methyl]-1H-pyrazolo[3,4-b]pyridine-5-carboxamide
Cc1c(C=C2SC(=S)N(CCC(C)C)C2=O)c(N(C)Cc2ccccc2)n(C)c(=O)c1C#N, 6-[benzyl(methyl)amino]-1,4-dimethyl-5-[[3-(3-methylbutyl)-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]-2-oxopyridine-3-carbonitrile
C=CCOc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2c2ccc(C)cc2)cc1OCC, 7-chloro-1-(3-ethoxy-4-prop-2-enoxyphenyl)-2-(4-methylphenyl)-1H-chromeno[2,3-c]pyrrole-3,9-dione
COc1cc(NNC(=O)[C@H]2CC(=O)N(c3ccccc3)C2)ccc1OCc1ccc(Cl)cc1Cl, (3S)-N'-[4-[(2,4-dichlorophenyl)methoxy]-3-methoxyphenyl]-5-oxo-1-phenylpyrrolidine-3-carbohydrazide
CNC(=O)CCCCCC(CNC(=O)c1cncs1)c1ncc(-c2ccc3nc(OC)ccc3c2)[nH]1, N-[2-[5-(2-methoxyquinolin-6-yl)-1H-imidazol-2-yl]-8-(methylamino)-8-oxooctyl]-1,3-thiazole-5-carboxamide
C=CCON1C(=O)[C@H]2[C@H](C1=O)[C@@]1(Cl)C[C@@]2(Cl)C(Cl)=C1Cl, (1S,2R,6R,7S)-1,7,8,9-tetrachloro-4-prop-2-enoxy-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione
Cc1c2ccccc2c(C#N)c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc12, 10-methyl-3-[2-[4-(N-phenylanilino)phenyl]ethenyl]anthracene-9-carbonitrile
O=C(O)C1CCCC(N2C(=O)C(=Cc3ccc(-c4ccccc4Oc4ccccc4)o3)SC2=S)C1, 3-[4-oxo-5-[[5-(2-phenoxyphenyl)furan-2-yl]methylidene]-2-sulfanylidene-1,3-thiazolidin-3-yl]cyclohexane-1-carboxylic acid
CCc1ccc(N2C(=O)N(CC(=O)N(CC)CC)[C@H]3CS(=O)(=O)C[C@@H]32)cc1, 2-[(3aR,6aR)-3-(4-ethylphenyl)-2,5,5-trioxo-3a,4,6,6a-tetrahydrothieno[3,4-d]imidazol-1-yl]-N,N-diethylacetamide
CCCCN(CCCC)c1cc(C(=O)N(C)CCc2ccsc2)cc(S(N)(=O)=O)c1Oc1ccccc1, 3-(dibutylamino)-N-methyl-4-phenoxy-5-sulfamoyl-N-(2-thiophen-3-ylethyl)benzamide
Cc1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1, 4-[5-[(E)-2-[4-(2-chlorophenyl)-5-(5-methylpyridin-2-yl)-1,2,4-triazol-3-yl]ethenyl]-1,3,4-oxadiazol-2-yl]benzonitrile
C=CCOc1ccc(-c2ccc(CCc3ccc(C4=CCC(OCC)CC4)c(F)c3F)cc2)c(F)c1F, 1-[2-[4-(2,3-difluoro-4-prop-2-enoxyphenyl)phenyl]ethyl]-4-(4-ethoxycyclohexen-1-yl)-2,3-difluorobenzene
CCc1nc(S/C(=C\c2cc(OC)c(OCc3ccc(Cl)cc3Cl)cc2Br)C(=O)O)n[nH]1, (Z)-3-[2-bromo-4-[(2,4-dichlorophenyl)methoxy]-5-methoxyphenyl]-2-[(5-ethyl-1H-1,2,4-triazol-3-yl)sulfanyl]prop-2-enoic acid
C[C@@H](NS(=O)(=O)CCCCCN1CC(=O)NC1=O)c1ccc(F)c(OCC2CCCN2C)c1, 5-(2,4-dioxoimidazolidin-1-yl)-N-[(1R)-1-[4-fluoro-3-[(1-methylpyrrolidin-2-yl)methoxy]phenyl]ethyl]pentane-1-sulfonamide
Cc1ccc(NC(=O)COC(=O)[C@@H](C)Oc2ccc(Cl)cc2Cl)cc1[N+](=O)[O-], [2-(4-methyl-3-nitroanilino)-2-oxoethyl] (2R)-2-(2,4-dichlorophenoxy)propanoate
COc1ccc(CN(C(=O)Cc2ccccc2)[C@H](C(=O)NCc2ccccc2)c2ccccc2)cc1, (2S)-N-benzyl-2-[(4-methoxyphenyl)methyl-(2-phenylacetyl)amino]-2-phenylacetamide
COC(=O)c1ccc2c(=O)n(CC3CCCO3)c(SC(C)C(=O)Nc3ccc(OC)cc3)nc2c1, methyl 2-[1-(4-methoxyanilino)-1-oxopropan-2-yl]sulfanyl-4-oxo-3-(oxolan-2-ylmethyl)quinazoline-7-carboxylate
COc1cc(OCc2csc(C3(F)CCOCC3)n2)c2cc(-c3cn4c(n3)SC(OC)N4)oc2c1, 6-[4-[[2-(4-fluorooxan-4-yl)-1,3-thiazol-4-yl]methoxy]-6-methoxy-1-benzofuran-2-yl]-2-methoxy-2,3-dihydroimidazo[2,1-b][1,3,4]thiadiazole
CCOC(=O)C1=C(COC(=O)/C(=C/c2ccc(F)cc2)c2cccs2)NC(=O)N[C@H]1C, ethyl (4S)-6-[[(Z)-3-(4-fluorophenyl)-2-thiophen-2-ylprop-2-enoyl]oxymethyl]-4-methyl-2-oxo-3,4-dihydro-1H-pyrimidine-5-carboxylate
