input, target
C[C@H](C(=O)Nc1ccccc1C#N)N1CCC(CCc2ccccc2)CC1, (2R)-N-(2-cyanophenyl)-2-[4-(2-phenylethyl)piperidin-1-yl]propanamide
Cc1nc2ccccc2n1CC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1, N-[3-(dimethylsulfamoyl)phenyl]-2-(2-methylbenzimidazol-1-yl)acetamide
CC[C@@H]([C@@H]1CCCC(=O)[C@H]1CO)[N+](=O)[O-], (2R,3R)-2-(hydroxymethyl)-3-[(1S)-1-nitropropyl]cyclohexan-1-one
Oc1c(I)cc(I)cc1C1c2sc3ccccc3c2Oc2c1sc1ccccc21, 2,4-diiodo-6-(2-oxa-10,14-dithiapentacyclo[11.7.0.03,11.04,9.015,20]icosa-1(13),3(11),4,6,8,15,17,19-octaen-12-yl)phenol
O=C(NCCc1ccc(C(F)(F)F)cc1)C1CCC(=O)N(C2CC2)C1, 1-cyclopropyl-6-oxo-N-[2-[4-(trifluoromethyl)phenyl]ethyl]piperidine-3-carboxamide
CSCc1noc(CNC(=O)[C@@]2(c3ccc(F)cc3)CC2(C)C)n1, (1S)-1-(4-fluorophenyl)-2,2-dimethyl-N-[[3-(methylsulfanylmethyl)-1,2,4-oxadiazol-5-yl]methyl]cyclopropane-1-carboxamide
COc1ccc(OC)c(-c2csc(NC(=O)Cc3ccc(Cl)cc3)n2)c1, 2-(4-chlorophenyl)-N-[4-(2,5-dimethoxyphenyl)-1,3-thiazol-2-yl]acetamide
O=C(Nc1ccc2oc(-c3ccc(Cl)cc3)nc2c1)C(Cl)(Cl)Cl, 2,2,2-trichloro-N-[2-(4-chlorophenyl)-1,3-benzoxazol-5-yl]acetamide
O=C(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)NN1CCCCC1=O, N-(2-oxopiperidin-1-yl)-2-[4-[5-(trifluoromethyl)-1,2,4-oxadiazol-3-yl]phenyl]acetamide
CCOC(=O)C[C@H]1OCC[C@]1(C#N)S(=O)(=O)c1ccccc1, ethyl 2-[(2R,3R)-3-(benzenesulfonyl)-3-cyanooxolan-2-yl]acetate
Fc1cccc(Cl)c1Cn1c(COc2ccc(Cl)cc2Cl)nc2ccccc21, 1-[(2-chloro-6-fluorophenyl)methyl]-2-[(2,4-dichlorophenoxy)methyl]benzimidazole
C=CCC(c1ccc(Cl)c(Cl)c1)N1C(=O)c2cc(OC)ccc2C1C, 2-[1-(3,4-dichlorophenyl)but-3-enyl]-6-methoxy-3-methyl-3H-isoindol-1-one
Cc1ccc(C(=O)N/C(=C\c2cccs2)C(=O)Nc2ccccc2)cc1, N-[(Z)-3-anilino-3-oxo-1-thiophen-2-ylprop-1-en-2-yl]-4-methylbenzamide
Cc1ccc(COc2ccc(Cl)cc2CNCCc2c[nH]c3ccccc23)cc1, N-[[5-chloro-2-[(4-methylphenyl)methoxy]phenyl]methyl]-2-(1H-indol-3-yl)ethanamine
CC(C)c1ncc2c(n1)CCN(Cc1cc(-c3cccc(F)c3)no1)C2, 3-(3-fluorophenyl)-5-[(2-propan-2-yl-7,8-dihydro-5H-pyrido[4,3-d]pyrimidin-6-yl)methyl]-1,2-oxazole
COc1ccc(OC)c(/C=C2/SC(N3CCN(CCO)CC3)=NC2=O)c1, (5E)-5-[(2,5-dimethoxyphenyl)methylidene]-2-[4-(2-hydroxyethyl)piperazin-1-yl]-1,3-thiazol-4-one
O=C(NCCc1ccoc1)C(=O)Nc1cc2c3c(c1)CCN3C(=O)CC2, N-[2-(furan-3-yl)ethyl]-N'-(11-oxo-1-azatricyclo[6.3.1.04,12]dodeca-4,6,8(12)-trien-6-yl)oxamide
COc1ccnc(N2CCCn3nc([C@@H](O)c4ccnn4C)cc3C2)n1, (S)-[5-(4-methoxypyrimidin-2-yl)-4,6,7,8-tetrahydropyrazolo[1,5-a][1,4]diazepin-2-yl]-(2-methylpyrazol-3-yl)methanol
O=C(O)C1CCN(C(=O)CSC(c2ccccc2)c2ccc(Cl)cc2)C1, 1-[2-[(4-chlorophenyl)-phenylmethyl]sulfanylacetyl]pyrrolidine-3-carboxylic acid
CN(C)C(=O)CN1CC[C@@H]2CN(c3nccs3)C[C@@H]2C1=O, 2-[(3aR,7aS)-4-oxo-2-(1,3-thiazol-2-yl)-1,3,3a,6,7,7a-hexahydropyrrolo[3,4-c]pyridin-5-yl]-N,N-dimethylacetamide
Cc1csc(=O)n1CCC(=O)OCC(=O)Nc1ccc(N2CCOCC2)cc1, [2-(4-morpholin-4-ylanilino)-2-oxoethyl] 3-(4-methyl-2-oxo-1,3-thiazol-3-yl)propanoate
C#CCN1CCCC[C@@H]1C(=O)NC[C@@H](C)CN1CCN(C)CC1, (2R)-N-[(2R)-2-methyl-3-(4-methylpiperazin-1-yl)propyl]-1-prop-2-ynylpiperidine-2-carboxamide
CC1=NNC(=O)[C@@H]1CC(=O)N/N=C(/C)c1ccc(Br)cc1, N-[(Z)-1-(4-bromophenyl)ethylideneamino]-2-[(4R)-3-methyl-5-oxo-1,4-dihydropyrazol-4-yl]acetamide
Cc1ccc(C(=O)N2CCC(C(=O)N[C@H](C)C(C)C)CC2)cc1, 1-(4-methylbenzoyl)-N-[(2R)-3-methylbutan-2-yl]piperidine-4-carboxamide
CC1(NC(=O)Nc2ccc(CCc3ccccn3)cc2)CCS(=O)(=O)C1, 1-(3-methyl-1,1-dioxothiolan-3-yl)-3-[4-(2-pyridin-2-ylethyl)phenyl]urea
O=C(NCc1nnc(-c2cnccn2)o1)C1(c2ccc(F)cc2)CCCC1, 1-(4-fluorophenyl)-N-[(5-pyrazin-2-yl-1,3,4-oxadiazol-2-yl)methyl]cyclopentane-1-carboxamide
COc1cccc(/C=C(\SC=O)C(N)=O)c1N1CCC[C@@H](N)C1, S-[(Z)-3-amino-1-[2-[(3R)-3-aminopiperidin-1-yl]-3-methoxyphenyl]-3-oxoprop-1-en-2-yl] methanethioate
O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NC1CCOc2ccccc21, (E)-N-(3,4-dihydro-2H-chromen-4-yl)-3-(4-phenylmethoxyphenyl)prop-2-enamide
COc1cc(C(=O)NCCCc2nnc(SC)n2C2CCCC2)ccc1OC(C)C, N-[3-(4-cyclopentyl-5-methylsulfanyl-1,2,4-triazol-3-yl)propyl]-3-methoxy-4-propan-2-yloxybenzamide
CNC(=O)c1sc2nc([C@@H]3CCCCN3Cc3cnccn3)ccc2c1N, 3-amino-N-methyl-6-[(2S)-1-(pyrazin-2-ylmethyl)piperidin-2-yl]thieno[2,3-b]pyridine-2-carboxamide
Cc1occc1C(=O)N1C[C@H]2CN(Cc3ccccn3)C[C@@H]2C1, [(3aR,6aR)-2-(pyridin-2-ylmethyl)-1,3,3a,4,6,6a-hexahydropyrrolo[3,4-c]pyrrol-5-yl]-(2-methylfuran-3-yl)methanone
COc1cc(OC)cc(C2=Nn3c(nnc3-c3cccc(OC)c3)SC2)c1, 6-(3,5-dimethoxyphenyl)-3-(3-methoxyphenyl)-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine
Clc1cccc(Cl)c1CN/N=C/c1ccccc1OCc1cccc2ccccc12, 1-(2,6-dichlorophenyl)-N-[(E)-[2-(naphthalen-1-ylmethoxy)phenyl]methylideneamino]methanamine
CC1CC1c1ccc(CN(C)S(=O)(=O)c2ccc3c(c2)OCCO3)o1, N-methyl-N-[[5-(2-methylcyclopropyl)furan-2-yl]methyl]-2,3-dihydro-1,4-benzodioxine-6-sulfonamide
CCCCCCCCCCCCCCc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1, 4-methyl-N-(4-tetradecylphenyl)benzenesulfonamide
CC(=O)Nc1ccc(F)c(C(=O)NC[C@](C)(O)C2CCCCC2)c1, 5-acetamido-N-[(2R)-2-cyclohexyl-2-hydroxypropyl]-2-fluorobenzamide
COc1ccccc1CNc1nc(C)cc(C(=O)Nc2cccc3cccnc23)n1, 2-[(2-methoxyphenyl)methylamino]-6-methyl-N-quinolin-8-ylpyrimidine-4-carboxamide
O=C(O)C1Cc2ccccc2CN1C(=O)c1cc(N2CCCC2=O)ccc1F, 2-[2-fluoro-5-(2-oxopyrrolidin-1-yl)benzoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylic acid
C[C@]1(c2[nH]ncc2C(N)=O)CCCN(C(=O)c2ccccn2)C1, 5-[(3S)-3-methyl-1-(pyridine-2-carbonyl)piperidin-3-yl]-1H-pyrazole-4-carboxamide
N#Cc1cccc(Cn2cccc2/C=C/C(=O)/C=C(\O)C(=O)O)c1, (2Z,5E)-6-[1-[(3-cyanophenyl)methyl]pyrrol-2-yl]-2-hydroxy-4-oxohexa-2,5-dienoic acid
CCOc1ccc(CCC2CCN(C(=O)c3ccn(C)c(=O)c3)CC2)cc1, 4-[4-[2-(4-ethoxyphenyl)ethyl]piperidine-1-carbonyl]-1-methylpyridin-2-one
CCOc1ccc(C(=O)Nc2ccc(Oc3ccc(OC)cc3)cc2)cc1OCC, 3,4-diethoxy-N-[4-(4-methoxyphenoxy)phenyl]benzamide
C[C@@H]1Oc2c(cccc2C(=O)N2CCc3ccc(F)cc32)NC1=O, (2S)-8-(6-fluoro-2,3-dihydroindole-1-carbonyl)-2-methyl-4H-1,4-benzoxazin-3-one
CC(C)C(=O)N[C@H](NC(=S)Nc1ccccc1O)C(Cl)(Cl)Cl, 2-methyl-N-[(1R)-2,2,2-trichloro-1-[(2-hydroxyphenyl)carbamothioylamino]ethyl]propanamide
O=C(Nc1ncnc2c1ncn2C1OC(O)C(O)C(F)C1O)c1ccccc1, N-[9-(4-fluoro-3,5,6-trihydroxyoxan-2-yl)purin-6-yl]benzamide
COCCOc1ccc(F)cc1NC(=O)C=Cc1c(C)nn(CC(C)C)c1Cl, 3-[5-chloro-3-methyl-1-(2-methylpropyl)pyrazol-4-yl]-N-[5-fluoro-2-(2-methoxyethoxy)phenyl]prop-2-enamide
CNc1nc2oc(-c3cccc(-c4nn[nH]n4)c3)nc2c2c1ncn2C, N,12-dimethyl-4-[3-(2H-tetrazol-5-yl)phenyl]-5-oxa-3,7,10,12-tetrazatricyclo[7.3.0.02,6]dodeca-1(9),2(6),3,7,10-pentaen-8-amine
COc1ccc(-n2c(SCc3ccc(Cl)cc3)nnc2-c2cccnc2)cc1, 3-[5-[(4-chlorophenyl)methylsulfanyl]-4-(4-methoxyphenyl)-1,2,4-triazol-3-yl]pyridine
C[C@H](C(=O)NC(C)(C)c1ccc(F)cc1Cl)N1CCN(C)CC1, (2R)-N-[2-(2-chloro-4-fluorophenyl)propan-2-yl]-2-(4-methylpiperazin-1-yl)propanamide
COC(CNC(=O)c1ccc2c(c1)nc(C)n2-c1ccc(Br)cc1)OC, 1-(4-bromophenyl)-N-(2,2-dimethoxyethyl)-2-methylbenzimidazole-5-carboxamide
O=C(NCc1nnc(-c2ccccc2)o1)C1CC(CCc2ccccc2)=NO1, 3-(2-phenylethyl)-N-[(5-phenyl-1,3,4-oxadiazol-2-yl)methyl]-4,5-dihydro-1,2-oxazole-5-carboxamide
CCOC(=O)C1CC(C(=O)c2cc(OC)ccc2N)=NN1Cc1ccccc1, ethyl 5-(2-amino-5-methoxybenzoyl)-2-benzyl-3,4-dihydropyrazole-3-carboxylate
CCN(C)c1ccnc([C@@H]2COCCN2Cc2ccc3c(c2)OCO3)n1, 2-[(3R)-4-(1,3-benzodioxol-5-ylmethyl)morpholin-3-yl]-N-ethyl-N-methylpyrimidin-4-amine
COc1cc(C(=O)OCC(=O)N2c3ccccc3CCC2C)cc(OC)c1Br, [2-(2-methyl-3,4-dihydro-2H-quinolin-1-yl)-2-oxoethyl] 4-bromo-3,5-dimethoxybenzoate
C/C(=N/Oc1cc(N)cc([N+](=O)[O-])c1)c1ccc(C)cc1, 3-[(Z)-1-(4-methylphenyl)ethylideneamino]oxy-5-nitroaniline
CN1C(=O)CC(Nc2nc(C(=O)O)ccc2[N+](=O)[O-])C1=O, 6-[(1-methyl-2,5-dioxopyrrolidin-3-yl)amino]-5-nitropyridine-2-carboxylic acid
O=[N+]([O-])c1ccc2c(c1)NC1(CCCCC1)C1CCCCC1=N2, 3-nitrospiro[5,6a,7,8,9,10-hexahydrobenzo[b][1,4]benzodiazepine-6,1'-cyclohexane]
CC[C@H]1c2ccsc2CCN1C(=O)CN(CC(=O)O)[C@H](C)CC, 2-[[(2R)-butan-2-yl]-[2-[(4S)-4-ethyl-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]amino]acetic acid
CSCCC(NC(=O)c1cc2c(F)cccc2[nH]1)c1nnc2ccccn12, 4-fluoro-N-[3-methylsulfanyl-1-([1,2,4]triazolo[4,3-a]pyridin-3-yl)propyl]-1H-indole-2-carboxamide
COC(=O)c1noc(C)c1-c1ccc(=O)n(Cc2ccc(Cl)cc2)c1, methyl 4-[1-[(4-chlorophenyl)methyl]-6-oxopyridin-3-yl]-5-methyl-1,2-oxazole-3-carboxylate
CCOc1ccc(C(=O)NNC(=O)c2ccc(OCCC(C)C)cc2)cc1OC, 4-ethoxy-3-methoxy-N'-[4-(3-methylbutoxy)benzoyl]benzohydrazide
CCC(=Cc1ccccc1)P(C1CCCCC1)C1(C2=CC=CC2)CCCCC1, cyclohexyl-(1-cyclopenta-1,3-dien-1-ylcyclohexyl)-(1-phenylbut-1-en-2-yl)phosphane
C=C1C(=O)O[C@@H](c2cccc3ccccc23)[C@@]1(C)CCCC, (4S,5R)-4-butyl-4-methyl-3-methylidene-5-naphthalen-1-yloxolan-2-one
CCOC(=O)C1=C2Nc3ccccc3NC2=C(C(=O)OCC)S1(=O)=O, diethyl 2,2-dioxo-4,9-dihydrothieno[3,4-b]quinoxaline-1,3-dicarboxylate
CCN1C[C@@H](CN(C)C(=O)NC2CCC(O)CC2)Oc2ccccc21, 1-[[(2S)-4-ethyl-2,3-dihydro-1,4-benzoxazin-2-yl]methyl]-3-(4-hydroxycyclohexyl)-1-methylurea
COC(=O)[C@@H]1CCCN(C(=O)NCc2ccccc2-n2ccnc2)C1, methyl (3R)-1-[(2-imidazol-1-ylphenyl)methylcarbamoyl]piperidine-3-carboxylate
O=C(O)Cn1ccc2c(OCCCOc3ccnc4cc(Cl)ccc34)cccc21, 2-[4-[3-(7-chloroquinolin-4-yl)oxypropoxy]indol-1-yl]acetic acid
C=C(C)C1CC=C(C)/C(=N\NC(=O)CNc2ccc(OCC)cc2)C1, 2-(4-ethoxyanilino)-N-[(Z)-(2-methyl-5-prop-1-en-2-ylcyclohex-2-en-1-ylidene)amino]acetamide
O=C1Cc2cc(S(=O)(=O)NCCCc3nc4c(s3)CCCC4)ccc2N1, 2-oxo-N-[3-(4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)propyl]-1,3-dihydroindole-5-sulfonamide
CCCCCC(CCI)c1ccc(-c2ccn3c(-c4ccsc4)cnc3c2)cc1, 7-[4-(1-iodooctan-3-yl)phenyl]-3-thiophen-3-ylimidazo[1,2-a]pyridine
O=C(Cc1ccccc1)N1CCc2[nH]n(-c3ccccc3)c(=O)c2C1, 2-phenyl-5-(2-phenylacetyl)-1,4,6,7-tetrahydropyrazolo[4,3-c]pyridin-3-one
CCOc1ccc2nc(NC(=O)C=Cc3cccc(C(F)(F)F)c3)sc2c1, N-(6-ethoxy-1,3-benzothiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]prop-2-enamide
CCOc1ccccc1N1C[C@H](C(=O)NC(C)(C)C(=O)O)CC1=O, 2-[[(3R)-1-(2-ethoxyphenyl)-5-oxopyrrolidine-3-carbonyl]amino]-2-methylpropanoic acid
CCOc1ccc2nc(SCC(=O)Nc3ccc(C(N)=O)cc3)[nH]c2c1, 4-[[2-[(6-ethoxy-1H-benzimidazol-2-yl)sulfanyl]acetyl]amino]benzamide
CCN1C(=O)/C(=C/c2cc(OC)ccc2OC)S/C1=N/c1ccccn1, (2E,5Z)-5-[(2,5-dimethoxyphenyl)methylidene]-3-ethyl-2-pyridin-2-ylimino-1,3-thiazolidin-4-one
O=C(C1CC1)N1CCC(C(=O)N(Cc2ccco2)CC(F)(F)F)CC1, 1-(cyclopropanecarbonyl)-N-(furan-2-ylmethyl)-N-(2,2,2-trifluoroethyl)piperidine-4-carboxamide
CCc1cccc(CC)c1NC(=O)CN(C)C12CC3CC(CC(C3)C1)C2, 2-[1-adamantyl(methyl)amino]-N-(2,6-diethylphenyl)acetamide
Cc1ccc2[nH]cc(CN3CCc4nc(-c5cccnc5)ncc4C3)c2c1, 6-[(5-methyl-1H-indol-3-yl)methyl]-2-pyridin-3-yl-7,8-dihydro-5H-pyrido[4,3-d]pyrimidine
O=C(/C=C/c1cccc(C(F)(F)F)c1)NCC(=O)OCc1ccccc1, benzyl 2-[[(E)-3-[3-(trifluoromethyl)phenyl]prop-2-enoyl]amino]acetate
CC[C@H](C)N1c2cc(OC)c(C=O)cc2[C@@H](C)CC1(C)C, (4S)-1-[(2S)-butan-2-yl]-7-methoxy-2,2,4-trimethyl-3,4-dihydroquinoline-6-carbaldehyde
Nc1ccccc1-c1nc2c(-c3ccccc3)ccc(-c3ccccc3)c2s1, 2-(4,7-diphenyl-1,3-benzothiazol-2-yl)aniline
O=C(Cc1csc(NC(=O)NC2CCCCC2)n1)Nc1cccc2ccccc12, 2-[2-(cyclohexylcarbamoylamino)-1,3-thiazol-4-yl]-N-naphthalen-1-ylacetamide
O=C(c1ncccc1-c1ccc(O)cc1)c1ncccc1-c1ccc(O)cc1, bis[3-(4-hydroxyphenyl)pyridin-2-yl]methanone
C[C@@H](C(=O)NC1CCC(O)CC1)N1CCC(Cc2ccccc2)CC1, (2S)-2-(4-benzylpiperidin-1-yl)-N-(4-hydroxycyclohexyl)propanamide
CC(C)N1CCNC(=O)[C@H]1CC(=O)N1CCC(c2ccncn2)CC1, (3R)-3-[2-oxo-2-(4-pyrimidin-4-ylpiperidin-1-yl)ethyl]-4-propan-2-ylpiperazin-2-one
Cc1ccc(-n2cc(C(=O)N3CCC(O)(C(=O)O)CC3)nn2)cc1, 4-hydroxy-1-[1-(4-methylphenyl)triazole-4-carbonyl]piperidine-4-carboxylic acid
CCC1C2(C)OC(=N)C1(C#N)C(C#N)(C#N)C(c1ccoc1)O2, 8-ethyl-3-(furan-3-yl)-6-imino-1-methyl-2,7-dioxabicyclo[3.2.1]octane-4,4,5-tricarbonitrile
Cn1nc(C2CCN(C(=O)Cc3ccc(F)cc3Cl)CC2)c2nccnc21, 2-(2-chloro-4-fluorophenyl)-1-[4-(1-methylpyrazolo[3,4-b]pyrazin-3-yl)piperidin-1-yl]ethanone
Cc1cc(OCC(=O)NNC(=S)NC(=O)/C=C/c2cccs2)ccc1Br, (E)-N-[[[2-(4-bromo-3-methylphenoxy)acetyl]amino]carbamothioyl]-3-thiophen-2-ylprop-2-enamide
C[C@@H](Cn1cncn1)NS(=O)(=O)N1CCC[C@H]1c1ccco1, (2S)-2-(furan-2-yl)-N-[(2S)-1-(1,2,4-triazol-1-yl)propan-2-yl]pyrrolidine-1-sulfonamide
Clc1cccc2c1OCC1CN(c3c4c(nc5ccnn35)CCNCC4)C1C2, 10-chloro-4-(2,6,7,12-tetrazatricyclo[7.5.0.03,7]tetradeca-1,3,5,8-tetraen-8-yl)-8-oxa-4-azatricyclo[7.4.0.03,6]trideca-1(9),10,12-triene
O=S(=O)(Nc1ccc(N2CCCCC2)cc1)c1ccc(-c2ccon2)s1, 5-(1,2-oxazol-3-yl)-N-(4-piperidin-1-ylphenyl)thiophene-2-sulfonamide
O=C(CCNC(=O)c1ccc(Cl)cc1)OCc1cccc(C(F)(F)F)c1, [3-(trifluoromethyl)phenyl]methyl 3-[(4-chlorobenzoyl)amino]propanoate
Cc1ccc(C(=O)N2CCCC[C@H]2c2nnc3n2CCCC3)c(Cl)c1, (2-chloro-4-methylphenyl)-[(2S)-2-(5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridin-3-yl)piperidin-1-yl]methanone
CN1CCN(CCCNC(=O)[C@H]2[C@H](C(=O)O)C2(C)C)CC1, (1S,3S)-2,2-dimethyl-3-[3-(4-methylpiperazin-1-yl)propylcarbamoyl]cyclopropane-1-carboxylic acid
CCS(=O)(=O)N1CCN(C(=O)NCCC(=O)N2CCN(C)CC2)CC1, 4-ethylsulfonyl-N-[3-(4-methylpiperazin-1-yl)-3-oxopropyl]piperazine-1-carboxamide
CCOC1CC2(C=C(OC)N(c3ccccc3)C2=O)N(c2ccccc2)O1, 3-ethoxy-8-methoxy-1,7-diphenyl-2-oxa-1,7-diazaspiro[4.4]non-8-en-6-one
Cc1ccc(-c2ncc(C(=O)NCC3CC3)c(N3CCCCC3C)n2)cc1, N-(cyclopropylmethyl)-2-(4-methylphenyl)-4-(2-methylpiperidin-1-yl)pyrimidine-5-carboxamide
CCC(C)c1ccc(OC(OCCC2CCCCC2)c2cccc3ccccc23)cc1, 1-[(4-butan-2-ylphenoxy)-(2-cyclohexylethoxy)methyl]naphthalene
Cc1cc(CN2CCC3(CC2)OCC[C@H]3CCOCC(=O)N(C)C)no1, N,N-dimethyl-2-[2-[(4R)-8-[(5-methyl-1,2-oxazol-3-yl)methyl]-1-oxa-8-azaspiro[4.5]decan-4-yl]ethoxy]acetamide
Cc1ccc(S(=O)(=O)N(C)/N=C/c2ccc(Cl)c(Cl)c2)cc1, N-[(E)-(3,4-dichlorophenyl)methylideneamino]-N,4-dimethylbenzenesulfonamide
Cc1cccc(OCC(O)CN(Cc2sccc2C)C2CCS(=O)(=O)C2)c1, 1-[(1,1-dioxothiolan-3-yl)-[(3-methylthiophen-2-yl)methyl]amino]-3-(3-methylphenoxy)propan-2-ol
CCS(=O)(=O)c1ccccc1C(=O)NCC(N)c1ccc(C(C)C)cc1, N-[2-amino-2-(4-propan-2-ylphenyl)ethyl]-2-ethylsulfonylbenzamide
CCn1nc(C(=O)NCC2CCCCC2)cc1-c1cccc(C(F)(F)F)c1, N-(cyclohexylmethyl)-1-ethyl-5-[3-(trifluoromethyl)phenyl]pyrazole-3-carboxamide
CNC(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C, N-[[3,5-bis(trifluoromethyl)phenyl]methyl]-3-methyl-2-(methylamino)butanamide
CCN1CCN(C(=O)c2ccc(S(=O)(=O)NC(C)(C)C)cc2)CC1, N-tert-butyl-4-(4-ethylpiperazine-1-carbonyl)benzenesulfonamide
O=C(CP(=O)([O-])[O-])NCC(F)(F)P(=O)([O-])[O-], N-(2,2-difluoro-2-phosphonatoethyl)-2-phosphonatoacetamide
CCCc1nc([C@H]2CN(Cc3nnc(C4CCC4)o3)CCO2)n[nH]1, (2R)-4-[(5-cyclobutyl-1,3,4-oxadiazol-2-yl)methyl]-2-(5-propyl-1H-1,2,4-triazol-3-yl)morpholine
O=S(=O)(N1CCCCCC1)N1CCc2ncc(C#Cc3ccccc3)cc2C1, 6-(azepan-1-ylsulfonyl)-3-(2-phenylethynyl)-7,8-dihydro-5H-1,6-naphthyridine
Cc1ccc(Oc2ccc(Nc3ncnc4ccc(C#CCO)cc34)cc2C)cn1, 3-[4-[3-methyl-4-(6-methylpyridin-3-yl)oxyanilino]quinazolin-6-yl]prop-2-yn-1-ol
O=C(O)[C@@H]1C[C@H](Nc2ccc3cnccc3c2)CN1C(=O)O, (2S,4S)-4-(isoquinolin-6-ylamino)pyrrolidine-1,2-dicarboxylic acid
COC(=O)c1ccc(OCc2coc(-c3ccc(OC)cc3)n2)c(OC)c1, methyl 3-methoxy-4-[[2-(4-methoxyphenyl)-1,3-oxazol-4-yl]methoxy]benzoate
CN1CCN(c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)nc2)CC1, (4-benzylpiperazin-1-yl)-[5-(4-methylpiperazin-1-yl)pyridin-2-yl]methanone
C[C@@]1(NC(=O)Nc2ccccc2C(F)(F)F)CCS(=O)(=O)C1, 1-[(3R)-3-methyl-1,1-dioxothiolan-3-yl]-3-[2-(trifluoromethyl)phenyl]urea
CC(C)c1ccc(Cc2ccc3cccc(C(=O)O)c3c2)c(C(C)C)c1, 7-[[2,4-di(propan-2-yl)phenyl]methyl]naphthalene-1-carboxylic acid
CC(NCc1cn[nH]c1NC(=O)OC(C)(C)C)c1ccc(Cl)cc1Cl, tert-butyl N-[4-[[1-(2,4-dichlorophenyl)ethylamino]methyl]-1H-pyrazol-5-yl]carbamate
Nc1c(Cl)cc(NC(=O)c2cnc3c(cnn3C3CCCC3)c2)cc1Cl, N-(4-amino-3,5-dichlorophenyl)-1-cyclopentylpyrazolo[3,4-b]pyridine-5-carboxamide
C[C@H](NCc1csc([C@H]2CCCO2)n1)c1ccc2c(c1)OCO2, (1S)-1-(1,3-benzodioxol-5-yl)-N-[[2-[(2R)-oxolan-2-yl]-1,3-thiazol-4-yl]methyl]ethanamine
CC(OC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)NCc1ccccc1, [1-(benzylamino)-1-oxopropan-2-yl] 4-sulfamoylbenzoate
CO[C@H]1CCN(c2ccc(NS(=O)(=O)c3ccc(C)s3)cc2)C1, N-[4-[(3S)-3-methoxypyrrolidin-1-yl]phenyl]-5-methylthiophene-2-sulfonamide
Cc1csc(-c2cccc(NC(=O)N[C@@H](C)Cn3cncn3)c2)n1, 1-[3-(4-methyl-1,3-thiazol-2-yl)phenyl]-3-[(2S)-1-(1,2,4-triazol-1-yl)propan-2-yl]urea
