input, target
CC[C@@H](c1cccc(O)c1)[C@H](C)C(=O)O, (2S,3R)-3-(3-hydroxyphenyl)-2-methylpentanoic acid
COc1ncccc1C(=O)NCc1nc(C)c(C(=O)O)s1, 2-[[(2-methoxypyridine-3-carbonyl)amino]methyl]-4-methyl-1,3-thiazole-5-carboxylic acid
CN(C)C(=O)CN1CCCC(c2nnc3n2CCCCC3)C1, N,N-dimethyl-2-[3-(6,7,8,9-tetrahydro-5H-[1,2,4]triazolo[4,3-a]azepin-3-yl)piperidin-1-yl]acetamide
COC(=O)c1ccc(Nc2nc(C)cc(C)n2)c(O)c1, methyl 4-[(4,6-dimethylpyrimidin-2-yl)amino]-3-hydroxybenzoate
O=C(C1CC(c2ccccc2)=NO1)N1CCC(CCO)C1, [3-(2-hydroxyethyl)pyrrolidin-1-yl]-(3-phenyl-4,5-dihydro-1,2-oxazol-5-yl)methanone
CCNC(=O)NC(=O)C(C)n1ccc2c(Cl)cccc21, 2-(4-chloroindol-1-yl)-N-(ethylcarbamoyl)propanamide
CCC(C(=O)OC(Cl)C(Cl)(Cl)Cl)c1ccccc1, 1,2,2,2-tetrachloroethyl 2-phenylbutanoate
COc1ccc(CC(=O)c2ccc(Cl)c(F)c2)cc1Br, 2-(3-bromo-4-methoxyphenyl)-1-(4-chloro-3-fluorophenyl)ethanone
Fc1cc(F)c2c(c1)sc1nnc(-c3ccccc3)n12, 6,8-difluoro-1-phenyl-[1,2,4]triazolo[3,4-b][1,3]benzothiazole
OC(Cc1ccc(F)cc1)c1ccc(OC(F)(F)F)cc1, 2-(4-fluorophenyl)-1-[4-(trifluoromethoxy)phenyl]ethanol
Cc1nsc(-n2c(=O)[nH]c(Cl)c(C)c2=O)n1, 6-chloro-5-methyl-3-(3-methyl-1,2,4-thiadiazol-5-yl)-1H-pyrimidine-2,4-dione
COC(=O)c1ccn2c(COc3ccc(F)cc3)nnc2c1, methyl 3-[(4-fluorophenoxy)methyl]-[1,2,4]triazolo[4,3-a]pyridine-7-carboxylate
CCCN(C1CCCNC1)C(C)c1cc(F)c(Cl)cc1Cl, N-[1-(2,4-dichloro-5-fluorophenyl)ethyl]-N-propylpiperidin-3-amine
COC(=O)[C@@H]1C2CCC(C2)[C@H]1C(=O)O, (2R,3R)-3-methoxycarbonylbicyclo[2.2.1]heptane-2-carboxylic acid
CCC(C)N(CC)S(=O)(=O)c1sc(=O)[nH]c1C, N-butan-2-yl-N-ethyl-4-methyl-2-oxo-3H-1,3-thiazole-5-sulfonamide
CC(C)(C)c1ccccc1OCC(=O)NC1(CN)CCCC1, N-[1-(aminomethyl)cyclopentyl]-2-(2-tert-butylphenoxy)acetamide
CCOc1cccc(NC(=O)C(C)Oc2ccc(F)cc2)c1, N-(3-ethoxyphenyl)-2-(4-fluorophenoxy)propanamide
FC(F)Oc1ccccc1-c1nc([C@H]2CCOC2)no1, 5-[2-(difluoromethoxy)phenyl]-3-[(3R)-oxolan-3-yl]-1,2,4-oxadiazole
CCCNc1cc(C)nc(Cn2c(=O)ccn(C)c2=O)n1, 1-methyl-3-[[4-methyl-6-(propylamino)pyrimidin-2-yl]methyl]pyrimidine-2,4-dione
CCNS(=O)(=O)c1cccc(C(=O)OCC(C)=O)c1, 2-oxopropyl 3-(ethylsulfamoyl)benzoate
CCCNC(c1cc(Cl)cc(Br)c1)c1cccc(CC)c1, N-[(3-bromo-5-chlorophenyl)-(3-ethylphenyl)methyl]propan-1-amine
CO[C@@H]1C[C@@H](c2ccco2)Nc2ccccc21, (2S,4R)-2-(furan-2-yl)-4-methoxy-1,2,3,4-tetrahydroquinoline
C[C@@](O)(CNC(=O)NCCc1ccco1)c1cccs1, 1-[2-(furan-2-yl)ethyl]-3-[(2R)-2-hydroxy-2-thiophen-2-ylpropyl]urea
CCC(C)(C)N(C)C(=O)NCCc1ccccc1C(=O)O, 2-[2-[[methyl(2-methylbutan-2-yl)carbamoyl]amino]ethyl]benzoic acid
O=S(=O)(NCCNc1cnccn1)c1cc(Br)ccc1Br, 2,5-dibromo-N-[2-(pyrazin-2-ylamino)ethyl]benzenesulfonamide
COCc1cccc(-c2nc([C@@H]3CCOC3)no2)n1, 5-[6-(methoxymethyl)pyridin-2-yl]-3-[(3S)-oxolan-3-yl]-1,2,4-oxadiazole
CN(C)CCN1CCC2(CCN(Cc3ccsc3)CC2)C1=O, 2-[2-(dimethylamino)ethyl]-8-(thiophen-3-ylmethyl)-2,8-diazaspiro[4.5]decan-1-one
CCN(CC)CCNc1ccc([N+](=O)[O-])c(C)c1, N',N'-diethyl-N-(3-methyl-4-nitrophenyl)ethane-1,2-diamine
COCc1cc(N2CCC(N)CC2)nc(Nc2ccccc2)n1, 4-(4-aminopiperidin-1-yl)-6-(methoxymethyl)-N-phenylpyrimidin-2-amine
N#C[C@@]1(c2ccccc2)O[C@@H]1c1ccccc1, (2R,3R)-2,3-diphenyloxirane-2-carbonitrile
CSc1ccccc1-n1c(=S)[nH]c2cc(Br)ccc21, 6-bromo-3-(2-methylsulfanylphenyl)-1H-benzimidazole-2-thione
COC(=O)c1c(NC(=O)C2CCCCCN2)sc(C)c1C, methyl 2-(azepane-2-carbonylamino)-4,5-dimethylthiophene-3-carboxylate
COC(=O)c1ccccc1Nc1ncnc2sc(C)c(C)c12, methyl 2-[(5,6-dimethylthieno[2,3-d]pyrimidin-4-yl)amino]benzoate
CC(C)(C)OC(=O)NCCNC(=O)c1cc(N)ccc1F, tert-butyl N-[2-[(5-amino-2-fluorobenzoyl)amino]ethyl]carbamate
CC(C)N1CCC(N(C)C(=O)CC2(N)CCCC2)CC1, 2-(1-aminocyclopentyl)-N-methyl-N-(1-propan-2-ylpiperidin-4-yl)acetamide
O=C(c1n[nH]c2c1CCC2)N1CCOc2ccccc2C1, 3,5-dihydro-2H-1,4-benzoxazepin-4-yl(1,4,5,6-tetrahydrocyclopenta[c]pyrazol-3-yl)methanone
CC1(C)CCCCC1n1c(=S)[nH]c2ccccc2c1=O, 3-(2,2-dimethylcyclohexyl)-2-sulfanylidene-1H-quinazolin-4-one
CCCC1CN(c2ccc3c(c2)OCO3)C(C(C)C)CN1, 1-(1,3-benzodioxol-5-yl)-2-propan-2-yl-5-propylpiperazine
CCn1nccc1-c1nccnc1[C@H]1CCCN1C(C)=O, 1-[(2R)-2-[3-(2-ethylpyrazol-3-yl)pyrazin-2-yl]pyrrolidin-1-yl]ethanone
Cc1sc2nc(CN3CCCC(C)(O)C3)nc(N)c2c1C, 1-[(4-amino-5,6-dimethylthieno[2,3-d]pyrimidin-2-yl)methyl]-3-methylpiperidin-3-ol
O=C(CCCCBr)NCc1cccc([N+](=O)[O-])c1, 5-bromo-N-[(3-nitrophenyl)methyl]pentanamide
NC1CCCCCC1C(=O)Nc1cc(Cl)c(O)c(Cl)c1, 2-amino-N-(3,5-dichloro-4-hydroxyphenyl)cycloheptane-1-carboxamide
COC(=O)C1(NC(=O)c2cccc(C)n2)CCCCCC1, methyl 1-[(6-methylpyridine-2-carbonyl)amino]cycloheptane-1-carboxylate
CC[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1N, tert-butyl (3S,4R)-3-amino-4-ethylpyrrolidine-1-carboxylate
CC(C1CC1)N(C)S(=O)(=O)c1ccc(F)cc1Cl, 2-chloro-N-(1-cyclopropylethyl)-4-fluoro-N-methylbenzenesulfonamide
O=C(CCCc1ccccc1)N1CCC[C@](O)(CO)CC1, 1-[(4R)-4-hydroxy-4-(hydroxymethyl)azepan-1-yl]-4-phenylbutan-1-one
CC(C(=O)N(C)C)[S+]([O-])c1ccc(F)cc1, 2-(4-fluorophenyl)sulfinyl-N,N-dimethylpropanamide
CN(C)Cc1c(O)c(=O)cc(CO)n1CCN1CCOCC1, 2-[(dimethylamino)methyl]-3-hydroxy-6-(hydroxymethyl)-1-(2-morpholin-4-ylethyl)pyridin-4-one
Cc1ccc(-c2cc(C(O)C3=CCCC3=O)on2)cc1, 2-[hydroxy-[3-(4-methylphenyl)-1,2-oxazol-5-yl]methyl]cyclopent-2-en-1-one
Cc1ccc(OCc2ccc(F)cc2)c([C@H](C)N)c1, (1S)-1-[2-[(4-fluorophenyl)methoxy]-5-methylphenyl]ethanamine
Cc1cc(N2CCO[C@H](c3noc(C)n3)C2)ccn1, (2S)-2-(5-methyl-1,2,4-oxadiazol-3-yl)-4-(2-methylpyridin-4-yl)morpholine
COC(=O)C(C)CS(=O)(=O)Cc1ccc(C)cc1Cl, methyl 3-[(2-chloro-4-methylphenyl)methylsulfonyl]-2-methylpropanoate
CC(C)(C)CC(CC(=O)O)n1nnnc1-c1ccncc1, 5,5-dimethyl-3-(5-pyridin-4-yltetrazol-1-yl)hexanoic acid
CC(C)NCc1cccc(Cl)c1N(C)Cc1csc(Br)c1, N-[(5-bromothiophen-3-yl)methyl]-2-chloro-N-methyl-6-[(propan-2-ylamino)methyl]aniline
CCc1nc(SC(C)C(=O)Nc2cc(C)no2)n[nH]1, 2-[(5-ethyl-1H-1,2,4-triazol-3-yl)sulfanyl]-N-(3-methyl-1,2-oxazol-5-yl)propanamide
CN(Cc1ccco1)C(=O)NC1(CC(=O)O)CCCCC1, 2-[1-[[furan-2-ylmethyl(methyl)carbamoyl]amino]cyclohexyl]acetic acid
CC(=O)Nc1nnc(SCC(=O)Nc2cccc(C)c2)s1, 2-[(5-acetamido-1,3,4-thiadiazol-2-yl)sulfanyl]-N-(3-methylphenyl)acetamide
[O-][S+](CC1CS1)c1ccc(Oc2ccccc2)cc1, 2-[(4-phenoxyphenyl)sulfinylmethyl]thiirane
O[C@@H](c1cccs1)[C@@]12CCC[C@@H]1O2, (R)-[(1S,5S)-6-oxabicyclo[3.1.0]hexan-1-yl]-thiophen-2-ylmethanol
CCCNc1cc(C)nc(-c2csc(C(C)(C)C)n2)n1, 2-(2-tert-butyl-1,3-thiazol-4-yl)-6-methyl-N-propylpyrimidin-4-amine
CCN1CCCC1COc1ccccc1CCNC(=O)c1ccccc1, N-[2-[2-[(1-ethylpyrrolidin-2-yl)methoxy]phenyl]ethyl]benzamide
NCC1CNC/C1=N\OCc1ccc(OCc2ccccc2)cc1, [(4Z)-4-[(4-phenylmethoxyphenyl)methoxyimino]pyrrolidin-3-yl]methanamine
CC(C)Cc1cccc(C(N)Cc2cc(F)cc(F)c2)c1, 2-(3,5-difluorophenyl)-1-[3-(2-methylpropyl)phenyl]ethanamine
COC(=O)N1C[C@H]2CNC[C@@H]2c2ccccc21, methyl (3aR,9bS)-1,2,3,3a,4,9b-hexahydropyrrolo[3,4-c]quinoline-5-carboxylate
CC1(C)OB(c2ccc3cnc(Cl)cc3c2)OC1(C)C, 3-chloro-6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)isoquinoline
CCCC(=O)Nc1c(C)nn(Cc2cccc(OC)c2)c1C, N-[1-[(3-methoxyphenyl)methyl]-3,5-dimethylpyrazol-4-yl]butanamide
C[Si](C)(C)O/C(F)=C(\C(F)F)C(F)(F)F, [(Z)-2-(difluoromethyl)-1,3,3,3-tetrafluoroprop-1-enoxy]-trimethylsilane
CC1CCN(C(=O)c2c[nH]c(=O)cn2)C(CN)C1, 5-[2-(aminomethyl)-4-methylpiperidine-1-carbonyl]-1H-pyrazin-2-one
CCOC(=O)C1CCCN(c2ncnc(NN(C)C)c2N)C1, ethyl 1-[5-amino-6-(2,2-dimethylhydrazinyl)pyrimidin-4-yl]piperidine-3-carboxylate
CCCN(C)c1nc(N)c(C(=O)N(C)C2CCSC2)s1, 4-amino-N-methyl-2-[methyl(propyl)amino]-N-(thiolan-3-yl)-1,3-thiazole-5-carboxamide
CC(O)CCNS(=O)(=O)c1ccc(C(=O)O)cc1Br, 3-bromo-4-(3-hydroxybutylsulfamoyl)benzoic acid
Cc1cc(N(C)CCCN)c(Br)cc1[N+](=O)[O-], N'-(2-bromo-5-methyl-4-nitrophenyl)-N'-methylpropane-1,3-diamine
COc1ccc(O)c(C(=O)NC2CCN(CC#N)CC2)c1, N-[1-(cyanomethyl)piperidin-4-yl]-2-hydroxy-5-methoxybenzamide
CCCSc1nnc(NC(=O)CCCOc2ccc(OC)cc2)s1, 4-(4-methoxyphenoxy)-N-(5-propylsulfanyl-1,3,4-thiadiazol-2-yl)butanamide
CC1(CNS(=O)(=O)N2CCCCC2C(=O)O)CCCO1, 1-[(2-methyloxolan-2-yl)methylsulfamoyl]piperidine-2-carboxylic acid
C/C(=C\C(=O)O)CC(Nc1ccccc1)c1ccccc1, (E)-5-anilino-3-methyl-5-phenylpent-2-enoic acid
CCN1C(=O)S/C(=C/c2ccc(O)c(O)c2)C1=O, (5E)-5-[(3,4-dihydroxyphenyl)methylidene]-3-ethyl-1,3-thiazolidine-2,4-dione
C#C[C@](O)(c1ccc(Cl)cc1)C1(C#N)CCC1, 1-[(1S)-1-(4-chlorophenyl)-1-hydroxyprop-2-ynyl]cyclobutane-1-carbonitrile
[B]c1cncc(-c2nc(-c3ccc(F)cn3)no2)c1, [5-[3-(5-fluoropyridin-2-yl)-1,2,4-oxadiazol-5-yl]pyridin-3-yl]boron
CC(=O)OC[C@@H]1C=CC(=O)C(OC(C)=O)O1, [(2S)-6-acetyloxy-5-oxo-2H-pyran-2-yl]methyl acetate
C#CCNC(=O)c1ccccc1NC(=O)Cc1ccccc1OC, 2-[[2-(2-methoxyphenyl)acetyl]amino]-N-prop-2-ynylbenzamide
CC(C)CN(C)c1cc([N+](=O)[O-])cc(N)n1, 6-N-methyl-6-N-(2-methylpropyl)-4-nitropyridine-2,6-diamine
COCCN(C(=S)Nc1ccccc1Cl)C(C)c1ccccn1, 3-(2-chlorophenyl)-1-(2-methoxyethyl)-1-(1-pyridin-2-ylethyl)thiourea
O=C(CCc1ccc(Cl)cc1)NCc1nnc2n1CCCCC2, 3-(4-chlorophenyl)-N-(6,7,8,9-tetrahydro-5H-[1,2,4]triazolo[4,3-a]azepin-3-ylmethyl)propanamide
Clc1ccc(CNc2cnn(CC3CCCO3)c2)c(Cl)c1, N-[(2,4-dichlorophenyl)methyl]-1-(oxolan-2-ylmethyl)pyrazol-4-amine
OC(COCc1ccccc1Cl)Cn1cc(-n2cccc2)cn1, 1-[(2-chlorophenyl)methoxy]-3-(4-pyrrol-1-ylpyrazol-1-yl)propan-2-ol
Cc1sc(C2CCC(C)(C)CC2)nc1-c1ccccc1Br, 4-(2-bromophenyl)-2-(4,4-dimethylcyclohexyl)-5-methyl-1,3-thiazole
Cc1ccc(-n2c(C)cc(C(=O)NN)c2C)c(C)c1, 1-(2,4-dimethylphenyl)-2,5-dimethylpyrrole-3-carbohydrazide
CCc1ccc(C(=O)N2CCN(CC=C(C)C)CC2)cc1, (4-ethylphenyl)-[4-(3-methylbut-2-enyl)piperazin-1-yl]methanone
CC(c1ccc(Cl)cc1)N(C)C(=O)C1(N)CCCC1, 1-amino-N-[1-(4-chlorophenyl)ethyl]-N-methylcyclopentane-1-carboxamide
CN(CC1CCOCC1)C(=O)c1cc(F)c(N)c(F)c1, 4-amino-3,5-difluoro-N-methyl-N-(oxan-4-ylmethyl)benzamide
CC[C@H](NC(=O)COc1cc(C)ccc1C)C(=O)O, (2S)-2-[[2-(2,5-dimethylphenoxy)acetyl]amino]butanoic acid
Nc1nc(-c2cnco2)nc2sc(Cc3cnccn3)cc12, 2-(1,3-oxazol-5-yl)-6-(pyrazin-2-ylmethyl)thieno[2,3-d]pyrimidin-4-amine
CCOC(CNC(=O)Nc1ccc(-n2ncnn2)cc1)OCC, 1-(2,2-diethoxyethyl)-3-[4-(tetrazol-2-yl)phenyl]urea
COc1ccc(-c2cc(C(=O)O)nn2C)cc1CN(C)C, 5-[3-[(dimethylamino)methyl]-4-methoxyphenyl]-1-methylpyrazole-3-carboxylic acid
COC(=O)c1c(C(C)=O)coc1-c1ccc(Br)cc1, methyl 4-acetyl-2-(4-bromophenyl)furan-3-carboxylate
CCOc1cc2c(cc1C(CN)N(C)C(C)C)OC(C)C2, 1-(5-ethoxy-2-methyl-2,3-dihydro-1-benzofuran-6-yl)-N-methyl-N-propan-2-ylethane-1,2-diamine
Nc1ccccc1NC(=O)Nc1ccc(C(=O)O)c(F)c1, 4-[(2-aminophenyl)carbamoylamino]-2-fluorobenzoic acid
CCN(CC(=O)NC(C(=O)O)C(C)C)Cc1ccccc1, 2-[[2-[benzyl(ethyl)amino]acetyl]amino]-3-methylbutanoic acid
Clc1ccc(Cc2cnc([C@@H]3CCCNC3)o2)cc1, 5-[(4-chlorophenyl)methyl]-2-[(3R)-piperidin-3-yl]-1,3-oxazole
CCC(=Cc1ccc(Br)c(Cl)c1)[N+](=O)[O-], 1-bromo-2-chloro-4-(2-nitrobut-1-enyl)benzene
C[C@@H](N)C(=O)N(C)Cc1ccc(N(C)C)cc1, (2R)-2-amino-N-[[4-(dimethylamino)phenyl]methyl]-N-methylpropanamide
C=CCc1cc(CNC(=O)C2COCCN2)cc(OC)c1OC, N-[(3,4-dimethoxy-5-prop-2-enylphenyl)methyl]morpholine-3-carboxamide
CCCNC(=O)c1cc2sc(C)cc2n1Cc1ccccc1OC, 4-[(2-methoxyphenyl)methyl]-2-methyl-N-propylthieno[3,2-b]pyrrole-5-carboxamide
O=C[C@H](O)[C@@H](O)[C@H](O)C(=O)CO, (2R,3R,4S)-2,3,4,6-tetrahydroxy-5-oxohexanal
COc1cc(Br)c(Oc2c(F)cccc2C(C)O)cc1Br, 1-[2-(2,5-dibromo-4-methoxyphenoxy)-3-fluorophenyl]ethanol
CCC1=CC(C)(c2ccc(C(C)(C)C)nc2)CC=C1, 2-tert-butyl-5-(3-ethyl-1-methylcyclohexa-2,4-dien-1-yl)pyridine
CC(CN)c1cccc(N=C(N)N[N+](=O)[O-])c1, 2-[3-(1-aminopropan-2-yl)phenyl]-1-nitroguanidine
c1ccc(COc2ccc(CNCCCN3CCOCC3)cc2)cc1, 3-morpholin-4-yl-N-[(4-phenylmethoxyphenyl)methyl]propan-1-amine
N#CC1CCN(C(=O)c2cc3c(cc2O)CCCC3)CC1, 1-(3-hydroxy-5,6,7,8-tetrahydronaphthalene-2-carbonyl)piperidine-4-carbonitrile
CCOc1ccc2[nH]c(-c3c(F)cccc3Br)nc2n1, 2-(2-bromo-6-fluorophenyl)-5-ethoxy-1H-imidazo[4,5-b]pyridine
C=CCn1c(CNC(=O)c2ccccc2C)nc2ccccc21, 2-methyl-N-[(1-prop-2-enylbenzimidazol-2-yl)methyl]benzamide
CCCc1noc(CSc2nnc(-c3ccc(C)cc3)o2)n1, 2-(4-methylphenyl)-5-[(3-propyl-1,2,4-oxadiazol-5-yl)methylsulfanyl]-1,3,4-oxadiazole
CN(C)CCn1ncc(Cl)c1C1(C(C)(C)C)CCCN1, 2-[5-(2-tert-butylpyrrolidin-2-yl)-4-chloropyrazol-1-yl]-N,N-dimethylethanamine
CCOC(=O)CN(CC(C)C)C(=O)C(N)C(=O)OCC, ethyl 2-amino-3-[(2-ethoxy-2-oxoethyl)-(2-methylpropyl)amino]-3-oxopropanoate
O=C(Oc1ccc(F)cc1)C1CCC(C(F)(F)F)CC1, (4-fluorophenyl) 4-(trifluoromethyl)cyclohexane-1-carboxylate
CCOC(=O)OC1CCCCN1C(=O)Cc1ccc(C)cc1C, [1-[2-(2,4-dimethylphenyl)acetyl]piperidin-2-yl] ethyl carbonate
O=C(OC1CCO1)c1scc(Br)c1OS(=O)(=O)Cl, oxetan-2-yl 4-bromo-3-chlorosulfonyloxythiophene-2-carboxylate
Cn1cc(S(=O)(=O)NCc2nccn2C)cc1C(=O)O, 1-methyl-4-[(1-methylimidazol-2-yl)methylsulfamoyl]pyrrole-2-carboxylic acid
Cc1ccc(C(=O)NCCNc2ncccc2C(F)(F)F)o1, 5-methyl-N-[2-[[3-(trifluoromethyl)pyridin-2-yl]amino]ethyl]furan-2-carboxamide
COc1ccc(OC)c(NC(=O)C(=O)NCCC(C)C)c1, N'-(2,5-dimethoxyphenyl)-N-(3-methylbutyl)oxamide
COCOc1cc(CO)cc(C2CC2)c1-c1ccc(F)cc1, [3-cyclopropyl-4-(4-fluorophenyl)-5-(methoxymethoxy)phenyl]methanol
CNc1ccc(S(=O)(=O)N2CCCN3CCCC3C2)cn1, 5-(1,3,4,5,7,8,9,9a-octahydropyrrolo[1,2-a][1,4]diazepin-2-ylsulfonyl)-N-methylpyridin-2-amine
COC[C@H](C)NC1CCC(Sc2ccc(Cl)cc2)CC1, 4-(4-chlorophenyl)sulfanyl-N-[(2S)-1-methoxypropan-2-yl]cyclohexan-1-amine
CCc1nc(N)c(C)c(-c2ccc(OC3CC3)cc2)n1, 6-(4-cyclopropyloxyphenyl)-2-ethyl-5-methylpyrimidin-4-amine
CCOCCN1C[C@@H](CN)[C@H](c2ccccc2)C1, [(3R,4R)-1-(2-ethoxyethyl)-4-phenylpyrrolidin-3-yl]methanamine
CCOc1cc(CNC(=O)[C@@H]2C[C@H]2C)ccn1, (1R,2R)-N-[(2-ethoxypyridin-4-yl)methyl]-2-methylcyclopropane-1-carboxamide
O=C(Cc1ccc2ccccc2n1)Cc1ccc2ccccc2n1, 1,3-di(quinolin-2-yl)propan-2-one
CSCCC(=O)N[C@H](Cc1ccccc1)C1CC(O)C1, N-[(1R)-1-(3-hydroxycyclobutyl)-2-phenylethyl]-3-methylsulfanylpropanamide
CC(C)n1ccnc1CN1CCC[C@@H]1c1ccn[nH]1, 1-propan-2-yl-2-[[(2R)-2-(1H-pyrazol-5-yl)pyrrolidin-1-yl]methyl]imidazole
Cc1cc(C(=O)Nc2c(Cl)ccc(C)c2Cl)ccc1O, N-(2,6-dichloro-3-methylphenyl)-4-hydroxy-3-methylbenzamide
O=C(N/N=C\c1ccncc1)C(=O)Nc1ccccc1Cl, N-(2-chlorophenyl)-N'-[(Z)-pyridin-4-ylmethylideneamino]oxamide
O=S(=O)(c1ccc(NCCC(F)(F)F)cc1)C(F)F, 4-(difluoromethylsulfonyl)-N-(3,3,3-trifluoropropyl)aniline
Cn1c(CCNC(=O)c2ccccc2F)nnc1SCC(N)=O, N-[2-[5-(2-amino-2-oxoethyl)sulfanyl-4-methyl-1,2,4-triazol-3-yl]ethyl]-2-fluorobenzamide
COC(=O)C1=C(c2ccccc2)/C=C\C=C/C=C\1, methyl (1Z,3Z,5Z,7Z)-2-phenylcycloocta-1,3,5,7-tetraene-1-carboxylate
C[C@H]1OCC[C@@H]1NC(=O)c1ccc(O)cc1F, 2-fluoro-4-hydroxy-N-[(2R,3S)-2-methyloxolan-3-yl]benzamide
COC[C@H](C)NC(=O)[C@@H](C)Sc1ccccc1, (2R)-N-[(2S)-1-methoxypropan-2-yl]-2-phenylsulfanylpropanamide
CCC(CSC)NS(=O)(=O)c1cc(C(=O)O)sc1Br, 5-bromo-4-(1-methylsulfanylbutan-2-ylsulfamoyl)thiophene-2-carboxylic acid
O=S(=O)(NCc1cncs1)c1cc(Br)cc(CO)c1F, 5-bromo-2-fluoro-3-(hydroxymethyl)-N-(1,3-thiazol-5-ylmethyl)benzenesulfonamide
