input, target
Cc1ccc(C(C)C)c(OCC(=O)NNC(=S)NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c1, (E)-N-[[[2-(5-methyl-2-propan-2-ylphenoxy)acetyl]amino]carbamothioyl]-3-(4-nitrophenyl)prop-2-enamide
O=C(C[C@@]1(COc2ccc(Cl)cc2)CCCN(S(=O)(=O)c2c(F)cccc2F)C1)N1CCCCC1, 2-[(3S)-3-[(4-chlorophenoxy)methyl]-1-(2,6-difluorophenyl)sulfonylpiperidin-3-yl]-1-piperidin-1-ylethanone
COc1ccc(N(C)C(=O)NCc2ccc(Cc3c(-c4ccc(O)cc4)ccc4cc(O)ccc34)cc2)cc1, 3-[[4-[[6-hydroxy-2-(4-hydroxyphenyl)naphthalen-1-yl]methyl]phenyl]methyl]-1-(4-methoxyphenyl)-1-methylurea
CCNc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O, 2-(ethylamino)-4-[8-(4-pyridin-3-ylimidazol-1-yl)-2-(trifluoromethyl)quinolin-4-yl]benzamide
C[Si](C)(C)CCOCn1cc2c(=O)n(CC(F)(F)F)c3cc(-c4ccncc4)c(C#N)cc3c2n1, 4-oxo-7-pyridin-4-yl-5-(2,2,2-trifluoroethyl)-2-(2-trimethylsilylethoxymethyl)pyrazolo[4,3-c]quinoline-8-carbonitrile
COc1ccc([C@H]2c3cccn3-c3sc4c(c3CN2C(=O)Nc2ccc(C)cc2C)CCN(C)C4)cc1, (7S)-N-(2,4-dimethylphenyl)-7-(4-methoxyphenyl)-14-methyl-17-thia-2,8,14-triazatetracyclo[8.7.0.02,6.011,16]heptadeca-1(10),3,5,11(16)-tetraene-8-carboxamide
N#Cc1ccc(CN2C[C@@H]3CCCN4CCC[C@@H]([C@H]34)[C@H]2/C=C/CC(=O)O)cc1, (E)-4-[(5R,6R,9S,13S)-7-[(4-cyanophenyl)methyl]-1,7-diazatricyclo[7.3.1.05,13]tridecan-6-yl]but-3-enoic acid
CCCCOc1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccc(C)c(C)c2)cc1OCC, 1-(4-butoxy-3-ethoxyphenyl)-2-(3,4-dimethylphenyl)-6,7-dimethyl-1H-chromeno[2,3-c]pyrrole-3,9-dione
C[C@@H]1CCN(C(=O)OC(C)(C)C)C[C@@H]1n1ccc(=O)c2c[nH+]c3[nH]ccc3c21, tert-butyl (3R,4R)-4-methyl-3-(4-oxo-7H-pyrrolo[2,3-h][1,6]naphthyridin-6-ium-1-yl)piperidine-1-carboxylate
COC1(OOC2CCC(c3ccc(OCCCCN4CCN(C(N)=O)CC4)cc3)CC2)C2CC3CC(C2)CC1C3, 4-[4-[4-[4-[(2-methoxy-2-adamantyl)peroxy]cyclohexyl]phenoxy]butyl]piperazine-1-carboxamide
Cc1ccc(NC(=S)/N=C(/Nc2nc(C)cc(C)n2)N2CCN(c3cccc(Cl)c3)CC2)c(Cl)c1, (3Z)-1-(2-chloro-4-methylphenyl)-3-[[4-(3-chlorophenyl)piperazin-1-yl]-[(4,6-dimethylpyrimidin-2-yl)amino]methylidene]thiourea
COc1ccc2cc(C(C)C(=O)OC(Cc3c(Cl)cncc3C3CC3)c3ccc(OC)c(OC)c3)ccc2c1, [2-(3-chloro-5-cyclopropylpyridin-4-yl)-1-(3,4-dimethoxyphenyl)ethyl] 2-(6-methoxynaphthalen-2-yl)propanoate
CC(O)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CS)C(=O)O, 2-[[2-[[2-[(2-amino-3-hydroxybutanoyl)amino]-3-phenylpropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-sulfanylpropanoic acid
CCOC(=O)C1=NN[C@]2(c3ccc(Cl)cc3)C(=O)N(c3cccc(OC)c3)C(=O)[C@@H]12, ethyl (3aR,6aR)-6a-(4-chlorophenyl)-5-(3-methoxyphenyl)-4,6-dioxo-1,3a-dihydropyrrolo[3,4-c]pyrazole-3-carboxylate
NC(=O)c1cccc(F)c1OCc1ccc(F)c(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)c1, 2-[[3-(4-benzylsulfonylpiperazine-1-carbonyl)-4-fluorophenyl]methoxy]-3-fluorobenzamide
NS(=O)(=O)NCCCC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1, (2S)-2-(benzylsulfonylamino)-N-(4-phenyl-1,3-thiazol-2-yl)-6-(sulfamoylamino)hexanamide
O=C(COC(=O)c1ccc(OS(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1)c1ccc(F)cc1, [2-(4-fluorophenyl)-2-oxoethyl] 4-(3-nitrophenyl)sulfonyloxybenzoate
COCCCN(CC(=O)N1CCc2sccc2[C@@H]1COc1ccccc1OC)S(=O)(=O)c1ccc(Cl)cc1, 4-chloro-N-[2-[(4R)-4-[(2-methoxyphenoxy)methyl]-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]-N-(3-methoxypropyl)benzenesulfonamide
CCCCCCCOc1ccc(C2C(C#N)=C(N)Oc3cc(OC(=O)c4cccc(OCCC)c4)ccc32)cc1OC, [2-amino-3-cyano-4-(4-heptoxy-3-methoxyphenyl)-4H-chromen-7-yl] 3-propoxybenzoate
Cc1ccc(N[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)c([N+](=O)[O-])c1, (2R,3R,4S,5R,6R)-2-methyl-6-(4-methyl-2-nitroanilino)oxane-3,4,5-triol
Cn1c(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc2ccccc21, 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoro-N-(1-methylbenzimidazol-2-yl)heptanamide
COc1ccc(CN(C(C)=O)C(Cc2ccccc2)(Cc2ccccc2)C(=O)Nc2ccc(OC)cc2OC)cc1, 2-[acetyl-[(4-methoxyphenyl)methyl]amino]-2-benzyl-N-(2,4-dimethoxyphenyl)-3-phenylpropanamide
O=C(c1ccc2c(c1)OCO2)N1CC[C@]2(C(=O)OCc3ccccc3)C1=CC[C@H]1O[C@H]12, benzyl (1aR,6aS,6bS)-4-(1,3-benzodioxole-5-carbonyl)-2,5,6,6b-tetrahydro-1aH-oxireno[2,3-e]indole-6a-carboxylate
CCCCOc1ccc(C=Nc2nc(-c3ccc(OC)cc3)c(-c3ccc([N+](=O)[O-])cc3)s2)cc1, 1-(4-butoxyphenyl)-N-[4-(4-methoxyphenyl)-5-(4-nitrophenyl)-1,3-thiazol-2-yl]methanimine
CC(Nc1nc(N2CC(C3CCCN(C4CC(C)(C(=O)O)C4)C3)C2)ncc1Br)c1ccc(F)cc1Cl, 3-[3-[1-[5-bromo-4-[1-(2-chloro-4-fluorophenyl)ethylamino]pyrimidin-2-yl]azetidin-3-yl]piperidin-1-yl]-1-methylcyclobutane-1-carboxylic acid
Oc1c2c(c(O)n1CC1CCCC1CN1CCC(c3noc4ccccc34)CC1)C1CC2C(O)C1C(F)(F)F, 4-[[2-[[4-(1,2-benzoxazol-3-yl)piperidin-1-yl]methyl]cyclopentyl]methyl]-9-(trifluoromethyl)-4-azatricyclo[5.2.1.02,6]deca-2,5-diene-3,5,8-triol
CC(C)[n+]1ccc(N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)cc1, (6R,7R)-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-7-[(1-propan-2-ylpyridin-1-ium-4-yl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid
COc1cc([C@@H]2N(Cc3ccccc3)CC(=O)N2/N=C(/C)c2ccc(Cl)cc2)cc(OC)c1OC, (2R)-1-benzyl-3-[(Z)-1-(4-chlorophenyl)ethylideneamino]-2-(3,4,5-trimethoxyphenyl)imidazolidin-4-one
Cc1nonc1CN1C(=O)c2cccc(N3CCC(C(=O)N(C)[C@@H](C)c4cccs4)CC3)c2C1=O, N-methyl-1-[2-[(4-methyl-1,2,5-oxadiazol-3-yl)methyl]-1,3-dioxoisoindol-4-yl]-N-[(1S)-1-thiophen-2-ylethyl]piperidine-4-carboxamide
O=C(NC[C@@H]1CC(=O)N(CCc2ccccc2)C1)[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1, (1S,2S)-2-(3,4-dichlorophenyl)-N-[[(3S)-5-oxo-1-(2-phenylethyl)pyrrolidin-3-yl]methyl]cyclopropane-1-carboxamide
COC(=O)/C(=C(/Cc1ccc(Cl)c(Cl)c1)C(=O)c1ccc(OC)cc1)c1ccc2c(c1)OCO2, methyl (Z)-2-(1,3-benzodioxol-5-yl)-3-[(3,4-dichlorophenyl)methyl]-4-(4-methoxyphenyl)-4-oxobut-2-enoate
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cc(-c5cccc(Cl)c5)on4)c3)nc2n(CCC)c1=O, 8-[1-[[5-(3-chlorophenyl)-1,2-oxazol-3-yl]methyl]pyrazol-4-yl]-1,3-dipropyl-7H-purine-2,6-dione
Oc1cc(O)c2c(c1)O[C@H](c1ccc(OCc3ccccc3)c(OCc3ccccc3)c1)[C@H](O)C2, (2R,3R)-2-[3,4-bis(phenylmethoxy)phenyl]-3,4-dihydro-2H-chromene-3,5,7-triol
CCN1C[C@]23C=C[C@@H](O2)[C@H](C(=O)N2CCC(c4ccncc4)CC2)[C@@H]3C1=O, (1R,5S,6R,7R)-3-ethyl-6-(4-pyridin-4-ylpiperidine-1-carbonyl)-10-oxa-3-azatricyclo[5.2.1.01,5]dec-8-en-4-one
CCC1N(CCCO)C(=O)c2c(nc(OC3=CC=CC(OC(F)(F)F)C3)n2Cc2ccc(Cl)cn2)N1C, 7-[(5-chloropyridin-2-yl)methyl]-2-ethyl-1-(3-hydroxypropyl)-3-methyl-8-[5-(trifluoromethoxy)cyclohexa-1,3-dien-1-yl]oxy-2H-purin-6-one
Cc1ccc2sc(N(Cc3ccccc3)C(=O)C3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)nc2c1C, N-benzyl-1-(4-chlorophenyl)sulfonyl-N-(4,5-dimethyl-1,3-benzothiazol-2-yl)piperidine-4-carboxamide
CC1CCC2(CC1)NC(=O)N(NC(=O)COC(=O)c1nn(-c3ccc(F)cc3)c3c1CCCC3)C2=O, [2-[(8-methyl-2,4-dioxo-1,3-diazaspiro[4.5]decan-3-yl)amino]-2-oxoethyl] 1-(4-fluorophenyl)-4,5,6,7-tetrahydroindazole-3-carboxylate
CC(C)(C)NC(=O)C(c1ccccc1O)N(C(=O)C(CC(N)=O)NC(=O)OC(C)(C)C)C1CCC1, tert-butyl N-[4-amino-1-[[2-(tert-butylamino)-1-(2-hydroxyphenyl)-2-oxoethyl]-cyclobutylamino]-1,4-dioxobutan-2-yl]carbamate
Cc1cc([C@@H]2[C@@H](c3ccccn3)NC(=S)N2CCN2CCOCC2)c(C)n1-c1ccccc1Br, (4S,5R)-5-[1-(2-bromophenyl)-2,5-dimethylpyrrol-3-yl]-1-(2-morpholin-4-ylethyl)-4-pyridin-2-ylimidazolidine-2-thione
COc1cccc(CN2C[C@]34C=C[C@H](O3)[C@H](C(=O)N3CC(O)C3)[C@H]4C2=O)c1, (1R,5R,6R,7S)-6-(3-hydroxyazetidine-1-carbonyl)-3-[(3-methoxyphenyl)methyl]-10-oxa-3-azatricyclo[5.2.1.01,5]dec-8-en-4-one
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)Nc1ccc(NC(=O)CCc2ccccc2)cc1, N-[4-[[(E)-3-(3-nitrophenyl)prop-2-enoyl]carbamothioylamino]phenyl]-3-phenylpropanamide
CCCCN1C(=O)c2cccc3c(NC(=O)C4CCCN(S(=O)(=O)c5ccc(OC)cc5)C4)ccc1c23, N-(1-butyl-2-oxobenzo[cd]indol-6-yl)-1-(4-methoxyphenyl)sulfonylpiperidine-3-carboxamide
Cc1cncc(-c2ccc3c(c2)-c2ccccc2B2c4ccccc4-c4cc(-c5ccccc5)ccc4N23)c1, 5-(5-methylpyridin-3-yl)-23-phenyl-1-aza-14-borahexacyclo[12.12.0.02,7.08,13.015,20.021,26]hexacosa-2(7),3,5,8,10,12,15,17,19,21(26),22,24-dodecaene
CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O)C(C)CC, 2-[[2-[[2-[(2-amino-3-phenylpropanoyl)amino]-3-methylpentanoyl]amino]-3-methylpentanoyl]amino]butanedioic acid
CCCCCCCCOc1cc2c(cc1/C(C)=C/c1ccc(C(=O)[O-])cc1)C(C)(C)CCCS2(=O)=O, 4-[(E)-2-(5,5-dimethyl-8-octoxy-1,1-dioxo-3,4-dihydro-2H-1λ6-benzothiepin-7-yl)prop-1-enyl]benzoate
Cc1nn(-c2ccccc2)c2c1[C@H]1c3cc(N=Nc4ccccc4)ccc3OC3CCCC(O2)[C@H]31, [(1R,20S)-3-methyl-5-phenyl-7,13-dioxa-4,5-diazapentacyclo[10.7.1.02,6.08,20.014,19]icosa-2(6),3,14(19),15,17-pentaen-17-yl]-phenyldiazene
CC(C)OC(=O)CC(NC(=O)C1CCCN(C(=O)Nc2ccccc2)C1)c1ccccc1[N+](=O)[O-], propan-2-yl 3-(2-nitrophenyl)-3-[[1-(phenylcarbamoyl)piperidine-3-carbonyl]amino]propanoate
CCOC(=O)[C@H](C)NC(=O)N[C@@H](c1ccc(C(F)(F)F)cc1)c1ncccc1C(F)(F)F, ethyl (2S)-2-[[(S)-[4-(trifluoromethyl)phenyl]-[3-(trifluoromethyl)pyridin-2-yl]methyl]carbamoylamino]propanoate
CC(C)(C)C(=O)OC[C@@H]1O[C@H](n2cc(/C=C\Br)c(=O)[nH]c2=O)C[C@@H]1O, [(2S,3S,5S)-5-[5-[(Z)-2-bromoethenyl]-2,4-dioxopyrimidin-1-yl]-3-hydroxyoxolan-2-yl]methyl 2,2-dimethylpropanoate
COC(=O)c1ccccc1NC(=O)CN1C(=O)[C@@H]2[C@@H](C1=O)[C@H]1C=C[C@H]2C1, methyl 2-[[2-[(1R,2S,6S,7R)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]dec-8-en-4-yl]acetyl]amino]benzoate
NS(=O)(=O)c1ccc(NC(=O)COc2ccccc2/C=c2\sc3nc(-c4ccncc4)nn3c2=O)cc1, 2-[2-[(Z)-(6-oxo-2-pyridin-4-yl-[1,3]thiazolo[3,2-b][1,2,4]triazol-5-ylidene)methyl]phenoxy]-N-(4-sulfamoylphenyl)acetamide
C=CCCC(Cc1ccccc1)C(=O)OCC1CCCN1C(=O)C(CC=C)CC(=O)N1Cc2ccccc2CC1CO, [1-[2-[2-[3-(hydroxymethyl)-3,4-dihydro-1H-isoquinolin-2-yl]-2-oxoethyl]pent-4-enoyl]pyrrolidin-2-yl]methyl 2-benzylhex-5-enoate
CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@H]1c1cc(CSc2ccc(Cl)cc2)c(C)cc1C, ethyl (4R)-4-[5-[(4-chlorophenyl)sulfanylmethyl]-2,4-dimethylphenyl]-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate
CSCCn1c(=NC(=O)/C=C/c2cccc([N+](=O)[O-])c2)sc2cc(S(C)(=O)=O)ccc21, (E)-N-[3-(2-methylsulfanylethyl)-6-methylsulfonyl-1,3-benzothiazol-2-ylidene]-3-(3-nitrophenyl)prop-2-enamide
C=CCn1c(=NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)sc2cc(S(N)(=O)=O)ccc21, 4-morpholin-4-ylsulfonyl-N-(3-prop-2-enyl-6-sulfamoyl-1,3-benzothiazol-2-ylidene)benzamide
[C-]#[N+]c1ccc2c(N3CCC(C(C)C(=O)O)CC3)nnc(NCc3ccc(OC)c(Cl)c3)c2c1, 2-[1-[4-[(3-chloro-4-methoxyphenyl)methylamino]-6-isocyanophthalazin-1-yl]piperidin-4-yl]propanoic acid
Cc1cc(Nc2nccc(-c3ccn([C@H](CO)c4ccc(Cl)c(F)c4)c(=O)c3)n2)c(Br)cn1, 4-[2-[(5-bromo-2-methylpyridin-4-yl)amino]pyrimidin-4-yl]-1-[(1S)-1-(4-chloro-3-fluorophenyl)-2-hydroxyethyl]pyridin-2-one
Cc1ccc(N([C@H](C)C(=O)N[C@@H]2C[C@@H]3CC[C@@H]2C3)S(C)(=O)=O)cc1C, (2R)-N-[(1R,2R,4R)-2-bicyclo[2.2.1]heptanyl]-2-(3,4-dimethyl-N-methylsulfonylanilino)propanamide
CC(=O)Cc1noc(N2CCCC([C@H]3C[C@H]3CCCOc3ccc(S(C)(=O)=O)cc3F)CC2)n1, 1-[5-[4-[(1S,2R)-2-[3-(2-fluoro-4-methylsulfonylphenoxy)propyl]cyclopropyl]azepan-1-yl]-1,2,4-oxadiazol-3-yl]propan-2-one
CN(C)CCOC(=O)CN=C(/C=C(\N)C(F)(F)F)c1nc(-c2cccc(S(C)(=O)=O)c2)no1, 2-(dimethylamino)ethyl 2-[[(Z)-3-amino-4,4,4-trifluoro-1-[3-(3-methylsulfonylphenyl)-1,2,4-oxadiazol-5-yl]but-2-enylidene]amino]acetate
Cc1nc(CN2C(=O)c3c(nc(N4CCCC(N)C4)n3Cc3ccccc3)N3CCN=C23)nc2ccccc12, 2-(3-aminopiperidin-1-yl)-3-benzyl-5-[(4-methylquinazolin-2-yl)methyl]-7,8-dihydroimidazo[2,1-b]purin-4-one
Cc1c(OCCCN2CCC(O)C2)cccc1-c1cccc(OCCCN2C[C@H](O)C[C@H]2C(=O)O)c1C, (2S,4R)-4-hydroxy-1-[3-[3-[3-[3-(3-hydroxypyrrolidin-1-yl)propoxy]-2-methylphenyl]-2-methylphenoxy]propyl]pyrrolidine-2-carboxylic acid
Cc1cc(C)c(S(=O)(=O)N(c2ccccn2)c2c(Cl)cc([N+](=O)[O-])cc2Cl)c(C)c1, N-(2,6-dichloro-4-nitrophenyl)-2,4,6-trimethyl-N-pyridin-2-ylbenzenesulfonamide
CC(C)OC(=O)CCCCCN1C(=O)/C(=C2\SC(=S)N(CCCCCC(=O)OC(C)C)C2=O)SC1=S, propan-2-yl 6-[(5E)-4-oxo-5-[4-oxo-3-(6-oxo-6-propan-2-yloxyhexyl)-2-sulfanylidene-1,3-thiazolidin-5-ylidene]-2-sulfanylidene-1,3-thiazolidin-3-yl]hexanoate
CN1CCc2nc(NC(=O)c3cccc(C4CCCN4C(=O)c4ccc5[nH]c(=O)ccc5c4)c3)sc2C1, N-(5-methyl-6,7-dihydro-4H-[1,3]thiazolo[5,4-c]pyridin-2-yl)-3-[1-(2-oxo-1H-quinoline-6-carbonyl)pyrrolidin-2-yl]benzamide
Cc1cc(-c2ccc(C(c3cc(F)cc(F)c3)C(C)(C)C(=O)Nc3nncs3)s2)ccc1CON(C)C, 3-(3,5-difluorophenyl)-3-[5-[4-(dimethylaminooxymethyl)-3-methylphenyl]thiophen-2-yl]-2,2-dimethyl-N-(1,3,4-thiadiazol-2-yl)propanamide
CCOC(=O)CN(C(=O)SCc1ccccc1)C(Oc1ccc(OC)cc1)(Oc1ccc(OC)cc1)[PH+]=O, [[benzylsulfanylcarbonyl-(2-ethoxy-2-oxoethyl)amino]-bis(4-methoxyphenoxy)methyl]-oxophosphanium
CC(C)(C)OC(=O)N1CCN(c2n[nH]c(NC(=O)[C@@H]3CC(=O)Nc4ccccc43)n2)CC1, tert-butyl 4-[5-[[(4R)-2-oxo-3,4-dihydro-1H-quinoline-4-carbonyl]amino]-1H-1,2,4-triazol-3-yl]piperazine-1-carboxylate
CCCC(=O)N=C1S[C@@H]2CS(=O)(=O)C[C@H]2N1[C@@H]1C[C@@H]2CC[C@@H]1C2, N-[(3aR,6aS)-3-[(1R,2R,4R)-2-bicyclo[2.2.1]heptanyl]-5,5-dioxo-3a,4,6,6a-tetrahydrothieno[3,4-d][1,3]thiazol-2-ylidene]butanamide
CCOc1cc(/C=C2\N=C(c3ccc(Cl)c(Cl)c3)OC2=O)cc(Br)c1OC(=O)c1ccccc1Cl, [2-bromo-4-[(Z)-[2-(3,4-dichlorophenyl)-5-oxo-1,3-oxazol-4-ylidene]methyl]-6-ethoxyphenyl] 2-chlorobenzoate
Cc1nnc(NC(=O)[C@H](C)Sc2ccc(NC(=O)[C@@H]3CC=CC[C@H]3C(=O)O)cc2)s1, (1R,6R)-6-[[4-[(2S)-1-[(5-methyl-1,3,4-thiadiazol-2-yl)amino]-1-oxopropan-2-yl]sulfanylphenyl]carbamoyl]cyclohex-3-ene-1-carboxylic acid
CCOc1cc(/C=N/NC(=O)Cc2ccc(C)cc2C)cc(Br)c1OCc1ccc([N+](=O)[O-])cc1, N-[(E)-[3-bromo-5-ethoxy-4-[(4-nitrophenyl)methoxy]phenyl]methylideneamino]-2-(2,4-dimethylphenyl)acetamide
CC1=CCC[C@]2(C)C[C@H]3OC(=O)[C@H](CN4CCN(c5ccccc5)CC4)[C@H]3C=C12, (3S,3aR,8aR,9aR)-5,8a-dimethyl-3-[(4-phenylpiperazin-1-yl)methyl]-3,3a,7,8,9,9a-hexahydrobenzo[f][1]benzofuran-2-one
CCc1ncccc1C(=O)N([C@@H]1CCc2c(F)cc(Cl)cc21)[C@@H](C(N)=O)c1ccccc1, N-[(1R)-2-amino-2-oxo-1-phenylethyl]-N-[(1R)-6-chloro-4-fluoro-2,3-dihydro-1H-inden-1-yl]-2-ethylpyridine-3-carboxamide
C=CCOc1nc(OCC(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)F)n1, 2,4-bis(2,2,3,3,4,4,4-heptafluorobutoxy)-6-prop-2-enoxy-1,3,5-triazine
CCN(c1ccc(C(=O)Nc2ccc(S(=O)(=O)Nc3cccc4ccccc34)cc2)cc1)S(C)(=O)=O, 4-[ethyl(methylsulfonyl)amino]-N-[4-(naphthalen-1-ylsulfamoyl)phenyl]benzamide
CC(C)OC(=O)[C@@H]1OC([C@H]2CSCC=C2O[Si](C)(C)C)O[C@H]1C(=O)OC(C)C, dipropan-2-yl (4R,5R)-2-[(3S)-4-trimethylsilyloxy-3,6-dihydro-2H-thiopyran-3-yl]-1,3-dioxolane-4,5-dicarboxylate
CSCCC(N)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)O, 2-[[2-[[4-amino-2-[(2-amino-4-methylsulfanylbutanoyl)amino]-4-oxobutanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]butanedioic acid
CCOc1ccc(/C(O)=C2/C(=O)C(=O)N(C3CCCC3)C2c2cccc(OC(C)C)c2)c(OCC)c1, (4Z)-1-cyclopentyl-4-[(2,4-diethoxyphenyl)-hydroxymethylidene]-5-(3-propan-2-yloxyphenyl)pyrrolidine-2,3-dione
c1ccc(-n2c3ccccc3c3cc4ccn(-c5ccc(-c6ccccn6)cn5)c5cccc(c45)c32)cc1, 3-phenyl-15-(5-pyridin-2-ylpyridin-2-yl)-3,15-diazapentacyclo[10.7.1.02,10.04,9.016,20]icosa-1(20),2(10),4,6,8,11,13,16,18-nonaene
COC(=O)c1c(C(=O)N2CCN(CCO)CC2)cc2ccc(C)cc2c1-c1cc(Br)c(OC)c(OC)c1, methyl 1-(3-bromo-4,5-dimethoxyphenyl)-3-[4-(2-hydroxyethyl)piperazine-1-carbonyl]-7-methylnaphthalene-2-carboxylate
COc1ccc(N2CCN3c4ccc(C(F)(F)F)cc4C[C@@H](C(=O)NCC(C)C)[C@H]3C2)cc1, (4aS,5R)-3-(4-methoxyphenyl)-N-(2-methylpropyl)-8-(trifluoromethyl)-1,2,4,4a,5,6-hexahydropyrazino[1,2-a]quinoline-5-carboxamide
COc1ccc(S(N)(=O)=O)cc1C(=O)OCC(=O)Nc1ccc(C(F)(F)F)cc1[N+](=O)[O-], [2-[2-nitro-4-(trifluoromethyl)anilino]-2-oxoethyl] 2-methoxy-5-sulfamoylbenzoate
CN(Cc1cc(F)c(-c2ncc3c(cnn3C(=O)OC(C)(C)C)n2)c(F)c1)C(=O)OC(C)(C)C, tert-butyl 5-[2,6-difluoro-4-[[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]methyl]phenyl]pyrazolo[4,3-d]pyrimidine-1-carboxylate
