input, target
NC(=O)COc1csnn1, 2-(thiadiazol-4-yloxy)acetamide
O=C(O)C(O)CCCCl, 5-chloro-2-hydroxypentanoic acid
COC(=O)CC1NCCP1, methyl 2-(1,3-azaphospholidin-2-yl)acetate
CSCCNOCC(F)(F)F, 2-methylsulfanyl-N-(2,2,2-trifluoroethoxy)ethanamine
CCCCCC1CC(ON)O1, O-(4-pentyloxetan-2-yl)hydroxylamine
CC(/C=N/N)CCC#N, (5E)-5-hydrazinylidene-4-methylpentanenitrile
NC1C=C2SCCC2CC1, 2,3,3a,4,5,6-hexahydro-1-benzothiophen-6-amine
CC(C)C=C1CCSCC1, 4-(2-methylpropylidene)thiane
Br/C=C\N1CCCCC1, 1-[(Z)-2-bromoethenyl]piperidine
C=CCCC(P)(Cl)Cl, 1,1-dichloropent-4-enylphosphane
Nc1cccc2c1CCC2N, 2,3-dihydro-1H-indene-1,4-diamine
CC1SCCNC(=O)C1C, 6,7-dimethyl-1,4-thiazepan-5-one
C=C(CCC(N)=O)NI, 4-(iodoamino)pent-4-enamide
CCC(CNC(=O)O)NC, 2-(methylamino)butylcarbamic acid
C=CCNS/C=C/CCCC, N-[(E)-hex-1-enyl]sulfanylprop-2-en-1-amine
CCCn1c(=O)ncn1C, 1-methyl-2-propyl-1,2,4-triazol-3-one
C=CCCC(=O)N1CC1, 1-(aziridin-1-yl)pent-4-en-1-one
CN(N)CCc1ccccn1, 1-methyl-1-(2-pyridin-2-ylethyl)hydrazine
O=C1NCCCCC1NCCF, 3-(2-fluoroethylamino)azepan-2-one
c1ccc(N2CO2)cc1, 2-phenyloxaziridine
OOCC(O)CN1CCCC1, 1-hydroperoxy-3-pyrrolidin-1-ylpropan-2-ol
Oc1sc(O)c(O)c1O, thiophene-2,3,4,5-tetrol
O=C1NCCN1C1COC1, 1-(oxetan-3-yl)imidazolidin-2-one
N#CCCSc1ccccc1N, 3-(2-aminophenyl)sulfanylpropanenitrile
CCc1snnc1C(C)=N, 1-(5-ethylthiadiazol-4-yl)ethanimine
Cc1ccc(N)c(F)n1, 2-fluoro-6-methylpyridin-3-amine
CCCN(C)CC(N)COC, 3-methoxy-1-N-methyl-1-N-propylpropane-1,2-diamine
COc1cccnc1B(O)O, (3-methoxypyridin-2-yl)boronic acid
CON=C1CCC1C1CC1, 2-cyclopropyl-N-methoxycyclobutan-1-imine
C=CCC[Si](Cl)Cl, but-3-enyl(dichloro)silicon
O=NC1CC2CCC1CC2, 2-nitrosobicyclo[2.2.2]octane
CC(O)C#CC#CCCCO, nona-4,6-diyne-1,8-diol
IC1(I)CC2CCC1C2, 2,2-diiodobicyclo[2.2.1]heptane
CCCCCCCNC(=O)CN, 2-amino-N-heptylacetamide
CNc1ncnc(NN)c1N, 6-hydrazinyl-4-N-methylpyrimidine-4,5-diamine
[B]CCN(C)C(C)=O, 2-[acetyl(methyl)amino]ethylboron
CCCC(O)CC(CO)CO, 2-(hydroxymethyl)heptane-1,4-diol
NNC1C=C(Cl)NCN1, (6-chloro-1,2,3,4-tetrahydropyrimidin-4-yl)hydrazine
CCOP(O)OCCCCCCN, 6-aminohexyl ethyl hydrogen phosphite
CCCNCC1(C)CCCN1, N-[(2-methylpyrrolidin-2-yl)methyl]propan-1-amine
OCCCC#Cc1ccccn1, 5-pyridin-2-ylpent-4-yn-1-ol
O=S(=O)(O)ONCCO, (2-hydroxyethylamino) hydrogen sulfate
CCCNCCCN1CCNCC1, 3-piperazin-1-yl-N-propylpropan-1-amine
NC1CCN(CCOI)CC1, 2-(4-aminopiperidin-1-yl)ethyl hypoiodite
Cc1nccc(CC#N)n1, 2-(2-methylpyrimidin-4-yl)acetonitrile
CCC(O)C(C)C1CC1, 2-cyclopropylpentan-3-ol
CCCCSCc1ccccc1O, 2-(butylsulfanylmethyl)phenol
N=C(Cl)C(Cl)N=S, 2-chloro-2-thionitrosoethanimidoyl chloride
CN(CCOCCS)C1CC1, 2-[2-[cyclopropyl(methyl)amino]ethoxy]ethanethiol
O=c1scnn1CC1CC1, 3-(cyclopropylmethyl)-1,3,4-thiadiazol-2-one
O=C(O)C(C=S)C=S, 2-methanethioyl-3-sulfanylidenepropanoic acid
C#CCON=Cc1cocn1, 1-(1,3-oxazol-4-yl)-N-prop-2-ynoxymethanimine
CC1=CCC=C(Cl)S1, 2-chloro-6-methyl-4H-thiopyran
CCOC(C)OCCC#CBr, 1-bromo-4-(1-ethoxyethoxy)but-1-yne
C1=C2OC2=C2OC12, 3,7-dioxatricyclo[4.1.0.02,4]hepta-1,4-diene
CCCCO[P+](=O)Cl, butoxy-chloro-oxophosphanium
[CH-2]C=C.[W+2], prop-2-enylidenetungsten
CSCCOc1nc(C)no1, 3-methyl-5-(2-methylsulfanylethoxy)-1,2,4-oxadiazole
CCCCCC/C=C/CCCl, (E)-1-chlorodec-3-ene
CCCCCC1(CO)COC1, (3-pentyloxetan-3-yl)methanol
CCSCCCC1(C)CNC1, 3-(3-ethylsulfanylpropyl)-3-methylazetidine
CCc1ncnc2snnc12, 7-ethylthiadiazolo[5,4-d]pyrimidine
CN(C)/C=N/N=C/N, N'-[(E)-aminomethylideneamino]-N,N-dimethylmethanimidamide
CCNC(C)CCC1CCC1, 4-cyclobutyl-N-ethylbutan-2-amine
C=CCC(C)C(=O)CN, 1-amino-3-methylhex-5-en-2-one
O=C1CNNC12CCCC2, 1,2-diazaspiro[4.4]nonan-4-one
COCCC(C)C(=O)CN, 1-amino-5-methoxy-3-methylpentan-2-one
CCCC(=O)OC(F)CC, 1-fluoropropyl butanoate
CC1(C)NNC(=S)S1, 5,5-dimethyl-1,3,4-thiadiazolidine-2-thione
COC(=O)C(C)CCCN, methyl 5-amino-2-methylpentanoate
CNC(=S)NCCC(F)F, 1-(3,3-difluoropropyl)-3-methylthiourea
CCC(C)=NNC(C)=O, N-(butan-2-ylideneamino)acetamide
CC1=NCC(=O)[B]1, 2-methyl-5H-1,3λ2-azaborol-4-one
O=C=NC(=O)OCCCl, 2-chloroethyl N-(oxomethylidene)carbamate
CC1=CC(Cl)=CCC1, 3-chloro-1-methylcyclohexa-1,3-diene
CCC(NC)c1cnnn1C, N-methyl-1-(3-methyltriazol-4-yl)propan-1-amine
CCCCCOC(=O)OCCl, chloromethyl pentyl carbonate
O=C(CBr)c1ccno1, 2-bromo-1-(1,2-oxazol-5-yl)ethanone
CCCCN1CCCCC1CNC, 1-(1-butylpiperidin-2-yl)-N-methylmethanamine
CC(C)P(=O)(O)ON, aminooxy(propan-2-yl)phosphinic acid
CCCCC=CC(F)(F)F, 1,1,1-trifluorohept-2-ene
N#CCCCCC(Br)C=O, 6-bromo-7-oxoheptanenitrile
CCCCP(OCCO)OCCO, 2-[butyl(2-hydroxyethoxy)phosphanyl]oxyethanol
OCC[C@@H](Br)CO, (2R)-2-bromobutane-1,4-diol
CCCN=C(C)C(N)=O, 2-propyliminopropanamide
CC1CCC(NCCCO)C1, 3-[(3-methylcyclopentyl)amino]propan-1-ol
Nc1cc(CF)cnc1Cl, 2-chloro-5-(fluoromethyl)pyridin-3-amine
CN(C=O)c1ccncc1, N-methyl-N-pyridin-4-ylformamide
CCC(CSC)NC(N)=S, 1-methylsulfanylbutan-2-ylthiourea
CCNC(=O)OC1CCC1, cyclobutyl N-ethylcarbamate
COC(=N)C1CCCC1C, methyl 2-methylcyclopentane-1-carboximidate
[O-][P+]1=NCCN1, 1,3-diaza-2λ5-phosphacyclopent-2-ene 2-oxide
CC(C)(C)SCC(F)F, 2-(2,2-difluoroethylsulfanyl)-2-methylpropane
COCc1cn(C)nc1OC, 3-methoxy-4-(methoxymethyl)-1-methylpyrazole
C=C(C)CCC1OCCO1, 2-(3-methylbut-3-enyl)-1,3-dioxolane
CSC1NNC(=O)NC1N, 5-amino-6-methylsulfanyl-1,2,4-triazinan-3-one
CCN=C(N)N(C)C#N, 1-cyano-2-ethyl-1-methylguanidine
N#Cc1ccnnc1OCCO, 3-(2-hydroxyethoxy)pyridazine-4-carbonitrile
C=N/C=C\C=C/N=N, N-[(1Z,3Z)-4-diazenylbuta-1,3-dienyl]methanimine
CC1SC=CC1(C)C#N, 2,3-dimethyl-2H-thiophene-3-carbonitrile
O=C1OC=CC1C1CC1, 3-cyclopropyl-3H-furan-2-one
OCC1CC2OCCCC2O1, 3,3a,5,6,7,7a-hexahydro-2H-furo[3,2-b]pyran-2-ylmethanol
CCCN1CCCCC1(C)N, 2-methyl-1-propylpiperidin-2-amine
CNCc1cccc(CN)c1, [3-(methylaminomethyl)phenyl]methanamine
CSC1(C(N)CO)CC1, 2-amino-2-(1-methylsulfanylcyclopropyl)ethanol
O=C(O)NC1=CCOO1, 3H-dioxol-5-ylcarbamic acid
FC1=CC=CC(Cl)C1, 5-chloro-1-fluorocyclohexa-1,3-diene
CSCCC1CCCCCC1=O, 2-(2-methylsulfanylethyl)cycloheptan-1-one
CCC([Si])(Cl)CC, 3-chloropentan-3-ylsilicon
CCOC[B-](F)(F)F, ethoxymethyl(trifluoro)boranuide
C/C=C/CNC(C)CCO, 3-[[(E)-but-2-enyl]amino]butan-1-ol
C=CCCNc1ccncc1N, 4-N-but-3-enylpyridine-3,4-diamine
COc1ccc(SCF)cc1, 1-(fluoromethylsulfanyl)-4-methoxybenzene
Cc1nccn1CCNCCBr, N-(2-bromoethyl)-2-(2-methylimidazol-1-yl)ethanamine
C=C(C)C(=O)NNCC, N'-ethyl-2-methylprop-2-enehydrazide
FC1=CC(F)CCC1=S, 2,4-difluorocyclohex-2-ene-1-thione
[B]C1CCC1(N)C#N, (2-amino-2-cyanocyclobutyl)boron
O=C1NC2NCNNC2N1, 1,2,3,4,4a,5,7,7a-octahydroimidazo[4,5-e][1,2,4]triazin-6-one
C/C=N\OC1CCCCC1, (Z)-N-cyclohexyloxyethanimine
[O]Nc1ccc(I)cc1, 4-iodo-N-λ1-oxidanylaniline
N#Cc1csc(CBr)c1, 5-(bromomethyl)thiophene-3-carbonitrile
C/C=C(/C)C#CCCl, (Z)-6-chloro-3-methylhex-2-en-4-yne
C#CCCC(N)CCCCCC, undec-1-yn-5-amine
C#CCCC(N)CC1CC1, 1-cyclopropylhex-5-yn-2-amine
N=NC12CCC(C1)C2, 1-bicyclo[2.1.1]hexanyldiazene
CCNC(O)N=CN(C)C, N'-[ethylamino(hydroxy)methyl]-N,N-dimethylmethanimidamide
CCC#CCCCCC(N)=O, non-6-ynamide
CC(C)CCCCP1CCC1, 1-(5-methylhexyl)phosphetane
COCOCC1C=CC=CC1, 5-(methoxymethoxymethyl)cyclohexa-1,3-diene
CCCCC(CC)CNCCCI, 2-ethyl-N-(3-iodopropyl)hexan-1-amine
CC(O)C(C)CCCCCP, 3-methyl-8-phosphanyloctan-2-ol
C=C(CC(OC)OC)OC, 2,4,4-trimethoxybut-1-ene
CCC(C)C1(CO)CC1, (1-butan-2-ylcyclopropyl)methanol
Nc1cc(Br)ncc1Br, 2,5-dibromopyridin-4-amine
O=C1CC2NCCC2CN1, 1,2,3,3a,4,5,7,7a-octahydropyrrolo[3,2-c]pyridin-6-one
CCCCCCCOc1cccs1, 2-heptoxythiophene
CCCN(CCC)C1CC1N, 1-N,1-N-dipropylcyclopropane-1,2-diamine
O=C=NC1C=CON=N1, 4-isocyanato-4H-oxadiazine
ClCCNc1ccncc1Cl, 3-chloro-N-(2-chloroethyl)pyridin-4-amine
COC(C)(C=O)CC=O, 2-methoxy-2-methylbutanedial
CC#CCC(CC)C(C)C, 5-ethyl-6-methylhept-2-yne
O=CC1CN2CCC1CC2, 1-azabicyclo[2.2.2]octane-3-carbaldehyde
[NH3+]CCc1cccs1, 2-thiophen-2-ylethylazanium
CC(C)(C)NS(=O)O, 2-methyl-2-(sulfinoamino)propane
CCc1cccc(O)c1NN, 3-ethyl-2-hydrazinylphenol
Nn1c(CO)cnnc1=S, 4-amino-5-(hydroxymethyl)-1,2,4-triazine-3-thione
C=C=NC(=O)N=C=C, 1,3-bis(ethenylidene)urea
C=NCc1ccc(Cl)s1, N-[(5-chlorothiophen-2-yl)methyl]methanimine
COC(=O)C(C)(O)S, methyl 2-hydroxy-2-sulfanylpropanoate
COc1ccoc(=O)c1C, 4-methoxy-3-methylpyran-2-one
CNc1cccc(O)c1Br, 2-bromo-3-(methylamino)phenol
CSOC1CCC(SC)CC1, 1-methylsulfanyl-4-methylsulfanyloxycyclohexane
NCCCc1ccc(S)cc1, 4-(3-aminopropyl)benzenethiol
CN(C)n1cnc(N)n1, 1-N,1-N-dimethyl-1,2,4-triazole-1,3-diamine
O=CC1CCCCCCCC1O, 2-hydroxycyclononane-1-carbaldehyde
OC1COCC1SC1COC1, 4-(oxetan-3-ylsulfanyl)oxolan-3-ol
O=C1CC12C=CC=C2, spiro[2.4]hepta-4,6-dien-2-one
NCCCCC(F)C(=O)O, 6-amino-2-fluorohexanoic acid
CCOC(=O)CCCCCCO, ethyl 7-hydroxyheptanoate
C=CC(C)NC(=S)NC, 1-but-3-en-2-yl-3-methylthiourea
CC(C)C(=O)CSC#N, (3-methyl-2-oxobutyl) thiocyanate
NOCC#CCc1ccccc1, O-(4-phenylbut-2-ynyl)hydroxylamine
CSC1=CC(=N)CCC1, 3-methylsulfanylcyclohex-2-en-1-imine
C=C(F)C(F)(F)CO, 2,2,3-trifluorobut-3-en-1-ol
N#[N+]c1ccccc1I, 2-iodobenzenediazonium
CCCCN(CCO)CCCCS, 2-[butyl(4-sulfanylbutyl)amino]ethanol
CCCCN(C)CC(C)CS, 3-[butyl(methyl)amino]-2-methylpropane-1-thiol
SN1CCC2(CNC2)C1, 6-sulfanyl-2,6-diazaspiro[3.4]octane
CCC(CC)SCC(O)CO, 3-pentan-3-ylsulfanylpropane-1,2-diol
CONCC(F)C(=O)OC, methyl 2-fluoro-3-(methoxyamino)propanoate
NC1CC2C3CCC3C12, tricyclo[4.2.0.02,5]octan-3-amine
C1CCCP2CCCC2CC1, 1,2,3,5,6,7,8,9,10,10a-decahydrophospholo[1,2-a]phosphocine
C/C(C=O)=C\CCBr, (E)-5-bromo-2-methylpent-2-enal
C=CC(C)NCCC(C)O, 4-(but-3-en-2-ylamino)butan-2-ol
CC(CCl)OC1CCCO1, 2-(1-chloropropan-2-yloxy)oxolane
CCCC(OC)C(O)CCl, 1-chloro-3-methoxyhexan-2-ol
CC(C)=Nc1ccncc1, N-pyridin-4-ylpropan-2-imine
NC(=O)CCCCCCCBr, 8-bromooctanamide
CCCCCC1CC(CO)C1, (3-pentylcyclobutyl)methanol
c1ccc2c(c1)ONO2, 1,3,2-benzodioxazole
C[C@H](O)C#CCCl, (2S)-5-chloropent-3-yn-2-ol
O=C1C(O)CCOC1CS, 4-hydroxy-2-(sulfanylmethyl)oxan-3-one
Cc1nscc1C(=O)NN, 3-methyl-1,2-thiazole-4-carbohydrazide
OC1CC(Br)C2OC12, 4-bromo-6-oxabicyclo[3.1.0]hexan-2-ol
C[C@H](N)CN(C)C, (2S)-1-N,1-N-dimethylpropane-1,2-diamine
COCCn1ncc(I)c1N, 4-iodo-2-(2-methoxyethyl)pyrazol-3-amine
CC(CN)CC1CCSCC1, 2-methyl-3-(thian-4-yl)propan-1-amine
CC1CC(CBr)OC1=O, 5-(bromomethyl)-3-methyloxolan-2-one
C#CC(=O)OC(C)CC, butan-2-yl prop-2-ynoate
CN(C)CCC1CCCCC1, 2-cyclohexyl-N,N-dimethylethanamine
COCC(C)C(C)NC#N, (4-methoxy-3-methylbutan-2-yl)cyanamide
CC1CCC1NCC1CCN1, N-(azetidin-2-ylmethyl)-2-methylcyclobutan-1-amine
O[C@@H]1C=COCC1, (4S)-3,4-dihydro-2H-pyran-4-ol
C=C(C)CCOC(N)=O, 3-methylbut-3-enyl carbamate
CCOC(=O)CSN=C=O, ethyl 2-isocyanatosulfanylacetate
O=C1OCC(S)(S)O1, 4,4-bis(sulfanyl)-1,3-dioxolan-2-one
CSC1C=CC(C)=CC1, 2-methyl-5-methylsulfanylcyclohexa-1,3-diene
Cn1ncc(CCCCO)n1, 4-(2-methyltriazol-4-yl)butan-1-ol
NC/C=C\Cn1ccnc1, (Z)-4-imidazol-1-ylbut-2-en-1-amine
O=c1cnnc2sccn12, [1,3]thiazolo[2,3-c][1,2,4]triazin-4-one
C#CCSC(=S)SCC#C, bis(prop-2-ynylsulfanyl)methanethione
CCC(C)(CC)C1CN1, 2-(3-methylpentan-3-yl)aziridine
O=Cc1cc(F)nnc1F, 3,6-difluoropyridazine-4-carbaldehyde
C=CC1(C)OCCCC1O, 2-ethenyl-2-methyloxan-3-ol
c1coc(C2CCC2)c1, 2-cyclobutylfuran
CCCCSC(=[Se])CC, 1-butylsulfanylpropane-1-selone
[2H]N([2H])CCCC, N,N-dideuteriobutan-1-amine
COCCCSC1CCCCC1O, 2-(3-methoxypropylsulfanyl)cyclohexan-1-ol
Nc1ccc(NCCF)cn1, 5-N-(2-fluoroethyl)pyridine-2,5-diamine
CCC1CC(CCl)OC1C, 5-(chloromethyl)-3-ethyl-2-methyloxolane
O=NC(Cl)c1cnon1, 3-[chloro(nitroso)methyl]-1,2,5-oxadiazole
C#CC1CCC(=S)CC1, 4-ethynylcyclohexane-1-thione
CC1(N)C=CN=CCC1, 5-methyl-3,4-dihydroazepin-5-amine
CNCC1CC1C(C)COC, 1-[2-(1-methoxypropan-2-yl)cyclopropyl]-N-methylmethanamine
CCC1=CC(F)=CCC1, 1-ethyl-3-fluorocyclohexa-1,3-diene
COCCCC1NCC(C)O1, 2-(3-methoxypropyl)-5-methyl-1,3-oxazolidine
CCN(C)CCCNC(C)O, 1-[3-[ethyl(methyl)amino]propylamino]ethanol
C=CCC(C)CC1=CC1, 1-(2-methylpent-4-enyl)cyclopropene
ClC/C=C/C1OCCO1, 2-[(E)-3-chloroprop-1-enyl]-1,3-dioxolane
CCC1CCCC1(O)CNC, 2-ethyl-1-(methylaminomethyl)cyclopentan-1-ol
CCCCOCCN=C(N)NN, 1-amino-2-(2-butoxyethyl)guanidine
C#CC(O)C(=O)OCC, ethyl 2-hydroxybut-3-ynoate
O=C1NCCC(Cl)C1O, 4-chloro-3-hydroxypiperidin-2-one
CC(=O)COC(CO)CO, 1-(1,3-dihydroxypropan-2-yloxy)propan-2-one
CC1CSC(SCCO)=N1, 2-[(4-methyl-4,5-dihydro-1,3-thiazol-2-yl)sulfanyl]ethanol
CCCNC1C2CCC1CC2, N-propylbicyclo[2.2.1]heptan-7-amine
COc1cccn2ccnc12, 8-methoxyimidazo[1,2-a]pyridine
CC1(CNCCF)CCCN1, 2-fluoro-N-[(2-methylpyrrolidin-2-yl)methyl]ethanamine
C=C(C)CCN(CC)CC, N,N-diethyl-3-methylbut-3-en-1-amine
COCCSc1nnc(C)o1, 2-(2-methoxyethylsulfanyl)-5-methyl-1,3,4-oxadiazole
C1CNC2(CNC2)SC1, 5-thia-2,9-diazaspiro[3.5]nonane
CCCCC=C(C)N1CC1, 1-hept-2-en-2-ylaziridine
C1=NCc2cnccc2N1, 1,4-dihydropyrido[4,3-d]pyrimidine
NC(=O)NCC(=O)NO, 2-(carbamoylamino)-N-hydroxyacetamide
C=C/C=C/C(O)CCC, (5E)-octa-5,7-dien-4-ol
CNCCSSCCNCC(C)C, 2-methyl-N-[2-[2-(methylamino)ethyldisulfanyl]ethyl]propan-1-amine
O=C1CCCN1C1CC1O, 1-(2-hydroxycyclopropyl)pyrrolidin-2-one
CCCCNC(=S)NCCOC, 1-butyl-3-(2-methoxyethyl)thiourea
CN(CCC=O)C(=O)O, methyl(3-oxopropyl)carbamic acid
CC(COCC(C)OO)OO, 2-hydroperoxy-1-(2-hydroperoxypropoxy)propane
SCCCSc1ncn[nH]1, 3-(1H-1,2,4-triazol-5-ylsulfanyl)propane-1-thiol
CC1=CCC=C(CS)N1, (6-methyl-1,4-dihydropyridin-2-yl)methanethiol
CC1=CC2CC1CC2=O, 5-methylbicyclo[2.2.1]hept-5-en-2-one
CN1CCOC2CCCCC21, 4-methyl-2,3,4a,5,6,7,8,8a-octahydrobenzo[b][1,4]oxazine
c1nscc1-c1cnsc1, 4-(1,2-thiazol-4-yl)-1,2-thiazole
