input, target
CC1(C(=O)c2cc(Cl)c(Br)s2)CCCO1, (5-bromo-4-chlorothiophen-2-yl)-(2-methyloxolan-2-yl)methanone
COCC(C)N(C)CCC(N)(C#N)c1ccccc1, 2-amino-4-[1-methoxypropan-2-yl(methyl)amino]-2-phenylbutanenitrile
CC(NC(=O)c1cc(Cl)ccc1Cl)C(=O)O, 2-[(2,5-dichlorobenzoyl)amino]propanoic acid
C=C(C(C)=O)C(=O)c1ccc(OC)cc1OC, 1-(2,4-dimethoxyphenyl)-2-methylidenebutane-1,3-dione
CCc1cc(CC)n(-c2ccc(C)cc2CCN)n1, 2-[2-(3,5-diethylpyrazol-1-yl)-5-methylphenyl]ethanamine
Cc1nc2nc(N)nc(NCCCN(C)C)c2nc1C, 4-N-[3-(dimethylamino)propyl]-6,7-dimethylpteridine-2,4-diamine
C=CC(C)NC(=O)NC1C=CC(C(=O)O)C1, 4-(but-3-en-2-ylcarbamoylamino)cyclopent-2-ene-1-carboxylic acid
CNCC(C)S(=O)(=O)NC1CCN2CCCCC12, N-(1,2,3,5,6,7,8,8a-octahydroindolizin-1-yl)-1-(methylamino)propane-2-sulfonamide
Cc1c(C(=O)NN2CCOCC2)oc2ccccc12, 3-methyl-N-morpholin-4-yl-1-benzofuran-2-carboxamide
C=CCNC(=O)c1ccc(NC2CCCC2CC)cc1, 4-[(2-ethylcyclopentyl)amino]-N-prop-2-enylbenzamide
CN(c1ncc(F)cc1CNC1CC1)C1CCOCC1, 3-[(cyclopropylamino)methyl]-5-fluoro-N-methyl-N-(oxan-4-yl)pyridin-2-amine
CCC(CNC)C(=O)c1ccc2c(c1)OCCCO2, 1-(3,4-dihydro-2H-1,5-benzodioxepin-7-yl)-2-(methylaminomethyl)butan-1-one
C=CCn1ncc(NCc2nncn2C)c(Br)c1=O, 4-bromo-5-[(4-methyl-1,2,4-triazol-3-yl)methylamino]-2-prop-2-enylpyridazin-3-one
CN(C)CCN1CCN(c2ncnc(Cl)c2N)CC1, 4-chloro-6-[4-[2-(dimethylamino)ethyl]piperazin-1-yl]pyrimidin-5-amine
CCOCCN(C)C(=O)c1sc(N(C)CC)nc1N, 4-amino-N-(2-ethoxyethyl)-2-[ethyl(methyl)amino]-N-methyl-1,3-thiazole-5-carboxamide
CCN(CCCO)C(=O)/C=C/c1ccc(N)cc1, (E)-3-(4-aminophenyl)-N-ethyl-N-(3-hydroxypropyl)prop-2-enamide
CCNc1nc(Nc2ccccc2I)cc(C2CC2)n1, 6-cyclopropyl-2-N-ethyl-4-N-(2-iodophenyl)pyrimidine-2,4-diamine
CC1=CCC2C=CC=C(c3ccccc3)N2C=C1, 8-methyl-4-phenyl-10,10a-dihydropyrido[1,2-a]azepine
Cc1cc(C)nc(NC(=O)c2nn[nH]n2)n1, N-(4,6-dimethylpyrimidin-2-yl)-2H-tetrazole-5-carboxamide
CCN(CC)CCNC(=O)c1cccc(=O)[nH]1, N-[2-(diethylamino)ethyl]-6-oxo-1H-pyridine-2-carboxamide
COc1ccc(C(C)C)c(CN2CCNCC2)c1OC, 1-[(2,3-dimethoxy-6-propan-2-ylphenyl)methyl]piperazine
CC(C)C(CCN)CCC(=O)Cc1cccc(O)c1, 5-(2-aminoethyl)-1-(3-hydroxyphenyl)-6-methylheptan-2-one
COCCNCc1ccc(OC)c(OC2C=CCCC2)c1, N-[(3-cyclohex-2-en-1-yloxy-4-methoxyphenyl)methyl]-2-methoxyethanamine
CC(C)(C)P(O)(=C(Cl)Cl)C(C)(C)C, ditert-butyl-(dichloromethylidene)-hydroxy-λ5-phosphane
NC(=O)c1ccc(CNc2ccnc(Cl)c2)cc1, 4-[[(2-chloropyridin-4-yl)amino]methyl]benzamide
Cc1cc(F)ccc1CC(O)c1cccc(F)c1Br, 1-(2-bromo-3-fluorophenyl)-2-(4-fluoro-2-methylphenyl)ethanol
CCC(Oc1ccccc1)C(=O)NC1(CO)CCC1, N-[1-(hydroxymethyl)cyclobutyl]-2-phenoxybutanamide
O=C1[C@H](Cl)CCCCCCCCC[C@H]1Cl, (2R,12R)-2,12-dichlorocyclododecan-1-one
CN1CCCN(C(CC(=O)O)c2ccccc2)CC1, 3-(4-methyl-1,4-diazepan-1-yl)-3-phenylpropanoic acid
CC1CC(N(CC2CCCN2)C(C)C)CC(C)O1, 2,6-dimethyl-N-propan-2-yl-N-(pyrrolidin-2-ylmethyl)oxan-4-amine
CC(N)(Cc1ccccc1)Cc1nc2ccccc2s1, 1-(1,3-benzothiazol-2-yl)-2-methyl-3-phenylpropan-2-amine
O[C@@H]1CC[C@@H]2CNCC[C@@H]2C1, (4aR,6R,8aS)-1,2,3,4,4a,5,6,7,8,8a-decahydroisoquinolin-6-ol
O=C1CC(O)CN1CCc1c[nH]c2ccccc12, 4-hydroxy-1-[2-(1H-indol-3-yl)ethyl]pyrrolidin-2-one
CC(=O)c1ccnc(Oc2ccc(F)cc2Cl)c1, 1-[2-(2-chloro-4-fluorophenoxy)pyridin-4-yl]ethanone
CCCNc1c(CC)c(C)nc2c(OCC)cccc12, 8-ethoxy-3-ethyl-2-methyl-N-propylquinolin-4-amine
NC(N)=N/N=C/c1ccc2c(c1Cl)SCCS2, 2-[(E)-(5-chloro-2,3-dihydro-1,4-benzodithiin-6-yl)methylideneamino]guanidine
S=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1, 6-chloro-3-piperidin-4-yl-1H-benzimidazole-2-thione
NC(c1ccc2c(c1)CCCO2)C1(CO)CCC1, [1-[amino(3,4-dihydro-2H-chromen-6-yl)methyl]cyclobutyl]methanol
CCCNC(CSc1n[nH]c(=O)n1CC)C(C)C, 4-ethyl-3-[3-methyl-2-(propylamino)butyl]sulfanyl-1H-1,2,4-triazol-5-one
CC(CCc1ccccc1)N=C(NN)Nc1ccccc1, 1-amino-3-phenyl-2-(4-phenylbutan-2-yl)guanidine
CC(C)CCNCCCNc1ccnc2cc(Cl)ccc12, N'-(7-chloroquinolin-4-yl)-N-(3-methylbutyl)propane-1,3-diamine
CC(NC1CCN(c2ncccn2)CC1)c1cscn1, 1-pyrimidin-2-yl-N-[1-(1,3-thiazol-4-yl)ethyl]piperidin-4-amine
CCC(=O)c1ccccc1C(=O)OCc1ccccc1, benzyl 2-propanoylbenzoate
CCCN(CCC)c1cccc2cc(N)c(=O)oc12, 3-amino-8-(dipropylamino)chromen-2-one
CC(N)CCNC(=O)c1ccc(N2CCCC2)nn1, N-(3-aminobutyl)-6-pyrrolidin-1-ylpyridazine-3-carboxamide
CC(CO)(CNC(=O)OC(C)(C)C)CC(F)F, tert-butyl N-[4,4-difluoro-2-(hydroxymethyl)-2-methylbutyl]carbamate
CSCCC(C)N(C)c1cc(CN)c2ccccc2n1, 4-(aminomethyl)-N-methyl-N-(4-methylsulfanylbutan-2-yl)quinolin-2-amine
COc1nc(Cl)nc(OC)c1[N+](=O)[O-], 2-chloro-4,6-dimethoxy-5-nitropyrimidine
O=C(Nc1ncc(Br)s1)c1coc2ccccc12, N-(5-bromo-1,3-thiazol-2-yl)-1-benzofuran-3-carboxamide
Cc1cc(C(O)C2CC3CC3C2)c(C)cc1Br, 3-bicyclo[3.1.0]hexanyl-(4-bromo-2,5-dimethylphenyl)methanol
CCOc1ccccc1OCC(=O)N1CCC(NC)CC1, 2-(2-ethoxyphenoxy)-1-[4-(methylamino)piperidin-1-yl]ethanone
O=C(O)C1CCN(C(=O)CN2CCSC2=O)C1, 1-[2-(2-oxo-1,3-thiazolidin-3-yl)acetyl]pyrrolidine-3-carboxylic acid
CC(N)c1nnnn1-c1c(Cl)ccc2nsnc12, 1-[1-(5-chloro-2,1,3-benzothiadiazol-4-yl)tetrazol-5-yl]ethanamine
COCC(O)CNC(=O)c1cc(Br)cn1C1CC1, 4-bromo-1-cyclopropyl-N-(2-hydroxy-3-methoxypropyl)pyrrole-2-carboxamide
COc1cc(C)ccc1Oc1nnc(CNC2CC2)s1, N-[[5-(2-methoxy-4-methylphenoxy)-1,3,4-thiadiazol-2-yl]methyl]cyclopropanamine
CCOC(=O)/N=c1/oc(-c2ccccc2)cs1, ethyl (NZ)-N-(5-phenyl-1,3-oxathiol-2-ylidene)carbamate
CC(NC1CC(O)C1(C)C)C(=O)NC(N)=O, N-carbamoyl-2-[(3-hydroxy-2,2-dimethylcyclobutyl)amino]propanamide
O=c1[nH]c(NCC2CCOC2)cc2ccccc12, 3-(oxolan-3-ylmethylamino)-2H-isoquinolin-1-one
CCC(N)(CC)CN1CCC(Cc2ccccc2)CC1, 3-[(4-benzylpiperidin-1-yl)methyl]pentan-3-amine
CC1(NS(=O)(=O)c2ccc(Br)s2)CCC1, 5-bromo-N-(1-methylcyclobutyl)thiophene-2-sulfonamide
O=C(O)c1cnc(N2CCN3CCCCC3C2)cn1, 5-(1,3,4,6,7,8,9,9a-octahydropyrido[1,2-a]pyrazin-2-yl)pyrazine-2-carboxylic acid
O=C(CC1CCCNC1)c1ccc(Cl)c(Cl)c1, 1-(3,4-dichlorophenyl)-2-piperidin-3-ylethanone
CCNc1ccccc1C(=O)NC1CCCc2occc21, 2-(ethylamino)-N-(4,5,6,7-tetrahydro-1-benzofuran-4-yl)benzamide
O=S(=O)(NCCc1ccoc1)c1cccc(F)c1, 3-fluoro-N-[2-(furan-3-yl)ethyl]benzenesulfonamide
CCNc1nnc(C(=O)N2CCN(CCO)CC2)s1, [5-(ethylamino)-1,3,4-thiadiazol-2-yl]-[4-(2-hydroxyethyl)piperazin-1-yl]methanone
CCN(CC)CCc1nc(C)c(C(C)C)c(N)n1, 2-[2-(diethylamino)ethyl]-6-methyl-5-propan-2-ylpyrimidin-4-amine
CCc1ccc(C(N)CSc2cccc(Cl)c2)cc1, 2-(3-chlorophenyl)sulfanyl-1-(4-ethylphenyl)ethanamine
Cc1cccc(C(O)Cc2c(F)cccc2F)c1Br, 1-(2-bromo-3-methylphenyl)-2-(2,6-difluorophenyl)ethanol
CCCC(N)Cc1nc(-c2cncc(Br)c2)no1, 1-[3-(5-bromopyridin-3-yl)-1,2,4-oxadiazol-5-yl]pentan-2-amine
C[C@@H]1CC[C@@H](NCC(C)(C)O)C1, 2-methyl-1-[[(1R,3R)-3-methylcyclopentyl]amino]propan-2-ol
Cc1nc(NC(=O)C[NH+]2CCOCC2)sc1C, N-(4,5-dimethyl-1,3-thiazol-2-yl)-2-morpholin-4-ium-4-ylacetamide
BrCCN(Cc1ccnc2ccccc12)C1CCCCC1, N-(2-bromoethyl)-N-(quinolin-4-ylmethyl)cyclohexanamine
COC(=O)c1cccc(C(=O)N2CCCCC2)n1, methyl 6-(piperidine-1-carbonyl)pyridine-2-carboxylate
CNC1CCc2cc(OCCC(C)(C)C#N)ccc21, 2,2-dimethyl-4-[[1-(methylamino)-2,3-dihydro-1H-inden-5-yl]oxy]butanenitrile
O=C(O)N1CCN(Cc2c(F)cccc2Cl)CC1, 4-[(2-chloro-6-fluorophenyl)methyl]piperazine-1-carboxylic acid
Cc1cc(Cl)ccc1-n1cc(I)cc1C(=O)O, 1-(4-chloro-2-methylphenyl)-4-iodopyrrole-2-carboxylic acid
CC(NC(=O)c1ccnc(NN)c1)C1CCOCC1, 2-hydrazinyl-N-[1-(oxan-4-yl)ethyl]pyridine-4-carboxamide
Cc1cccc(-c2cnc(C(C)(C)N)nc2)c1, 2-[5-(3-methylphenyl)pyrimidin-2-yl]propan-2-amine
COCCOC[C@H](O)[C@H](N)c1ccccc1, (1R,2R)-1-amino-3-(2-methoxyethoxy)-1-phenylpropan-2-ol
Cc1csc(-c2ccc(CN3CCCCCC3)s2)n1, 2-[5-(azepan-1-ylmethyl)thiophen-2-yl]-4-methyl-1,3-thiazole
CCN(CCOc1cccc(CCl)c1)Cc1ccccc1, N-benzyl-2-[3-(chloromethyl)phenoxy]-N-ethylethanamine
CC(C)N1CCC(C(CN)CS(C)(=O)=O)C1, 3-methylsulfonyl-2-(1-propan-2-ylpyrrolidin-3-yl)propan-1-amine
Nc1cc(Cl)c(Cl)cc1Sc1ccc(Cl)cn1, 4,5-dichloro-2-(5-chloropyridin-2-yl)sulfanylaniline
COc1cccc(C(=O)N2CCOC(C)C2)c1OC, (2,3-dimethoxyphenyl)-(2-methylmorpholin-4-yl)methanone
O=C(O)CC(c1ccc(C(F)F)cc1)C1CC1, 3-cyclopropyl-3-[4-(difluoromethyl)phenyl]propanoic acid
CC(CN(C)C)NC(=O)c1ccc(O)c(O)c1, N-[1-(dimethylamino)propan-2-yl]-3,4-dihydroxybenzamide
Cc1cc(C(C)S(C)(=O)=NC#N)cnc1Cl, [1-(6-chloro-5-methylpyridin-3-yl)ethyl-methyl-oxo-λ6-sulfanylidene]cyanamide
NCc1ccc(NC(=O)c2c(O)cccc2O)cc1, N-[4-(aminomethyl)phenyl]-2,6-dihydroxybenzamide
C=C1N=C(C(C)C)[C@H](O)[C@@H]1O, (3R,4S)-2-methylidene-5-propan-2-yl-3,4-dihydropyrrole-3,4-diol
C=C1CC[C@](O)(CCCC)[C@@H](O)C1, (1R,2S)-1-butyl-4-methylidenecyclohexane-1,2-diol
COC(=O)[C@@H]1CCCC[C@H]1C1CNC1, methyl (1R,2S)-2-(azetidin-3-yl)cyclohexane-1-carboxylate
CC1(C)C[C@H]2C=C(C=O)CC[C@H]21, (1S,6R)-7,7-dimethylbicyclo[4.2.0]oct-2-ene-3-carbaldehyde
CN[C@H]1CCN(c2cccc(Cl)c2C#N)C1, 2-chloro-6-[(3S)-3-(methylamino)pyrrolidin-1-yl]benzonitrile
CCn1cc(C)c(Nc2cnccc2C(=O)OC)n1, methyl 3-[(1-ethyl-4-methylpyrazol-3-yl)amino]pyridine-4-carboxylate
CC(C)C1(N)CN(C(=O)CC2CCCCO2)C1, 1-(3-amino-3-propan-2-ylazetidin-1-yl)-2-(oxan-2-yl)ethanone
CC(=O)C1=CNc2c(C)cccc2C1C(=O)O, 3-acetyl-8-methyl-1,4-dihydroquinoline-4-carboxylic acid
CCCC(O)CNS(=O)(=O)c1cc(N)ccc1C, 5-amino-N-(2-hydroxypentyl)-2-methylbenzenesulfonamide
CCCNC(c1cnccc1C)c1cc(Cl)ccc1Br, N-[(2-bromo-5-chlorophenyl)-(4-methylpyridin-3-yl)methyl]propan-1-amine
CNC(C)c1cccc(OCC(O)C(F)(F)F)c1, 1,1,1-trifluoro-3-[3-[1-(methylamino)ethyl]phenoxy]propan-2-ol
CNC(=O)N(C)C=N[C@H](C)c1ccccc1, 1,3-dimethyl-1-[[(1R)-1-phenylethyl]iminomethyl]urea
Cc1nc(Br)cc(Nc2cc(Br)ccc2Cl)n1, 6-bromo-N-(5-bromo-2-chlorophenyl)-2-methylpyrimidin-4-amine
O=C(CSCC(=O)N1CCOCC1)NCC1CCCN1, 2-(2-morpholin-4-yl-2-oxoethyl)sulfanyl-N-(pyrrolidin-2-ylmethyl)acetamide
CC(C)CCOc1ccc(CNCCCn2ccnc2)cc1, 3-imidazol-1-yl-N-[[4-(3-methylbutoxy)phenyl]methyl]propan-1-amine
Cc1ccccc1NC(=O)CSc1ncnc2sccc12, N-(2-methylphenyl)-2-thieno[2,3-d]pyrimidin-4-ylsulfanylacetamide
CCCNCc1ccc(OC)c(CN(C)C2CCC2)c1, N-[[2-methoxy-5-(propylaminomethyl)phenyl]methyl]-N-methylcyclobutanamine
C/C=C/CCNC(=O)Nc1ccccc1CC(=O)O, 2-[2-[[(E)-pent-3-enyl]carbamoylamino]phenyl]acetic acid
CCN[C@@H](NC(=O)OC)C(Cl)(Cl)Cl, methyl N-[(1S)-2,2,2-trichloro-1-(ethylamino)ethyl]carbamate
CNC(c1ccc(F)c(C)c1)C1CCCC1(C)C, 1-(2,2-dimethylcyclopentyl)-1-(4-fluoro-3-methylphenyl)-N-methylmethanamine
CC(CCN)CCC(=O)NCCCN(C)c1ccccc1, 6-amino-4-methyl-N-[3-(N-methylanilino)propyl]hexanamide
CCC1CN(S(=O)(=O)CCCNC2CC2)CCS1, N-[3-(2-ethylthiomorpholin-4-yl)sulfonylpropyl]cyclopropanamine
Cn1ccc(N2CCC(=O)N3CCCC3C2=O)n1, 2-(1-methylpyrazol-3-yl)-3,4,7,8,9,9a-hexahydropyrrolo[1,2-a][1,4]diazepine-1,5-dione
CC1COC(c2ccc(CCCC(=O)O)cc2)=N1, 4-[4-(4-methyl-4,5-dihydro-1,3-oxazol-2-yl)phenyl]butanoic acid
Nc1ccc2nc(-c3ccc(Cl)cc3)cnc2c1, 2-(4-chlorophenyl)quinoxalin-6-amine
COc1ccc(CCc2ncc(C=O)c(N)n2)cc1, 4-amino-2-[2-(4-methoxyphenyl)ethyl]pyrimidine-5-carbaldehyde
C[C@H](O)[C@](C)(Br)S(C)(=O)=O, (2S,3S)-3-bromo-3-methylsulfonylbutan-2-ol
Cc1ccc(-n2c(O)c(C)n(C)c2=O)cc1, 4-hydroxy-1,5-dimethyl-3-(4-methylphenyl)imidazol-2-one
CCn1cc(C(=O)O)c2cnc(OC)cc2c1=O, 2-ethyl-7-methoxy-1-oxo-2,6-naphthyridine-4-carboxylic acid
Cc1cn[nH]c1C1CCN(Cc2nccn2C)CC1, 1-[(1-methylimidazol-2-yl)methyl]-4-(4-methyl-1H-pyrazol-5-yl)piperidine
CC(O)c1ccc2cc(S(N)(=O)=O)sc2c1, 6-(1-hydroxyethyl)-1-benzothiophene-2-sulfonamide
C#CCC(CC)NC1C2CCCC1CN(C(C)C)C2, N-hex-5-yn-3-yl-3-propan-2-yl-3-azabicyclo[3.3.1]nonan-9-amine
CCC1CCCC(OCC(O)c2ccc(OC)cc2)C1, 2-(3-ethylcyclohexyl)oxy-1-(4-methoxyphenyl)ethanol
COc1cccc(F)c1C(O)C(CN)c1ccncc1, 3-amino-1-(2-fluoro-6-methoxyphenyl)-2-pyridin-4-ylpropan-1-ol
CCn1ccc(NS(=O)(=O)CC2CCCCN2)n1, N-(1-ethylpyrazol-3-yl)-1-piperidin-2-ylmethanesulfonamide
Cc1c(N)ccc([C@@H](N)C2CC2)c1Cl, 4-[(S)-amino(cyclopropyl)methyl]-3-chloro-2-methylaniline
O=C1COc2ccc(NCc3ccc(I)o3)cc2N1, 6-[(5-iodofuran-2-yl)methylamino]-4H-1,4-benzoxazin-3-one
CC(NCc1cc(F)ccc1Br)c1cccc(F)c1, N-[(2-bromo-5-fluorophenyl)methyl]-1-(3-fluorophenyl)ethanamine
CCC(O)(Cc1ccccc1OC)c1ccc(F)cn1, 2-(5-fluoropyridin-2-yl)-1-(2-methoxyphenyl)butan-2-ol
O=C1N(Cc2ccccc2Cl)CCCC12CCNCC2, 2-[(2-chlorophenyl)methyl]-2,9-diazaspiro[5.5]undecan-1-one
CCn1c(SCc2cccc(C)c2)nc2ccccc21, 1-ethyl-2-[(3-methylphenyl)methylsulfanyl]benzimidazole
ClCC(Cc1ccccc1Cl)C1CC1c1ccccc1, 1-chloro-2-[3-chloro-2-(2-phenylcyclopropyl)propyl]benzene
CSCCCCNS(=O)(=O)c1cccc(F)c1C#N, 2-cyano-3-fluoro-N-(4-methylsulfanylbutyl)benzenesulfonamide
CCc1ccc(CC(O)Cc2ccc(OC)cc2)nc1, 1-(5-ethylpyridin-2-yl)-3-(4-methoxyphenyl)propan-2-ol
CC1CN(C)CCC1NC1CC(C)(C)OC1(C)C, 1,3-dimethyl-N-(2,2,5,5-tetramethyloxolan-3-yl)piperidin-4-amine
Cc1ccc(OC(CN)c2cccc(Cl)c2)cc1C, 2-(3-chlorophenyl)-2-(3,4-dimethylphenoxy)ethanamine
CNC(CCc1cccs1)c1cc2ccc(F)cc2s1, 1-(6-fluoro-1-benzothiophen-2-yl)-N-methyl-3-thiophen-2-ylpropan-1-amine
CC(F)c1cc2c(c(C(C)CCN)c1)OCCO2, 3-[7-(1-fluoroethyl)-2,3-dihydro-1,4-benzodioxin-5-yl]butan-1-amine
O=[n+]1cccc2n([O-])c(CO)ccc1-2, (1-oxido-5-oxo-1,5-naphthyridin-5-ium-2-yl)methanol
CCCC(C)C(Cl)c1c(OC)cc(OC)cc1OC, 2-(1-chloro-2-methylpentyl)-1,3,5-trimethoxybenzene
COCCNC(=O)CNC(=O)CCSc1ccccc1Cl, 3-(2-chlorophenyl)sulfanyl-N-[2-(2-methoxyethylamino)-2-oxoethyl]propanamide
O=C(NCC(C(=O)O)c1ccccc1)C1CCC1, 3-(cyclobutanecarbonylamino)-2-phenylpropanoic acid
CCNc1ccc(Cl)cc1C(=O)NCCc1cscn1, 5-chloro-2-(ethylamino)-N-[2-(1,3-thiazol-4-yl)ethyl]benzamide
NCc1cc(S(=O)(=O)NCCC2CCOC2)cs1, 5-(aminomethyl)-N-[2-(oxolan-3-yl)ethyl]thiophene-3-sulfonamide
CCOCCNS(=O)(=O)c1ccc(C(C)C)cc1, N-(2-ethoxyethyl)-4-propan-2-ylbenzenesulfonamide
CCOc1ccccc1NC(=O)Nc1cccc(OC)c1, 1-(2-ethoxyphenyl)-3-(3-methoxyphenyl)urea
CCCCCCCC/C=C/CCCCC1NC=CN1C(C)N, 1-[2-[(E)-tetradec-5-enyl]-1,2-dihydroimidazol-3-yl]ethanamine
C[C@H](NC[C@@H]1CCCO1)C1CCCCC1, (1S)-1-cyclohexyl-N-[[(2S)-oxolan-2-yl]methyl]ethanamine
CCN1CCC(N(C)c2ncccc2C(=N)N)CC1, 2-[(1-ethylpiperidin-4-yl)-methylamino]pyridine-3-carboximidamide
O=C(O)c1cccc2ncc(CN3CCOCC3)n12, 3-(morpholin-4-ylmethyl)imidazo[1,2-a]pyridine-5-carboxylic acid
CCOc1cc(C)nc(NCCc2ccc(N)cc2)n1, N-[2-(4-aminophenyl)ethyl]-4-ethoxy-6-methylpyrimidin-2-amine
