input, target
Cc1cc2ncn(-c3ccnc(NCCc4ccccc4)n3)c2cc1Cl, 4-(6-chloro-5-methylbenzimidazol-1-yl)-N-(2-phenylethyl)pyrimidin-2-amine
CCOC(=O)C1CCCN(C(=O)/C=C/c2cccc(Cl)c2)C1, ethyl 1-[(E)-3-(3-chlorophenyl)prop-2-enoyl]piperidine-3-carboxylate
CCOC(=O)c1nc(N(C(=O)OCC)C(N)=S)c(Br)cc1C, ethyl 5-bromo-6-[carbamothioyl(ethoxycarbonyl)amino]-3-methylpyridine-2-carboxylate
O=C(c1ccccc1)n1nc(-c2ccco2)nc1NCc1ccccc1, [5-(benzylamino)-3-(furan-2-yl)-1,2,4-triazol-1-yl]-phenylmethanone
C=CCN(C(=O)C(C)C)c1cc([N+](=O)[O-])ccc1C, 2-methyl-N-(2-methyl-5-nitrophenyl)-N-prop-2-enylpropanamide
FC(F)(F)c1cnc(C=CNc2ccc(Cl)cc2Cl)c(Cl)c1, 2,4-dichloro-N-[2-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]ethenyl]aniline
Cc1nc(CN(C)c2nc(-c3ccncc3)nc3ccccc23)cs1, N-methyl-N-[(2-methyl-1,3-thiazol-4-yl)methyl]-2-pyridin-4-ylquinazolin-4-amine
Cc1ccc(F)cc1C(=O)NNC(=O)c1ccc2c(c1)OCCO2, N'-(5-fluoro-2-methylbenzoyl)-2,3-dihydro-1,4-benzodioxine-6-carbohydrazide
CCC(NC(=O)CCCNC(=O)c1ccccc1)c1ccc(Cl)cc1, N-[4-[1-(4-chlorophenyl)propylamino]-4-oxobutyl]benzamide
CCC(c1ccccc1)c1nc2cc(Cl)ccc2n1CCCN(CC)CC, 3-[5-chloro-2-(1-phenylpropyl)benzimidazol-1-yl]-N,N-diethylpropan-1-amine
O=C(CCc1ccsc1)NCC1CC2c3ccccc3C1c1ccccc12, N-(15-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenylmethyl)-3-thiophen-3-ylpropanamide
CCN(C[C@H](C)C#N)C(=O)C(=O)Nc1ccnn1C(C)C, N'-[(2S)-2-cyanopropyl]-N'-ethyl-N-(2-propan-2-ylpyrazol-3-yl)oxamide
O=C(O)Cc1csc(NC(=O)CS(=O)(=O)c2ccccc2)n1, 2-[2-[[2-(benzenesulfonyl)acetyl]amino]-1,3-thiazol-4-yl]acetic acid
Cn1ncc(Br)c1C(=O)N1N=C(C(F)F)CC1(O)C(F)F, [3,5-bis(difluoromethyl)-5-hydroxy-4H-pyrazol-1-yl]-(4-bromo-2-methylpyrazol-3-yl)methanone
O=C(Nc1cn[nH]c1)N(Cc1ccccc1)C[C@H]1CCCO1, 1-benzyl-1-[[(2R)-oxolan-2-yl]methyl]-3-(1H-pyrazol-4-yl)urea
COc1ccc(CNC(=O)c2cncc(NCc3ccco3)c2)cc1OC, N-[(3,4-dimethoxyphenyl)methyl]-5-(furan-2-ylmethylamino)pyridine-3-carboxamide
C/C=C/[C@H](OC(=O)N(C(C)C)C(C)C)c1ccccc1, [(E,1S)-1-phenylbut-2-enyl] N,N-di(propan-2-yl)carbamate
CC1CCN(CC2CCCN(S(=O)(=O)c3ccccc3)CC2)CC1, 1-(benzenesulfonyl)-4-[(4-methylpiperidin-1-yl)methyl]azepane
Cc1cc(C)cc(NC(=O)COC(=O)c2ccc(C=O)cc2)c1, [2-(3,5-dimethylanilino)-2-oxoethyl] 4-formylbenzoate
C[C@H](N)[C@@H]1CN(CC(C)(C)c2ccccc2)CCO1, (1S)-1-[(2S)-4-(2-methyl-2-phenylpropyl)morpholin-2-yl]ethanamine
CCOC(=O)c1c(C#N)ccn1[C@H]1CC[C@@H](CO)O1, ethyl 3-cyano-1-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]pyrrole-2-carboxylate
CCc1onc(C)c1-c1nc(N2CCCCC2)ncc1-c1cnccn1, 5-ethyl-3-methyl-4-(2-piperidin-1-yl-5-pyrazin-2-ylpyrimidin-4-yl)-1,2-oxazole
CC(=O)c1ccc(C(=O)Nc2ccc3nc[nH]c3c2)[nH]1, 5-acetyl-N-(3H-benzimidazol-5-yl)-1H-pyrrole-2-carboxamide
c1cnc(N2CCOC[C@]3(CCN(Cc4nccs4)C3)C2)nc1, (5S)-10-pyrimidin-2-yl-2-(1,3-thiazol-2-ylmethyl)-7-oxa-2,10-diazaspiro[4.6]undecane
CN1CC(NS(=O)(=O)c2ccc(Cl)c(N)c2Cl)CCC1=O, 3-amino-2,4-dichloro-N-(1-methyl-6-oxopiperidin-3-yl)benzenesulfonamide
CCOC(=O)CC(=O)CN(C(=O)C(C)C)c1c(F)cccc1F, ethyl 4-[2,6-difluoro-N-(2-methylpropanoyl)anilino]-3-oxobutanoate
N#Cc1ccc(C(O)COc2cccc(NC(=O)C3CC3)c2)cc1, N-[3-[2-(4-cyanophenyl)-2-hydroxyethoxy]phenyl]cyclopropanecarboxamide
CC(C)(C(N)=O)S(=O)(=O)c1ccc(C(F)(F)F)cn1, 2-methyl-2-[5-(trifluoromethyl)pyridin-2-yl]sulfonylpropanamide
CC(=O)Cn1cnc2sc(C)c(-c3ccc(Br)cc3)c2c1=O, 5-(4-bromophenyl)-6-methyl-3-(2-oxopropyl)thieno[2,3-d]pyrimidin-4-one
CC(=O)N1CCCN(C2CN(CC(O)c3ccccc3)CC2C)CC1, 1-[4-[1-(2-hydroxy-2-phenylethyl)-4-methylpyrrolidin-3-yl]-1,4-diazepan-1-yl]ethanone
CC1=Cc2cccc(-c3cc(C(C)C)cc(C(C)C)c3)c2C1, 7-[3,5-di(propan-2-yl)phenyl]-2-methyl-1H-indene
CCOC(=O)N1CC[C@@H](NCc2ccccc2Cn2cccn2)C1, ethyl (3R)-3-[[2-(pyrazol-1-ylmethyl)phenyl]methylamino]pyrrolidine-1-carboxylate
Cc1cc(Br)cc(CBr)c1OCc1ccccc1[N+](=O)[O-], 5-bromo-1-(bromomethyl)-3-methyl-2-[(2-nitrophenyl)methoxy]benzene
CC(OC(=O)Cc1ccccc1F)C(=O)NC(C)(C#N)C(C)C, [1-[(2-cyano-3-methylbutan-2-yl)amino]-1-oxopropan-2-yl] 2-(2-fluorophenyl)acetate
COc1c(C(=O)NCC(O)C(F)F)cccc1[N+](=O)[O-], N-(3,3-difluoro-2-hydroxypropyl)-2-methoxy-3-nitrobenzamide
Cc1ccc(NC(=O)c2cc(Nc3ccccc3F)ccn2)c(C)c1, N-(2,4-dimethylphenyl)-4-(2-fluoroanilino)pyridine-2-carboxamide
COc1ccc(C(=O)N2CCCC2c2cc(C(C)C)no2)cc1OC, (3,4-dimethoxyphenyl)-[2-(3-propan-2-yl-1,2-oxazol-5-yl)pyrrolidin-1-yl]methanone
CCCn1nc(C(=O)NCCc2ccccc2)cc1-c1ccc(Cl)s1, 5-(5-chlorothiophen-2-yl)-N-(2-phenylethyl)-1-propylpyrazole-3-carboxamide
CN=C(NCc1ccccn1)N1CC(C)OC(c2ccc(F)cc2)C1, 2-(4-fluorophenyl)-N',6-dimethyl-N-(pyridin-2-ylmethyl)morpholine-4-carboximidamide
Cc1cccc(C)c1-n1nnnc1SCCC(=O)NCc1ccccc1Cl, N-[(2-chlorophenyl)methyl]-3-[1-(2,6-dimethylphenyl)tetrazol-5-yl]sulfanylpropanamide
Cc1cnc(C(=O)N(C)Cc2ccc(-c3ccccc3)cc2)cn1, N,5-dimethyl-N-[(4-phenylphenyl)methyl]pyrazine-2-carboxamide
NC(=O)c1cc(N2CCCC2)cc2[nH]c(C3CCNC3)nc12, 6-pyrrolidin-1-yl-2-pyrrolidin-3-yl-1H-benzimidazole-4-carboxamide
Cc1ccc(C(c2ccc3ccccc3c2)N2CCCNCC2)c(C)c1, 1-[(2,4-dimethylphenyl)-naphthalen-2-ylmethyl]-1,4-diazepane
O=C(Nc1ccc(F)cc1F)c1ccc(NCc2ccccc2Cl)nn1, 6-[(2-chlorophenyl)methylamino]-N-(2,4-difluorophenyl)pyridazine-3-carboxamide
CN1CC[C@]2(c3ccccc3)CCN(CC3CC3)C[C@@H]12, (3aS,7aS)-6-(cyclopropylmethyl)-1-methyl-3a-phenyl-2,3,4,5,7,7a-hexahydropyrrolo[2,3-c]pyridine
O=C(Nc1ccc(F)cc1)C1CCN(Cc2ccc(Br)cc2)CC1, 1-[(4-bromophenyl)methyl]-N-(4-fluorophenyl)piperidine-4-carboxamide
O=C(CN1CSCC1=O)N[C@H](c1ccc(Cl)cc1)C1CC1, N-[(S)-(4-chlorophenyl)-cyclopropylmethyl]-2-(4-oxo-1,3-thiazolidin-3-yl)acetamide
CCOC(OCC)/C(=C/[Se]c1ccccc1)[Se]c1ccccc1, [(Z)-3,3-diethoxy-1-phenylselanylprop-1-en-2-yl]selanylbenzene
COc1ccccc1C[C@H](C)N(C)CC(=O)Nc1cc(C)on1, 2-[[(2S)-1-(2-methoxyphenyl)propan-2-yl]-methylamino]-N-(5-methyl-1,2-oxazol-3-yl)acetamide
O=C(NC1CC1)C(=O)N1CCN(C/C=C\c2ccccc2)CC1, N-cyclopropyl-2-oxo-2-[4-[(Z)-3-phenylprop-2-enyl]piperazin-1-yl]acetamide
CN1CC(C)(O)N(c2cc(C(C)(C)C)c(Cl)nn2)C1=O, 3-(5-tert-butyl-6-chloropyridazin-3-yl)-4-hydroxy-1,4-dimethylimidazolidin-2-one
C=C(Cl)CNC(=O)c1ccc(Cl)c([N+](=O)[O-])c1, 4-chloro-N-(2-chloroprop-2-enyl)-3-nitrobenzamide
CC(=O)Nc1ccc(F)c(NC(=O)Cc2c(F)cccc2Cl)c1, N-(5-acetamido-2-fluorophenyl)-2-(2-chloro-6-fluorophenyl)acetamide
Cc1cc(C)n(CCCNC(=O)c2cccc(OCC(=O)O)c2)n1, 2-[3-[3-(3,5-dimethylpyrazol-1-yl)propylcarbamoyl]phenoxy]acetic acid
CNc1cc(OC)c(C(=O)N[C@H]2CN3CCC2CC3)cc1Cl, N-[(3R)-1-azabicyclo[2.2.2]octan-3-yl]-5-chloro-2-methoxy-4-(methylamino)benzamide
O=C(Nc1cc(C(F)(F)F)ccc1Cl)C1COc2ccccc2O1, N-[2-chloro-5-(trifluoromethyl)phenyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide
CC(=O)N1N=C(c2ccccc2Br)OC1c1ccc(Cl)cc1Cl, 1-[5-(2-bromophenyl)-2-(2,4-dichlorophenyl)-2H-1,3,4-oxadiazol-3-yl]ethanone
CCCCC/C=C\C/C=C/C/C=C/C/C=C/CCCC(=O)NCCC, (5E,8E,11E,14Z)-N-propylicosa-5,8,11,14-tetraenamide
C=C=C(C)CCC(C/C=C/C=C/C)(C(=O)OC)C(=O)OC, dimethyl 2-[(2E,4E)-hexa-2,4-dienyl]-2-(3-methylpenta-3,4-dienyl)propanedioate
OC[C@@H]1NC[C@@](O)(CO)[C@@H](O)[C@@H]1O, (2S,3R,4S,5R)-2,5-bis(hydroxymethyl)piperidine-3,4,5-triol
O=C(NCc1ccc(OC(F)F)cc1)Nc1ccc(OC(F)F)cc1, 1-[4-(difluoromethoxy)phenyl]-3-[[4-(difluoromethoxy)phenyl]methyl]urea
O=C(O)c1ccc2c(c1)NC(=O)[C@H](N1CCOCC1)S2, (2R)-2-morpholin-4-yl-3-oxo-4H-1,4-benzothiazine-6-carboxylic acid
NC(=O)NC(=O)Cn1ccc2cc([N+](=O)[O-])ccc21, N-carbamoyl-2-(5-nitroindol-1-yl)acetamide
C[C@H]1C=C[C@H]2CCC[C@@]23CC(=O)[C@@H]13, (1R,4S,5S,8R)-5-methyltricyclo[6.3.0.01,4]undec-6-en-3-one
O=C(CSc1nnc(Nc2ccccc2)s1)Nc1cc(F)cc(F)c1, 2-[(5-anilino-1,3,4-thiadiazol-2-yl)sulfanyl]-N-(3,5-difluorophenyl)acetamide
CC(NC(=O)N1CCN(c2ccccc2O)CC1)C1CC2CCC1C2, N-[1-(2-bicyclo[2.2.1]heptanyl)ethyl]-4-(2-hydroxyphenyl)piperazine-1-carboxamide
O=S(=O)(NN=Cc1ccc2c(c1)OCO2)c1ccc(Br)cc1, N-(1,3-benzodioxol-5-ylmethylideneamino)-4-bromobenzenesulfonamide
COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCCN1)CC2, (6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)-[(2S)-piperidin-2-yl]methanone
CNc1nc(-c2c(F)ccc([N+](=O)[O-])c2F)ncc1I, 2-(2,6-difluoro-3-nitrophenyl)-5-iodo-N-methylpyrimidin-4-amine
Cc1c(C#N)c(NC(=O)CN2CCCCC2)n(C2CCCC2)c1C, N-(3-cyano-1-cyclopentyl-4,5-dimethylpyrrol-2-yl)-2-piperidin-1-ylacetamide
CN(C)c1ccc(/C=C\c2nc3ccc(Cl)cc3[nH]2)cc1, 4-[(Z)-2-(6-chloro-1H-benzimidazol-2-yl)ethenyl]-N,N-dimethylaniline
Cc1ccc(OCCCC(=O)Nc2ccc(-c3ccccc3)cc2)cc1, 4-(4-methylphenoxy)-N-(4-phenylphenyl)butanamide
CC(C(=O)N1CCc2sccc2C1)N1CCN(c2ncccn2)CC1, 1-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)-2-(4-pyrimidin-2-ylpiperazin-1-yl)propan-1-one
CC(=O)Nc1c(N)cc(C(F)(F)F)cc1[N+](=O)[O-], N-[2-amino-6-nitro-4-(trifluoromethyl)phenyl]acetamide
C[C@H]1CO[C@@H]([C@H]2CN[C@@H](C)CO2)CN1, (2R,5S)-5-methyl-2-[(2R,5S)-5-methylmorpholin-2-yl]morpholine
Cc1cccc2sc(N3CCN(C(=O)c4ccccc4I)CC3)nc12, (2-iodophenyl)-[4-(4-methyl-1,3-benzothiazol-2-yl)piperazin-1-yl]methanone
Cc1ccc(O)c(C(=O)N[C@H](c2nccn2C)C2CC2)c1, N-[(S)-cyclopropyl-(1-methylimidazol-2-yl)methyl]-2-hydroxy-5-methylbenzamide
CC(C)(C)OC(=O)NC1(c2noc(-c3ccco3)n2)CCC1, tert-butyl N-[1-[5-(furan-2-yl)-1,2,4-oxadiazol-3-yl]cyclobutyl]carbamate
COc1ccc(C=Cc2nn3c(-c4ccccc4Cl)nnc3s2)cc1, 3-(2-chlorophenyl)-6-[2-(4-methoxyphenyl)ethenyl]-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole
O=C(O)CC1CN(C(=O)C2CCC(c3ccccc3)CC2)CCO1, 2-[4-(4-phenylcyclohexanecarbonyl)morpholin-2-yl]acetic acid
C=C(C)n1c(=O)n(C(=O)c2ccccc2Cl)c2ccccc21, 1-(2-chlorobenzoyl)-3-prop-1-en-2-ylbenzimidazol-2-one
CC/C=C(/NNC(=O)c1ccc(OC)c(OC)c1)c1ccccc1, 3,4-dimethoxy-N'-[(E)-1-phenylbut-1-enyl]benzohydrazide
CCN(C(=O)C(C)SCCC#N)c1cn(-c2cccnc2)nc1Cl, N-(3-chloro-1-pyridin-3-ylpyrazol-4-yl)-2-(2-cyanoethylsulfanyl)-N-ethylpropanamide
CCCC(=O)Nc1ccc(C(=O)COc2ncnc3ccccc23)cc1, N-[4-(2-quinazolin-4-yloxyacetyl)phenyl]butanamide
Cc1cc(CC[C@H]2CN(CCCOc3ccccc3F)CCO2)ncn1, (2S)-4-[3-(2-fluorophenoxy)propyl]-2-[2-(6-methylpyrimidin-4-yl)ethyl]morpholine
COc1ccc(-c2nc(CNC(=O)[C@H]3CCOC3)no2)cc1, (3S)-N-[[5-(4-methoxyphenyl)-1,2,4-oxadiazol-3-yl]methyl]oxolane-3-carboxamide
CC(Sc1ccccc1)C(=O)Nc1ccc(C(=O)NC2CC2)cc1, N-cyclopropyl-4-(2-phenylsulfanylpropanoylamino)benzamide
CSc1nc(C)cc([C@H]2CC[C@](C)(C(=O)O)C2)n1, (1S,3S)-1-methyl-3-(6-methyl-2-methylsulfanylpyrimidin-4-yl)cyclopentane-1-carboxylic acid
COC(=O)c1cc(-c2cc(Cl)ccc2C)c(=O)n2c1CCC2, methyl 6-(5-chloro-2-methylphenyl)-5-oxo-2,3-dihydro-1H-indolizine-8-carboxylate
NC1=NCC(Nc2ccc(-c3nc4ccccc4[nH]3)cc2)=N1, 5-N-[4-(1H-benzimidazol-2-yl)phenyl]-4H-imidazole-2,5-diamine
C=CS(=O)(=O)N(CCCCO)c1c[nH]c(=O)[nH]c1=O, N-(2,4-dioxo-1H-pyrimidin-5-yl)-N-(4-hydroxybutyl)ethenesulfonamide
Cc1nc(C(=O)Nc2cc(Cl)ccc2N2CCCC2=O)c(C)s1, N-[5-chloro-2-(2-oxopyrrolidin-1-yl)phenyl]-2,5-dimethyl-1,3-thiazole-4-carboxamide
Cc1ccc(NC(=O)COc2ccc(Cl)cc2-n2cnnc2)cc1C, 2-[4-chloro-2-(1,2,4-triazol-4-yl)phenoxy]-N-(3,4-dimethylphenyl)acetamide
CC(=O)Nc1ccc(S(=O)(=O)C(C)c2nc(C)no2)cc1, N-[4-[1-(3-methyl-1,2,4-oxadiazol-5-yl)ethylsulfonyl]phenyl]acetamide
CC(NC(=O)c1ccc(-c2nc3ccccc3s2)o1)c1cccs1, 5-(1,3-benzothiazol-2-yl)-N-(1-thiophen-2-ylethyl)furan-2-carboxamide
Fc1cc(Br)ccc1CN1CCCC(c2c[nH]c3ccccc23)C1, 3-[1-[(4-bromo-2-fluorophenyl)methyl]piperidin-3-yl]-1H-indole
Cc1cc(Nc2ccc(O)c(CN3CCCCC3)c2)nc2ccccc12, 4-[(4-methylquinolin-2-yl)amino]-2-(piperidin-1-ylmethyl)phenol
CCN1CCN(CCC(=O)NC[C@@H]2SCCc3ccccc32)CC1, N-[[(1R)-3,4-dihydro-1H-isothiochromen-1-yl]methyl]-3-(4-ethylpiperazin-1-yl)propanamide
N#Cc1ccc(OCC(=O)N(Cc2cccc(F)c2)C2CC2)cc1, 2-(4-cyanophenoxy)-N-cyclopropyl-N-[(3-fluorophenyl)methyl]acetamide
O=C(Cn1nc(C2CC2)n(-c2ccccc2)c1=O)N1CCCC1, 5-cyclopropyl-2-(2-oxo-2-pyrrolidin-1-ylethyl)-4-phenyl-1,2,4-triazol-3-one
CCCc1ccc(C(=O)CCC(=O)N2CCc3sccc3C2CC)cc1, 1-(4-ethyl-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)-4-(4-propylphenyl)butane-1,4-dione
CS(=O)(=O)c1ncc2c(n1)CCN(Cc1cc(Br)co1)C2, 6-[(4-bromofuran-2-yl)methyl]-2-methylsulfonyl-7,8-dihydro-5H-pyrido[4,3-d]pyrimidine
O=C(c1ccsc1)N1CCC2(CC1)CC(Cc1ccccc1)CCO2, (4-benzyl-1-oxa-9-azaspiro[5.5]undecan-9-yl)-thiophen-3-ylmethanone
Clc1ccc(Cl)c(NCc2cccc(OCc3ccccc3Cl)c2)c1, 2,5-dichloro-N-[[3-[(2-chlorophenyl)methoxy]phenyl]methyl]aniline
CCC(O)CNC(=O)c1cc(COc2cccc(C(C)=O)c2)on1, 5-[(3-acetylphenoxy)methyl]-N-(2-hydroxybutyl)-1,2-oxazole-3-carboxamide
CC1(C)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2F)CC1, 4-(4,4-dimethylpiperidine-1-carbonyl)-3-fluorobenzenesulfonamide
CCC1(C)CCN(S(=O)(=O)c2ccc(C(N)=S)nc2)CC1, 5-(4-ethyl-4-methylpiperidin-1-yl)sulfonylpyridine-2-carbothioamide
CC1(C)CC(=O)C2=C(C1)Nc1ncnn1C2c1ccccc1Cl, 9-(2-chlorophenyl)-6,6-dimethyl-4,5,7,9-tetrahydro-[1,2,4]triazolo[5,1-b]quinazolin-8-one
O=C1CC[C@@H](C(=O)NCCOCc2ccc(Cl)cc2Cl)N1, (2S)-N-[2-[(2,4-dichlorophenyl)methoxy]ethyl]-5-oxopyrrolidine-2-carboxamide
COCCNc1nc(CN2CCOCC2)nc2scc(-c3ccccc3)c12, N-(2-methoxyethyl)-2-(morpholin-4-ylmethyl)-5-phenylthieno[2,3-d]pyrimidin-4-amine
Cc1ccccc1NC(=O)c1nnc(CCCC(=O)N2CCCCC2)s1, N-(2-methylphenyl)-5-(4-oxo-4-piperidin-1-ylbutyl)-1,3,4-thiadiazole-2-carboxamide
Cc1ccc(CNC(=O)C(=O)NCC2CCN(C(C)C)CC2)cc1, N'-[(4-methylphenyl)methyl]-N-[(1-propan-2-ylpiperidin-4-yl)methyl]oxamide
N#Cc1ccc(-c2nc3ccccc3c(Nc3ccncc3)c2F)cc1, 4-[3-fluoro-4-(pyridin-4-ylamino)quinolin-2-yl]benzonitrile
c1ccc([Si](c2ccccc2)(n2cccn2)n2cccn2)cc1, diphenyl-di(pyrazol-1-yl)silane
Cn1ncc(-c2ccc3c(c2)OC(F)(F)C(F)(F)O3)c1N, 2-methyl-4-(2,2,3,3-tetrafluoro-1,4-benzodioxin-6-yl)pyrazol-3-amine
CO[C@H](C)CN1CCNC(=O)[C@@H]1c1ccc(Br)cc1, (3S)-3-(4-bromophenyl)-4-[(2R)-2-methoxypropyl]piperazin-2-one
CCN1C[C@@H](CN(C)C[C@H](C)c2ccccc2)CC1=O, (4R)-1-ethyl-4-[[methyl-[(2R)-2-phenylpropyl]amino]methyl]pyrrolidin-2-one
O=C(N/C=C/c1ccc(F)cc1)N1CCN(c2ncccn2)CC1, N-[(E)-2-(4-fluorophenyl)ethenyl]-4-pyrimidin-2-ylpiperazine-1-carboxamide
O=C1C[C@H]2[C@H](C[C@@H](O)[C@@H]2CCl)O1, (3aR,4R,5R,6aS)-4-(chloromethyl)-5-hydroxy-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one
NC1CCCC(C(=O)NCCCCN2C(=O)c3ccccc3C2=O)C1, 3-amino-N-[4-(1,3-dioxoisoindol-2-yl)butyl]cyclohexane-1-carboxamide
COC(=O)c1cc(S(=O)(=O)NCc2cccc(C)c2)ccc1C, methyl 2-methyl-5-[(3-methylphenyl)methylsulfamoyl]benzoate
CN(C)C(CNC(=O)CCCOc1cccc2ccccc12)c1ccsc1, N-[2-(dimethylamino)-2-thiophen-3-ylethyl]-4-naphthalen-1-yloxybutanamide
CCONC(=O)c1cc(F)c(F)c(F)c1Nc1ncc(Cl)cc1C, 2-[(5-chloro-3-methylpyridin-2-yl)amino]-N-ethoxy-3,4,5-trifluorobenzamide
Cc1ccc2cc(CSc3n[nH]c(C4CC4)n3)c(Cl)nc2c1, 2-chloro-3-[(5-cyclopropyl-1H-1,2,4-triazol-3-yl)sulfanylmethyl]-7-methylquinoline
COc1cccc(/C(=C\F)CN2C(=O)c3ccccc3C2=O)c1, 2-[(E)-3-fluoro-2-(3-methoxyphenyl)prop-2-enyl]isoindole-1,3-dione
N#C[C@@H](c1ccccc1)[C@H](CCO)c1cccc(F)n1, (2R,3S)-3-(6-fluoropyridin-2-yl)-5-hydroxy-2-phenylpentanenitrile
Fc1ccc(N2CCCNCC2)cc1NC(c1ccccc1)c1ccccc1, N-benzhydryl-5-(1,4-diazepan-1-yl)-2-fluoroaniline
C[C@@H](NC(=O)c1n[nH]c2ccc(Br)cc12)C1CC1, 5-bromo-N-[(1R)-1-cyclopropylethyl]-1H-indazole-3-carboxamide
Cc1nn(-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1O, 2-(3-methyl-1,5-diphenylpyrazol-4-yl)phenol
CC(=O)c1cc(C(=O)Nc2ccc(F)c(C#N)c2)n(C)c1, 4-acetyl-N-(3-cyano-4-fluorophenyl)-1-methylpyrrole-2-carboxamide
C[C@H](CO)SC(c1ccccc1)(c1ccccc1)c1ccccc1, (2R)-2-tritylsulfanylpropan-1-ol
CCCn1nc(C(=O)N2CCCc3c(F)cc(F)cc32)ccc1=O, 6-(5,7-difluoro-3,4-dihydro-2H-quinoline-1-carbonyl)-2-propylpyridazin-3-one
Cc1[nH]nc(NS(=O)(=O)c2ccc(C(N)=O)cc2)c1C, 4-[(4,5-dimethyl-1H-pyrazol-3-yl)sulfamoyl]benzamide
C[Si](C)(Cl)CC[C@@H]1C[C@@H]2C=C[C@H]1C2, 2-[(1S,2S,4S)-2-bicyclo[2.2.1]hept-5-enyl]ethyl-chloro-dimethylsilane
CC(C)(CNC(=O)c1ccc(CN2CCCC2=O)cc1)C(=O)O, 2,2-dimethyl-3-[[4-[(2-oxopyrrolidin-1-yl)methyl]benzoyl]amino]propanoic acid
