input, target
CC(=O)OC[C@H]1O[C@@H](n2cnc(NC(=O)[C@H](C)NC(=O)OCc3ccccc3)c2)[C@H](OC(C)=O)[C@@H]1OC(C)=O, [(2R,3R,4R,5R)-3,4-diacetyloxy-5-[4-[[(2S)-2-(phenylmethoxycarbonylamino)propanoyl]amino]imidazol-1-yl]oxolan-2-yl]methyl acetate
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc3sc(-c4ccccc4-c4nn[nH]n4)c(Br)c3c2)C1=O)NC[C@H](O)CO, N-[(3R)-1-[[3-bromo-2-[2-(2H-tetrazol-5-yl)phenyl]-1-benzothiophen-5-yl]methyl]-2-oxo-4,5-dihydro-3H-1-benzazepin-3-yl]-3-[[(2S)-2,3-dihydroxypropyl]amino]-3-methylbutanamide
CC(C)(C)c1ccc(Oc2ccc(NC(=O)CN3C(=O)[C@H]4[C@H]5C=C[C@@H]([C@H]6C[C@H]65)[C@H]4C3=O)cc2)cc1, N-[4-(4-tert-butylphenoxy)phenyl]-2-[(1S,2S,6R,7S,8S,10R)-3,5-dioxo-4-azatetracyclo[5.3.2.02,6.08,10]dodec-11-en-4-yl]acetamide
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](NCc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C1, (1S,3R)-N-[[3,5-bis(trifluoromethyl)phenyl]methyl]-1-propan-2-yl-3-[[4-[4-(trifluoromethyl)phenyl]phenyl]methylamino]cyclopentane-1-carboxamide
Cc1cccc(N(c2ccccc2)c2cc3c(c4ccccc24)-c2ccc(-n4c5ccc(C)cc5c5cccc(-c6ccccc6)c54)cc2C3(C)C)c1, 7,7-dimethyl-N-(3-methylphenyl)-9-(6-methyl-1-phenylcarbazol-9-yl)-N-phenylbenzo[c]fluoren-5-amine
C=C1N=C(N)C=CN1[C@@H]1O[C@H](/C=C/P(=O)(N[C@@H](C)C(=O)OCCCC)N[C@@H](C)C(=O)OCCCC)C[C@H]1O, butyl (2S)-2-[[[(E)-2-[(2S,4R,5R)-5-(4-amino-2-methylidenepyrimidin-1-yl)-4-hydroxyoxolan-2-yl]ethenyl]-[[(2S)-1-butoxy-1-oxopropan-2-yl]amino]phosphoryl]amino]propanoate
O=C(NCc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3ccccc3C(=O)O)O2)cc1)Nc1ccc(Oc2ccccc2)cc1, 2-[[(2R,4R,6S)-6-[4-(hydroxymethyl)phenyl]-2-[4-[[(4-phenoxyphenyl)carbamoylamino]methyl]phenyl]-1,3-dioxan-4-yl]methylsulfanyl]benzoic acid
O=c1n(Cc2cc3c(cc2Cl)OCO3)c(=O)n2n1CC[C@H]1/C(=N\OCc3ccccc3)[C@H]3O[C@@H]3[C@@H](O)[C@@H]12, (1R,9R,10E,11R,13R,14S)-4-[(6-chloro-1,3-benzodioxol-5-yl)methyl]-14-hydroxy-10-phenylmethoxyimino-12-oxa-2,4,6-triazatetracyclo[7.5.0.02,6.011,13]tetradecane-3,5-dione
c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2cc3c4c(c2)c2cccc5c2n4B(c2ccccc2-5)c2ccccc2-3)cc1, 5-(3,6-diphenylcarbazol-9-yl)-1-aza-14-boraheptacyclo[12.12.0.02,7.03,25.08,13.015,20.021,26]hexacosa-2,4,6,8,10,12,15,17,19,21,23,25-dodecaene
CC[C@@H](C)NC(=O)[C@H](C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1ccc(OC)c(Cl)c1)S(=O)(=O)c1ccc(C)cc1, (2S)-N-[(2R)-butan-2-yl]-2-[[2-(3-chloro-4-methoxy-N-(4-methylphenyl)sulfonylanilino)acetyl]-[(3,4-dichlorophenyl)methyl]amino]propanamide
COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1, 1-[(3S,9R,10R)-12-[(2R)-1-hydroxypropan-2-yl]-9-[[(4-methoxyphenyl)methyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-phenylurea
CC[C@H](C)NC(=O)[C@@H](Cc1ccccc1)N(Cc1ccc(C)cc1)C(=O)CN(c1ccc(Cl)cc1C)S(=O)(=O)c1ccc(C)cc1, (2R)-N-[(2S)-butan-2-yl]-2-[[2-(4-chloro-2-methyl-N-(4-methylphenyl)sulfonylanilino)acetyl]-[(4-methylphenyl)methyl]amino]-3-phenylpropanamide
Cc1ccc(N(CC(=O)N(Cc2ccc(Cl)c(Cl)c2)[C@H](Cc2ccccc2)C(=O)NC2CCCCC2)S(=O)(=O)c2ccccc2)c(C)c1, (2R)-2-[[2-[N-(benzenesulfonyl)-2,4-dimethylanilino]acetyl]-[(3,4-dichlorophenyl)methyl]amino]-N-cyclohexyl-3-phenylpropanamide
CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@@H]2C1(C)C)[C@]1(C)CC[C@H]([C@H](C)CCC(=O)O)[C@@]1(C)CC3, (4R)-4-[(3R,5S,10S,13R,14R,17R)-3-acetyloxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid
COC(=O)[C@H]1[C@H]2C(=O)[C@@H]3[C@H](C(=O)[C@H]2[C@H]1C(=O)OC)[C@H](C(=O)OC)[C@@H]3C(=O)OC, tetramethyl (1R,3S,4S,5R,6R,8S,9S,10R)-2,7-dioxotricyclo[6.2.0.03,6]decane-4,5,9,10-tetracarboxylate
CCCC=CC1CCC(c2ccc(-c3ccc(-c4cc(F)c(C(F)(F)Oc5ccc(OC(F)(F)F)c(F)c5)c(F)c4)c(F)c3)c(F)c2)CC1, 2-[difluoro-[3-fluoro-4-(trifluoromethoxy)phenoxy]methyl]-1,3-difluoro-5-[2-fluoro-4-[2-fluoro-4-(4-pent-1-enylcyclohexyl)phenyl]phenyl]benzene
Cc1ccc2oc(-c3ccc(-c4ccc5c(c4)c(-c4ccc6ccccc6c4)cc4c6ccccc6c(-c6ccc7ccccc7c6)cc54)cc3)nc2n1, 2-[4-(6,12-dinaphthalen-2-ylchrysen-2-yl)phenyl]-5-methyl-[1,3]oxazolo[4,5-b]pyridine
CC[C@H]1OC2(CCCC2)O[C@@]1(C)[C@@H]1O[C@H](c2ccc(OC)cc2)O[C@@H]([C@H](C)/C=C(\C)CO)[C@@H]1C, (E,4R)-4-[(2R,4S,5S,6R)-6-[(2R,3R)-2-ethyl-3-methyl-1,4-dioxaspiro[4.4]nonan-3-yl]-2-(4-methoxyphenyl)-5-methyl-1,3-dioxan-4-yl]-2-methylpent-2-en-1-ol
COC1C=C/C=C(\C)C(=O)Nc2cc(O)c(N=CCOc3ccc(Cl)cc3Cl)c(c2O)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O, [(4E)-19-[2-(2,4-dichlorophenoxy)ethylideneamino]-13,20,22-trihydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18(22),19-hexaen-9-yl] carbamate
CO[C@]12C=C[C@@]3(C[C@]1(C)[C@@H](O)c1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5, (1R,2S,6R,14R,15R,19R)-5-(cyclopropylmethyl)-19-[(S)-hydroxy(phenyl)methyl]-15-methoxy-19-methyl-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11,16-tetraen-11-ol
O=S(=O)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-henicosafluoroundecyl trifluoromethanesulfonate
CC(C)(C)N1[C@@H]2CC[C@@H]([C@@H]3[C@H]2[C@@H]2CC[C@H]3[NH+](C(F)(F)F)N2C(C)(C)C)N1C(F)(F)F, (1R,2R,3S,6R,7S,8S)-4,10-ditert-butyl-5,9-bis(trifluoromethyl)-4,9,10-triaza-5-azoniatetracyclo[6.2.2.23,6.02,7]tetradecane
CC1CCc2c(sc(NC(=O)C(Sc3cccc(NC(=O)/C(=C\c4cccc5ccccc45)NC(=O)c4ccccc4)c3)c3ccccc3)c2C#N)C1, N-[(E)-3-[3-[2-[(3-cyano-6-methyl-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)amino]-2-oxo-1-phenylethyl]sulfanylanilino]-1-naphthalen-1-yl-3-oxoprop-1-en-2-yl]benzamide
CC[C@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CN(c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1, (2S)-2-[[2-[N-(benzenesulfonyl)-3,5-dichloroanilino]acetyl]-[(3-chlorophenyl)methyl]amino]-N-[(2S)-butan-2-yl]-3-phenylpropanamide
C=C/C=C(\C=C/c1cccc2c1oc1ccccc12)N(c1ccc(-c2ccccc2)cc1)c1ccc(-c2cccc3c2-c2ccccc2C3(C)C)cc1, N-[(1Z,3E)-1-dibenzofuran-4-ylhexa-1,3,5-trien-3-yl]-N-[4-(9,9-dimethylfluoren-4-yl)phenyl]-4-phenylaniline
CC(C)CNCC(=O)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O, (4S,4aS,5aR,12aR)-4-(dimethylamino)-1,10,11,12a-tetrahydroxy-7-[2-(2-methylpropylamino)acetyl]-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N\OCC(=O)N[C@@H]5CCCCNC5=O)CC[C@]4(C)[C@H]3CC[C@@]21C, 2-[(Z)-[(8R,9S,10R,13S,14S,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ylidene]amino]oxy-N-[(3R)-2-oxoazepan-3-yl]acetamide
C=CCN(Cc1ccccc1)C(=O)[C@H]1[C@H]2C(=O)N(CCCCCCO)C(C(=O)N(CC=C)c3c(C)cccc3C)C23CC[C@]1(C)O3, (5R,6S,7S)-6-N-benzyl-2-N-(2,6-dimethylphenyl)-3-(6-hydroxyhexyl)-7-methyl-4-oxo-2-N,6-N-bis(prop-2-enyl)-10-oxa-3-azatricyclo[5.2.1.01,5]decane-2,6-dicarboxamide
C=C1/C=C\C=C/CN(c2ccc(-c3cccc(-c4nc(-c5cccc6ccccc56)cc(-c5cccc6ccccc56)n4)c3)cc2)c2ccccc21, (3Z,5Z)-1-[4-[3-(4,6-dinaphthalen-1-ylpyrimidin-2-yl)phenyl]phenyl]-7-methylidene-2H-1-benzazonine
CC(=O)OC1CC2C(OC(C)=O)/C=C3\CC(C)(C(=O)C(O)C(=C1C)C2(C)C)C(O)CC3OC(=O)C(O)C(c1ccccc1)N(C)C, [(3E)-2,13-diacetyloxy-7,10-dihydroxy-8,12,15,15-tetramethyl-9-oxo-5-tricyclo[9.3.1.14,8]hexadeca-3,11-dienyl] 3-(dimethylamino)-2-hydroxy-3-phenylpropanoate
CC1=CC(=O)[C@@H]2[C@@H]3[C@H]1[C@@]2(C)[C@H](O)[C@H](OS(=O)(=O)c1ccc(C)cc1)[C@@H](O)C3(C)C, [(1R,2R,3S,4R,5S,7S,8R)-3,5-dihydroxy-2,6,6,9-tetramethyl-11-oxo-4-tricyclo[5.4.0.02,8]undec-9-enyl] 4-methylbenzenesulfonate
CCOc1cc([C@@H]2c3sc(=O)n(CC(=O)Nc4ccccc4)c3S[C@@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@@H]32)ccc1O, 2-[(1S,8R,9S)-11-(4-chlorophenyl)-8-(3-ethoxy-4-hydroxyphenyl)-5,10,12-trioxo-2,6-dithia-4,11-diazatricyclo[7.3.0.03,7]dodec-3(7)-en-4-yl]-N-phenylacetamide
COc1cc([C@H]2C3=CCn4c(=O)n(C)c(=O)n4[C@@H]3C[C@@]3(C)C(=O)C(C)=C(C)C(=O)[C@@]23C)cc(OC)c1O, (2S,3S,8R,10R)-2-(4-hydroxy-3,5-dimethoxyphenyl)-3,5,6,8,13-pentamethyl-11,13,15-triazatetracyclo[8.7.0.03,8.011,15]heptadeca-1(17),5-diene-4,7,12,14-tetrone
C=C/C(=C(\C)OC)[C@H](Cn1c(=O)n(C(C)(C)C(=O)N2CCCC2)c(=O)c2c(C)c(-n3cccn3)sc21)OC[C@@H](C)O, 1-[(Z,2R)-3-ethenyl-2-[(2R)-2-hydroxypropoxy]-4-methoxypent-3-enyl]-5-methyl-3-(2-methyl-1-oxo-1-pyrrolidin-1-ylpropan-2-yl)-6-pyrazol-1-ylthieno[2,3-d]pyrimidine-2,4-dione
CC[C@@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1, (2S)-N-[(2R)-butan-2-yl]-2-[(3,4-dichlorophenyl)methyl-[2-(N-(4-methylphenyl)sulfonylanilino)acetyl]amino]-3-phenylpropanamide
C[C@H]1[C@@H](c2ccc(CO)cc2)O[C@@H](c2cccc(-c3cccc(CNC(=O)c4cccnc4)c3)c2)O[C@H]1CN1CCCCCCC1, N-[[3-[3-[(2R,4R,5S,6S)-4-(azocan-1-ylmethyl)-6-[4-(hydroxymethyl)phenyl]-5-methyl-1,3-dioxan-2-yl]phenyl]phenyl]methyl]pyridine-3-carboxamide
C=CC[C@@]1(O[Si](C)(C)C(C)(C)C)C[C@H]2CC(=O)C([Si](C)(C)C)=C2[C@@H](O[Si](C)(C)C(C)(C)C)C1, (4S,6R,7aS)-4,6-bis[[tert-butyl(dimethyl)silyl]oxy]-6-prop-2-enyl-3-trimethylsilyl-4,5,7,7a-tetrahydro-1H-inden-2-one
CCN(C(=O)[C@@H]1CCN(CC(=O)N2CC=C(c3ccc(C(=N)OC(=O)NC)cc3)CC2)C1)c1ccc(N)c(C(=N)C2CCOCC2)n1, methylcarbamoyl 4-[1-[2-[(3R)-3-[[5-amino-6-(oxane-4-carboximidoyl)pyridin-2-yl]-ethylcarbamoyl]pyrrolidin-1-yl]acetyl]-3,6-dihydro-2H-pyridin-4-yl]benzenecarboximidate
CC(C)(C)OC(=O)[C@H](CC(=O)NCCN(Cc1ccccc1B(O)O)Cc1cccc2ccccc12)NC(=O)OCC1c2ccccc2-c2ccccc21, [2-[[2-[[(3S)-3-(9H-fluoren-9-ylmethoxycarbonylamino)-4-[(2-methylpropan-2-yl)oxy]-4-oxobutanoyl]amino]ethyl-(naphthalen-1-ylmethyl)amino]methyl]phenyl]boronic acid
CC(C)(C)[Si](C)(C)Oc1ccc(-c2sc3cc(O[Si](C)(C)C(C)(C)C)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1, [6-[tert-butyl(dimethyl)silyl]oxy-2-[4-[tert-butyl(dimethyl)silyl]oxyphenyl]-1-benzothiophen-3-yl]-[4-(2-piperidin-1-ylethoxy)phenyl]methanone
C/C(=N/O)[C@@]1([n+]2ccccc2)[C@H](O)C[C@@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]21C, (3R,8R,9S,10R,13R,14R,16R,17R)-17-[(Z)-N-hydroxy-C-methylcarbonimidoyl]-10,13-dimethyl-17-pyridin-1-ium-1-yl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,16-diol
CO[C@H]1O[C@H](CO)[C@@H](N[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@H]3COC(=O)N23)[C@H](O)[C@H]1O, (5S,6S,7S,8R,8aR)-5-[[(2S,3S,4S,5R,6S)-4,5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-3-yl]amino]-6,7,8-trihydroxy-1,5,6,7,8,8a-hexahydro-[1,3]oxazolo[3,4-a]pyridin-3-one
C/C(=C(/C=C/C(=O)C1CCN(C(=O)OCc2ccccc2)CC1)c1ccccc1)c1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1, benzyl 4-[(2E,4E)-4-phenyl-5-(1-tritylimidazol-4-yl)hexa-2,4-dienoyl]piperidine-1-carboxylate
CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)S)c(C)c4[C@H](C)S)C(C)=C3CCC(=O)O, 3-[18-(2-carboxyethyl)-3,7,12,17-tetramethyl-8-(1-sulfanylethyl)-13-[(1S)-1-sulfanylethyl]-22,23-dihydroporphyrin-2-yl]propanoic acid
c1ccc(-n2c3ccccc3c3c4ccccc4n(-c4cnc5nc(-n6c7ccccc7c7c8ccccc8n(-c8ccccc8)c76)cnc5n4)c32)cc1, 6-phenyl-5-[2-(6-phenylindolo[2,3-b]indol-5-yl)pyrazino[2,3-b]pyrazin-6-yl]indolo[2,3-b]indole
CCOC(=O)c1ccc(NC(=O)COC(=O)[C@H](Cc2ccccc2)N2C(=O)[C@@H]3[C@H]4C=C[C@@H](C4)[C@H]3C2=O)cc1, ethyl 4-[[2-[(2S)-2-[(1R,2R,6R,7R)-3,5-dioxo-4-azatricyclo[5.2.1.02,6]dec-8-en-4-yl]-3-phenylpropanoyl]oxyacetyl]amino]benzoate
COC(=O)c1cc2cc3c(cc2cc1C(=O)OC)C(O)(c1ccccc1)c1cc2cc(C(=O)OC)c(C(=O)OC)cc2cc1C3(O)c1ccccc1, tetramethyl 6,13-dihydroxy-6,13-diphenylpentacene-2,3,9,10-tetracarboxylate
CCCCCCCCCNCCC(=O)NC(CCCCN)C(=O)N(C)C1C(=O)NC(C)C(=O)NC(C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2OCCN, 18-(2-aminoethoxy)-14-[[6-amino-2-[3-(nonylamino)propanoylamino]hexanoyl]-methylamino]-3-hydroxy-11-methyl-10,13-dioxo-9,12-diazatricyclo[13.3.1.12,6]icosa-1(18),2,4,6(20),15(19),16-hexaene-8-carboxylic acid
CCCCCCCCCCOc1ccc(C(=O)Oc2ccc(C=Nc3cccc(N=Cc4ccc(OC(=O)c5ccc(OCCCCCCCCCC)cc5)cc4)c3)cc2)cc1, [4-[[3-[[4-(4-decoxybenzoyl)oxyphenyl]methylideneamino]phenyl]iminomethyl]phenyl] 4-decoxybenzoate
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4ccc(Cl)c(C(=O)OC)c4)o3)c(=O)n2[C@@H]1c1ccc(OCC)c(OCC)c1, ethyl (2Z,5R)-2-[[5-(4-chloro-3-methoxycarbonylphenyl)furan-2-yl]methylidene]-5-(3,4-diethoxyphenyl)-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate
CC(C)N=C(N)c1ccc2nc(-c3ccc(NS(=O)(=O)c4ccc(-c5nc6ccc(C(N)=NC(C)C)cc6[nH]5)cc4)cc3)[nH]c2c1, N'-propan-2-yl-2-[4-[[4-[6-(N'-propan-2-ylcarbamimidoyl)-1H-benzimidazol-2-yl]phenyl]sulfonylamino]phenyl]-3H-benzimidazole-5-carboximidamide
CC[C@@H](C)NC(=O)[C@H](Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CN(c1ccc(C)c(Cl)c1)S(=O)(=O)c1ccccc1, (2S)-2-[[2-[N-(benzenesulfonyl)-3-chloro-4-methylanilino]acetyl]-[(3-chlorophenyl)methyl]amino]-N-[(2R)-butan-2-yl]-3-phenylpropanamide
CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C, N-[(3R,9S,10S)-12-[(2S)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl(propan-2-ylcarbamoyl)amino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-2-phenylacetamide
CC[C@@H](C)NC(=O)[C@@H](C)N(Cc1cccc(Br)c1)C(=O)CN(c1ccc(Oc2ccccc2)cc1)S(=O)(=O)c1ccc(C)cc1, (2R)-2-[(3-bromophenyl)methyl-[2-(N-(4-methylphenyl)sulfonyl-4-phenoxyanilino)acetyl]amino]-N-[(2R)-butan-2-yl]propanamide
COc1cc(F)c(C(C)(C)C)cc1-c1cc2ccccc2cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C, (4S,5R)-5-[3,5-bis(trifluoromethyl)phenyl]-3-[[3-(5-tert-butyl-4-fluoro-2-methoxyphenyl)naphthalen-2-yl]methyl]-4-methyl-1,3-oxazolidin-2-one
