input,target
CC=CC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)OCC=CCOC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"4-[(1R)-1-[(2S,5S,8S,11S,14R,17S,20R,23S,26S,29S)-29-ethyl-26-[(1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,7,11,14,16,19,22,25,31-nonamethyl-8,17,20-tris(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33-undecaoxo-5,23-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacont-2-yl]ethoxy]but-2-enyl acetate"
CC(=O)NC1C(OCCCCCC(=O)NCCCNC(=O)CN(CC(=O)NCCCNC(=O)CCCCCOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2NC(C)=O)C(CCCCNC(=O)CCCC(=O)Oc2c(F)c(F)c(F)c(F)c2F)C(=O)NCCCNC(=O)CCCCCOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2NC(C)=O)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,"(2,3,4,5,6-pentafluorophenyl) 5-[[6-[3-[6-[3-acetamido-4,5-diacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxyhexanoylamino]propylamino]-5-[bis[2-[3-[6-[3-acetamido-4,5-diacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxyhexanoylamino]propylamino]-2-oxoethyl]amino]-6-oxohexyl]amino]-5-oxopentanoate"
CCCCC1C(=O)N(C)C(CCCC)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(CC(N)=O)C(=O)N2CCCC2C(=O)NC(Cc2cnc[nH]2)C(=O)NC(CC(C)C)C(=O)N(C)CC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(C)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1C,"N,3-bis(2-amino-2-oxoethyl)-9-benzyl-21,24-dibutyl-18-(3-carbamimidamidopropyl)-42-(1H-imidazol-5-ylmethyl)-27,33-bis(1H-indol-3-ylmethyl)-6,7,22,25,30,37-hexamethyl-39-(2-methylpropyl)-2,5,8,11,17,20,23,26,29,32,35,38,41,44-tetradecaoxo-13-thia-1,4,7,10,16,19,22,25,28,31,34,37,40,43-tetradecazabicyclo[43.3.0]octatetracontane-15-carboxamide"
Cl[Si](Cl)(Cl)CC[Si](CC[Si](Cl)(Cl)Cl)(CC[Si](Cl)(Cl)Cl)CC[Si](CC[Si](CC[Si](Cl)(Cl)Cl)(CC[Si](Cl)(Cl)Cl)CC[Si](Cl)(Cl)Cl)(CC[Si](CC[Si](Cl)(Cl)Cl)(CC[Si](Cl)(Cl)Cl)CC[Si](Cl)(Cl)Cl)CC[Si](CC[Si](Cl)(Cl)Cl)(CC[Si](Cl)(Cl)Cl)CC[Si](Cl)(Cl)Cl,tetrakis[2-[tris(2-trichlorosilylethyl)silyl]ethyl]silane
C=C(c1ccc(O)cc1)C(NC(=O)C(Cc1ccccc1)N(C)C(=O)C(NC(=O)C(CC(=O)O)NC(=O)CN(C)C(=O)C(CCCC)N(C)C(=O)C(Cc1ccccc1)N(C)C(=O)C(Cc1ccccc1)NC(O)CNC(C)=O)C(C)C)C(=O)N(C)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(=O)NCC(N)=O,3-[[2-[2-[[2-[[2-[(2-acetamido-1-hydroxyethyl)amino]-3-phenylpropanoyl]-methylamino]-3-phenylpropanoyl]-methylamino]hexanoyl-methylamino]acetyl]amino]-4-[[1-[[1-[[1-[[2-[[1-[[1-[[1-[[2-[(2-amino-2-oxoethyl)amino]-2-oxoethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]-methylamino]-3-(4-hydroxyphenyl)-1-oxobut-3-en-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]-methylamino]-3-methyl-1-oxobutan-2-yl]amino]-4-oxobutanoic acid
CCc1cc(OC)ccc1-c1ccc(C[C@H](NC(=O)[C@H](CC(=O)O)CC(=O)[C@H](CO)NC(=O)[C@@H](CC(=O)C(C)(Cc2ccccc2F)NC(=O)[C@@H](CC(=O)CNC(=O)[C@H](CCC(=O)O)CC(=O)C2(C)CCCN2C(=O)CCc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)C[C@@H](Cc2ccc(-c3ccccc3C)nc2)C(N)=O)cc1,"(3S,6S)-3-[[(2S,5R)-6-amino-1-[4-(2-ethyl-4-methoxyphenyl)phenyl]-5-[[6-(2-methylphenyl)pyridin-3-yl]methyl]-3,6-dioxohexan-2-yl]carbamoyl]-6-[[(2S)-5-[[(2S)-5-[[(2R)-2-(2-carboxyethyl)-4-[1-[3-(1H-imidazol-5-yl)propanoyl]-2-methylpyrrolidin-2-yl]-4-oxobutanoyl]amino]-2-[(1R)-1-hydroxyethyl]-4-oxopentanoyl]amino]-6-(2-fluorophenyl)-2-[(1R)-1-hydroxyethyl]-5-methyl-4-oxohexanoyl]amino]-7-hydroxy-5-oxoheptanoic acid"
CC(CCC(=O)C(C)C1C(=O)CC2C3CC=C4CC(OC5OC(COC(=O)c6ccccc6)C(OC(=O)c6ccccc6)C(OC(=O)c6ccccc6)C5OC5OC(C)C(OC(=O)c6ccccc6)C(OC(=O)c6ccccc6)C5OC(=O)c5ccccc5)CCC4(C)C3CCC21C)COC1OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1,"[3,4-dibenzoyloxy-6-[[10,13-dimethyl-17-[6-methyl-3-oxo-7-[3,4,5-tribenzoyloxy-6-(benzoyloxymethyl)oxan-2-yl]oxyheptan-2-yl]-16-oxo-1,2,3,4,7,8,9,11,12,14,15,17-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-5-(3,4,5-tribenzoyloxy-6-methyloxan-2-yl)oxyoxan-2-yl]methyl benzoate"
CCCCC1C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(Cc2ccccc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)N2CCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)NC(Cc2cc(F)c(F)c(F)c2)C(=O)N(C)C(Cc2ccccc2)C(=O)N1C,"N-(2-amino-2-oxoethyl)-13,42-dibenzyl-45-butyl-16,27-bis[(4-hydroxyphenyl)methyl]-24-(1H-indol-3-ylmethyl)-12,41,44-trimethyl-30-(2-methylpropyl)-2,8,11,14,17,22,25,28,31,37,40,43,46-tridecaoxo-10-propan-2-yl-39-[(3,4,5-trifluorophenyl)methyl]-35-thia-3,9,12,15,18,23,26,29,32,38,41,44,47-tridecazatetracyclo[45.3.0.03,7.018,21]pentacontane-33-carboxamide"
CC=CC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)OCCCC(OCC)OCC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6R,9S,12R,15S,18S,21S,24S,30S,33S)-24-[(1R)-1-(4,4-diethoxybutoxy)ethyl]-30-ethyl-33-[(1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CCC1=NN(C2CC(C(=O)NC(Cc3ccc4ccccc4c3)C(=O)NC(Cc3ccc(OCC(=N)CNC4CC(C(N)=O)N(C(=O)C(NC(=O)C(C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)C4)cc3)C(=O)OC(C)(C)C)N(C(=O)C(NC(=O)C(C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)C2)C=C(COc2ccc(CC(C#N)NC(=O)CCc3ccc4ccccc4c3)cc2)C1,"tert-butyl 3-[4-[3-[[5-carbamoyl-1-[3,3-dimethyl-2-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propanoylamino]butanoyl]pyrrolidin-3-yl]amino]-2-iminopropoxy]phenyl]-2-[[2-[[4-[5-[[4-[2-cyano-2-(3-naphthalen-2-ylpropanoylamino)ethyl]phenoxy]methyl]-3-ethyl-4H-pyridazin-1-yl]-1-[3,3-dimethyl-2-[2-[methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]propanoylamino]butanoyl]pyrrolidine-2-carbonyl]amino]-3-naphthalen-2-ylpropanoyl]amino]propanoate"
CCO[Si](CC[Si](C)(C)O[Si]12O[Si]3(OC)O[Si]4(O[SiH2]C)O[Si]5(O[Si](C)(C)CCOCCO)O[Si](O[Si](C)(C)CCOCCO)(O3)O[Si](O[Si](C)(C)CC[Si](OCC)(OCC)OCC)(O1)O[Si](O[Si](C)(C)CC[Si](OCC)(OCC)OCC)(O5)O[Si](O[Si](C)(C)CC[Si](OCC)(OCC)OCC)(O4)O2)(OCC)OCC,"2-[2-[dimethyl-[[3,5,7,9-tetrakis[[dimethyl(2-triethoxysilylethyl)silyl]oxy]-11-[2-(2-hydroxyethoxy)ethyl-dimethylsilyl]oxy-15-methoxy-13-methylsilyloxy-2,4,6,8,10,12,14,16,17,18,19,20-dodecaoxa-1,3,5,7,9,11,13,15-octasilapentacyclo[9.5.1.13,9.15,15.17,13]icosan-1-yl]oxy]silyl]ethoxy]ethanol"
CC(=O)OCC1O[C@H](O[C@@H]2C(COC(C)=O)O[C@H](O[C@@H]3C(COC(C)=O)O[C@H](O[C@@H]4C(COC(C)=O)O[C@H](O[C@@H]5C(COC(C)=O)O[C@H](O[C@@H]6C(COC(C)=O)O[C@H](N=[N+]=[N-])C(C)[C@H]6C)C(C)[C@H]5C)C(C)[C@H]4C)C(C)[C@H]3C)C(C)[C@H]2C)C(C)[C@@H](C)[C@@H]1C,"[(3S,4S,6R)-6-[(3S,4R,6S)-2-(acetyloxymethyl)-6-[(3S,4R,6S)-2-(acetyloxymethyl)-6-[(3S,4R,6S)-2-(acetyloxymethyl)-6-[(3S,4R,6S)-2-(acetyloxymethyl)-6-[(3S,4R,6S)-2-(acetyloxymethyl)-6-azido-4,5-dimethyloxan-3-yl]oxy-4,5-dimethyloxan-3-yl]oxy-4,5-dimethyloxan-3-yl]oxy-4,5-dimethyloxan-3-yl]oxy-4,5-dimethyloxan-3-yl]oxy-3,4,5-trimethyloxan-2-yl]methyl acetate"
CCCCC1C(=O)N(C)C(CCCC)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)NC(Cc2ccccc2)C(=O)N(C)C(C)C(=O)NC(CC(N)=O)C(=O)N2CCCC2C(=O)NC(Cc2cnc[nH]2)C(=O)NC(C(C)C)C(=O)N(C)CC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CO)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1C,"N,3-bis(2-amino-2-oxoethyl)-9-benzyl-21,24-dibutyl-18-(3-carbamimidamidopropyl)-30-(hydroxymethyl)-42-(1H-imidazol-5-ylmethyl)-27,33-bis(1H-indol-3-ylmethyl)-6,7,22,25,37-pentamethyl-2,5,8,11,17,20,23,26,29,32,35,38,41,44-tetradecaoxo-39-propan-2-yl-13-thia-1,4,7,10,16,19,22,25,28,31,34,37,40,43-tetradecazabicyclo[43.3.0]octatetracontane-15-carboxamide"
CC=CC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](CSCCN(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,9S,12R,15S,18S,21S,24S,27S,30S,33S)-27-[2-(dimethylamino)ethylsulfanylmethyl]-30-ethyl-33-[(1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)ON=C(C#N)C(=O)OC[C@@H]1COC(C)(C)O1)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CO)C(=O)NCC(N)=O)C(C)C,"[[1-cyano-2-[[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]methoxy]-2-oxoethylidene]amino] (3S)-4-[[(2S)-1-[[(2S)-1-[(2-amino-2-oxoethyl)amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]-methylamino]-3-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-phenylpropanoyl]amino]propanoyl]-methylamino]-3-phenylpropanoyl]amino]acetyl]amino]-4-methylpentanoyl]amino]propanoyl]amino]-3-methylbutanoyl]amino]-3-phenylpropanoyl]amino]-4-oxobutanoate"
C=C1C(=O)N(C)[C@@H](CC(C)(C)OCOCC)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)[N+]2(C)C(C(C)C)[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H]([C@H](O)[C@H](C)CC=CC)C(=O)N[C@@H](CC)C(=O)N1C,"(3R,6S,9S,12S,15S,21S,24S,27S,30S,33R)-15-[2-(ethoxymethoxy)-2-methylpropyl]-21-ethyl-24-[(1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,3,6,10,16,19,25,28,31-nonamethyl-18-methylidene-9,30-bis(2-methylpropyl)-12,27,34-tri(propan-2-yl)-4,7,10,13,16,19,22,25,28,31-decaza-1-azoniabicyclo[31.1.0]tetratriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CCCNCCOc1cc(NC(=O)NC(=O)CC2NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)c3ccc(c(C)c3)Oc3cc(cc(Oc4ccc(CO)cc4Cl)c3OC3OC(CO)CC(O)C3OC3CC(C)(N)C(O)C(C)O3)C(C(=O)NC(C(N)=O)c3ccc4c(c3)-c3c(C(NC(C)=O)C(=O)NC5C6CC7CC6CC75)cc(O)cc3C4(O)O)NC2=O)cc(OCCNCCC)c1OCCNCCC,"N-[1-[5-[1-acetamido-2-oxo-2-(2-tricyclo[3.3.0.03,7]octanylamino)ethyl]-7,9,9-trihydroxyfluoren-3-yl]-2-amino-2-oxoethyl]-4-[3-(4-amino-5-hydroxy-4,6-dimethyloxan-2-yl)oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-[2-chloro-4-(hydroxymethyl)phenoxy]-15-hydroxy-18-methyl-14-[[4-methyl-2-(methylamino)pentanoyl]amino]-10,13-dioxo-11-[2-oxo-2-[[3,4,5-tris[2-(propylamino)ethoxy]phenyl]carbamoylamino]ethyl]-2-oxa-9,12-diazatricyclo[14.2.2.13,7]henicosa-1(18),3,5,7(21),16,19-hexaene-8-carboxamide"
CC(=O)NC1C(OCCCCCC(=O)NCCCNC(=O)CN(CC(=O)NCCCNC(=O)CCCCCOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2NC(C)=O)C(CCCCNC(=O)CCCC(=O)Oc2c(F)c(F)c(F)c(F)c2F)C(=O)NCCCNC(=O)CCCCCOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2NC2CC2C)OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O,"(2,3,4,5,6-pentafluorophenyl) 5-[[5-[bis[2-[3-[6-[3-acetamido-4,5-diacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxyhexanoylamino]propylamino]-2-oxoethyl]amino]-6-[3-[6-[4,5-diacetyloxy-6-(acetyloxymethyl)-3-[(2-methylcyclopropyl)amino]oxan-2-yl]oxyhexanoylamino]propylamino]-6-oxohexyl]amino]-5-oxopentanoate"
