input, target
CCn1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(Cl)cc3)C2=O)c2ccccc21, N-(4-chlorophenyl)-2-[(5E)-5-[(1-ethylindol-3-yl)methylidene]-2,4-dioxo-1,3-thiazolidin-3-yl]acetamide
CC(=O)NCc1ccc(C(=O)NC(=NC[C@@H]2CCCO2)Nc2cc(C)ccc2C)cc1, 4-(acetamidomethyl)-N-[N-(2,5-dimethylphenyl)-N'-[[(2S)-oxolan-2-yl]methyl]carbamimidoyl]benzamide
Cc1cccc(C(=O)N(CCN2CCOCC2)Cc2cc(Cl)ccc2OCc2nc(CO)cs2)c1, N-[[5-chloro-2-[[4-(hydroxymethyl)-1,3-thiazol-2-yl]methoxy]phenyl]methyl]-3-methyl-N-(2-morpholin-4-ylethyl)benzamide
Cc1ccc(CCN2C(=O)C(c3ccc(Br)s3)=NC23CCC(C(C)(C)C)CC3)cc1, 2-(5-bromothiophen-2-yl)-8-tert-butyl-4-[2-(4-methylphenyl)ethyl]-1,4-diazaspiro[4.5]dec-1-en-3-one
COc1ccc(C2CC(c3cccs3)=NN2C(=O)COn2nnc3ccc(Cl)cc32)cc1OC, 2-(6-chlorobenzotriazol-1-yl)oxy-1-[3-(3,4-dimethoxyphenyl)-5-thiophen-2-yl-3,4-dihydropyrazol-2-yl]ethanone
O=C(/C=C\c1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1)NCCOc1ccc(F)cc1, (Z)-3-[4-[(2-chlorophenyl)sulfamoyl]phenyl]-N-[2-(4-fluorophenoxy)ethyl]prop-2-enamide
Cc1c(N2CC[C@H](OCC3(C)CC3)[C@@H](F)C2)nc2c(c1C)C(=O)NC2, 2-[(3S,4S)-3-fluoro-4-[(1-methylcyclopropyl)methoxy]piperidin-1-yl]-3,4-dimethyl-6,7-dihydropyrrolo[3,4-b]pyridin-5-one
O=C1[C@H]2CC=CC[C@@H]2C(=O)N1CN1CCN(CCOc2ccc(Cl)cc2)CC1, (3aS,7aS)-2-[[4-[2-(4-chlorophenoxy)ethyl]piperazin-1-yl]methyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione
COc1ccc(CNC(=O)CC[C@H]2CCCN(Cc3ccc(O)c(OC)c3)C2)c(OC)c1, N-[(2,4-dimethoxyphenyl)methyl]-3-[(3R)-1-[(4-hydroxy-3-methoxyphenyl)methyl]piperidin-3-yl]propanamide
C[C@@H](NC(=O)Cc1ccc(C(F)(F)F)cc1)C(=O)N1CCS(=O)(=O)CC1, N-[(2R)-1-(1,1-dioxo-1,4-thiazinan-4-yl)-1-oxopropan-2-yl]-2-[4-(trifluoromethyl)phenyl]acetamide
CN(C)CCN(C)CC(=O)N(C)C1=C(N(C)CCN(C)C)C(=O)c2ccccc2C1=O, 2-[2-(dimethylamino)ethyl-methylamino]-N-[3-[2-(dimethylamino)ethyl-methylamino]-1,4-dioxonaphthalen-2-yl]-N-methylacetamide
O=C(O)COc1c(Br)cc(/C=C2/SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1I, 2-[2-bromo-4-[(E)-[2,4-dioxo-3-(2-oxo-2-pyrrolidin-1-ylethyl)-1,3-thiazolidin-5-ylidene]methyl]-6-iodophenoxy]acetic acid
O=[N+]([O-])c1ccc2nc(Sc3nnc(-c4cccs4)n3CCc3ccccc3)sc2c1, 6-nitro-2-[[4-(2-phenylethyl)-5-thiophen-2-yl-1,2,4-triazol-3-yl]sulfanyl]-1,3-benzothiazole
O=C(C1CN(c2nc3c(F)cccc3s2)C1)N1CCN(Cc2ccc3c(c2)OCO3)CC1, [4-(1,3-benzodioxol-5-ylmethyl)piperazin-1-yl]-[1-(4-fluoro-1,3-benzothiazol-2-yl)azetidin-3-yl]methanone
COc1ccccc1OC(CO)C(O)c1ccc(OC(CO)C(O)c2ccc(O)cc2)c(OC)c1, 2-[4-[1,3-dihydroxy-2-(2-methoxyphenoxy)propyl]-2-methoxyphenoxy]-1-(4-hydroxyphenyl)propane-1,3-diol
O=C1C2=CN(C3CCCCO3)NC2c2cc(F)c(-c3ccccn3)cc2N1CC(F)(F)F, 8-fluoro-2-(oxan-2-yl)-7-pyridin-2-yl-5-(2,2,2-trifluoroethyl)-1,9b-dihydropyrazolo[4,3-c]quinolin-4-one
C[C@@H](Oc1cccc2ccccc12)C(=O)N[C@H]1C[C@@H]2CC[C@@H]1C2, (2R)-N-[(1R,2S,4R)-2-bicyclo[2.2.1]heptanyl]-2-naphthalen-1-yloxypropanamide
O=C(NNC(=O)c1cc2c(s1)CCCC2)c1ccc(CSc2nc3ccccc3[nH]2)cc1, N'-[4-(1H-benzimidazol-2-ylsulfanylmethyl)benzoyl]-4,5,6,7-tetrahydro-1-benzothiophene-2-carbohydrazide
CCCCN(CC(=O)N1CCc2sccc2C1c1ccc(OC)cc1)C(=O)c1cccc(Cl)c1, N-butyl-3-chloro-N-[2-[4-(4-methoxyphenyl)-6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl]-2-oxoethyl]benzamide
O=C(CCc1nc(-c2ccc(Cl)cc2)no1)Nc1nc(-c2ccc3c(c2)OCO3)cs1, N-[4-(1,3-benzodioxol-5-yl)-1,3-thiazol-2-yl]-3-[3-(4-chlorophenyl)-1,2,4-oxadiazol-5-yl]propanamide
C[C@H]1CN=C(N(C(=O)Nc2cccc(Cl)c2)c2ccc(OC(F)(F)F)cc2)S1, 3-(3-chlorophenyl)-1-[(5S)-5-methyl-4,5-dihydro-1,3-thiazol-2-yl]-1-[4-(trifluoromethoxy)phenyl]urea
O=C(CN1C(=O)N/C(=C/c2ccn(C3CCCCC3)c2)C1=O)Nc1ccc(Br)cc1, N-(4-bromophenyl)-2-[(4E)-4-[(1-cyclohexylpyrrol-3-yl)methylidene]-2,5-dioxoimidazolidin-1-yl]acetamide
O=C(CCCS(=O)(=O)Cc1ccccc1)N(Cc1ccccc1)c1nc2c(Cl)cccc2s1, N-benzyl-4-benzylsulfonyl-N-(4-chloro-1,3-benzothiazol-2-yl)butanamide
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3ccc(CN)s3)C[C@H]12, (5R,6S)-3-[5-(aminomethyl)thiophen-2-yl]-6-[(1R)-1-hydroxyethyl]-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid
O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCCC3)ccc21)N1CCc2ccccc21, 3-[2-(2,3-dihydroindol-1-yl)-2-oxoethyl]-6-piperidin-1-ylsulfonyl-1,3-benzoxazol-2-one
CC(=O)Nc1cccc(C(=O)O[C@H](C)C(=O)Nc2cccc(C(F)(F)F)c2)c1, [(2R)-1-oxo-1-[3-(trifluoromethyl)anilino]propan-2-yl] 3-acetamidobenzoate
O=S(=O)(NCCSc1cc(C(F)(F)F)nc2ccccc12)c1ccc(C(F)(F)F)cc1, 4-(trifluoromethyl)-N-[2-[2-(trifluoromethyl)quinolin-4-yl]sulfanylethyl]benzenesulfonamide
CC(=O)SC[C@H](N)C(=O)NC1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O, S-[(2R)-2-amino-3-oxo-3-[[(4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]amino]propyl] ethanethioate
O=C([O-])[C@H]1[C@H]2CCCCC2=C2CCCC[C@@H]2[C@H]1c1ccccc1, (8aR,9S,10R,10aR)-10-phenyl-1,2,3,4,5,6,7,8,8a,9,10,10a-dodecahydrophenanthrene-9-carboxylate
CSC1CC(c2ncc(-c3ccc(Br)c(F)c3)[nH]2)N(C(=O)OC(C)(C)C)C1, tert-butyl 2-[5-(4-bromo-3-fluorophenyl)-1H-imidazol-2-yl]-4-methylsulfanylpyrrolidine-1-carboxylate
O=C(N[C@@H]1CCN(c2cc(-c3cccs3)[nH]n2)C1)c1ccc2c(c1)OCO2, N-[(3R)-1-(5-thiophen-2-yl-1H-pyrazol-3-yl)pyrrolidin-3-yl]-1,3-benzodioxole-5-carboxamide
CC(=O)NC[C@H]1CN(c2ccc(NCNNC(=O)C(C)(C)O)c(F)c2)C(=O)O1, N-[[(5S)-3-[3-fluoro-4-[[2-(2-hydroxy-2-methylpropanoyl)hydrazinyl]methylamino]phenyl]-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide
Cc1ccc(C)c([C@@H]2CN(C(=O)c3nnc4ccccc4n3)[C@H](C)CO2)c1, 1,2,4-benzotriazin-3-yl-[(2R,5R)-2-(2,5-dimethylphenyl)-5-methylmorpholin-4-yl]methanone
Cc1cc(-c2cc(C(=O)N3CCN(CC4CCCO4)CC3)c3c(C)noc3n2)c(C)o1, [6-(2,5-dimethylfuran-3-yl)-3-methyl-[1,2]oxazolo[5,4-b]pyridin-4-yl]-[4-(oxolan-2-ylmethyl)piperazin-1-yl]methanone
COc1cc(Cl)c(C)cc1NC(=O)CCSc1nc(N)c(C#N)c(-c2cccs2)c1C#N, 3-(6-amino-3,5-dicyano-4-thiophen-2-ylpyridin-2-yl)sulfanyl-N-(4-chloro-2-methoxy-5-methylphenyl)propanamide
COC(=O)c1cc(NC(=O)Cc2csc(-c3cccc(Cl)c3)n2)cc(C(=O)OC)c1, dimethyl 5-[[2-[2-(3-chlorophenyl)-1,3-thiazol-4-yl]acetyl]amino]benzene-1,3-dicarboxylate
COc1cccc(-c2cn(-c3ccccc3)c(NC(=O)c3ccc(C(C)=O)nc3)n2)c1, 6-acetyl-N-[4-(3-methoxyphenyl)-1-phenylimidazol-2-yl]pyridine-3-carboxamide
O=C(CC(=O)Nc1sc2c(c1C(=O)O)CCCC2)Nc1sc2c(c1C(=O)O)CCCC2, 2-[[3-[(3-carboxy-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)amino]-3-oxopropanoyl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylic acid
COc1ccc(C(=O)NCCCc2nc3ccccc3n2CCCOc2ccc(C(C)C)cc2)cc1OC, 3,4-dimethoxy-N-[3-[1-[3-(4-propan-2-ylphenoxy)propyl]benzimidazol-2-yl]propyl]benzamide
CCOC(=O)c1ccc(S(=O)(=O)N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)o1, ethyl 5-[4-[(1-phenylpyrazol-4-yl)methyl]piperazin-1-yl]sulfonylfuran-2-carboxylate
Cc1ccccc1S(=O)(=O)Nc1cccc(C(=O)N2CCCC2C(=O)NC2CCCCC2)c1, N-cyclohexyl-1-[3-[(2-methylphenyl)sulfonylamino]benzoyl]pyrrolidine-2-carboxamide
Cc1noc([C@@H]2C[C@H]3CCN(Cc4ccc5c(c4)OCO5)C[C@@H]3O2)n1, (2S,3aR,7aR)-6-(1,3-benzodioxol-5-ylmethyl)-2-(3-methyl-1,2,4-oxadiazol-5-yl)-3,3a,4,5,7,7a-hexahydro-2H-furo[2,3-c]pyridine
COc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)C1CCN(Cc2ccccc2C)CC1, N-[(4S)-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-4-yl]-1-[(2-methylphenyl)methyl]piperidine-4-carboxamide
CS(=O)(=O)[C@H]1CSCCN1C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1, [3,5-bis(trifluoromethyl)phenyl]-[(3S)-3-methylsulfonylthiomorpholin-4-yl]methanone
O=C(C1CC=C(C2C(Cl)C=NCC2Cl)CC1)N(C1CC1)C1CCC2=C(CNN2)C1, N-cyclopropyl-4-(3,5-dichloro-2,3,4,5-tetrahydropyridin-4-yl)-N-(2,3,4,5,6,7-hexahydro-1H-indazol-5-yl)cyclohex-3-ene-1-carboxamide
C[C@H](O)c1ccc2c(c1)ncn2-c1cccc(-c2ccccc2NS(C)(=O)=O)c1, N-[2-[3-[5-[(1S)-1-hydroxyethyl]benzimidazol-1-yl]phenyl]phenyl]methanesulfonamide
CC(C)[C@H](CO)Nc1nc(NNc2c(F)c(F)cc(F)c2F)cc(C(F)(F)F)n1, (2R)-3-methyl-2-[[4-[2-(2,3,5,6-tetrafluorophenyl)hydrazinyl]-6-(trifluoromethyl)pyrimidin-2-yl]amino]butan-1-ol
CCOc1ccc(S(=O)(=O)NCC(c2cccs2)S(=O)(=O)c2ccc(Cl)cc2)cc1, N-[2-(4-chlorophenyl)sulfonyl-2-thiophen-2-ylethyl]-4-ethoxybenzenesulfonamide
CCc1nc(-c2ccc(-c3ccccc3)s2)c2nonc2c1-c1ccc(-c2ccccc2)s1, 6-ethyl-4,7-bis(5-phenylthiophen-2-yl)-[1,2,5]oxadiazolo[3,4-c]pyridine
CC[C@@H](Oc1ccc2ccccc2c1)C(=O)N[C@H]1CC(C)(C)Oc2ccccc21, (2R)-N-[(4S)-2,2-dimethyl-3,4-dihydrochromen-4-yl]-2-naphthalen-2-yloxybutanamide
CN1C(=O)CC(Sc2ccc(NC(=O)N3c4ccccc4SC4C=CC=CC43)cc2)C1=O, N-[4-(1-methyl-2,5-dioxopyrrolidin-3-yl)sulfanylphenyl]-4a,10a-dihydrophenothiazine-10-carboxamide
CC(C)(C)c1nc(NC(=O)[C@@H]2C[C@@H](O)CN2CC2CCOCC2)sc1C#N, (2S,4R)-N-(4-tert-butyl-5-cyano-1,3-thiazol-2-yl)-4-hydroxy-1-(oxan-4-ylmethyl)pyrrolidine-2-carboxamide
c1ccc(-c2nnc(Nc3ccc(Sc4ccnc5[nH]ncc45)cc3)c3ccccc23)cc1, 4-phenyl-N-[4-(1H-pyrazolo[3,4-b]pyridin-4-ylsulfanyl)phenyl]phthalazin-1-amine
Cc1cccc(OC[C@@H](O)Cn2c(NCCCO)nc3c2c(=O)[nH]c(=O)n3C)c1, 7-[(2S)-2-hydroxy-3-(3-methylphenoxy)propyl]-8-(3-hydroxypropylamino)-3-methylpurine-2,6-dione
Cc1ccc(C)c(-n2c(SCc3cccc(C(F)(F)F)c3)nnc2-c2ccccc2Cl)c1, 3-(2-chlorophenyl)-4-(2,5-dimethylphenyl)-5-[[3-(trifluoromethyl)phenyl]methylsulfanyl]-1,2,4-triazole
CC#Cc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O)cc1, 1,1,2,2,3,3-hexafluoro-3-(4-prop-1-ynylphenoxy)sulfonylpropane-1-sulfonic acid
CC(C)C(=O)N1CCC[C@@](Cc2cccc(-c3cccc(F)c3)c2)(C(N)=O)C1, (3S)-3-[[3-(3-fluorophenyl)phenyl]methyl]-1-(2-methylpropanoyl)piperidine-3-carboxamide
COc1ccc(S(=O)(=O)N(CC(=O)NC(C)c2ccc(F)cc2)c2ccccc2F)cc1, 2-(2-fluoro-N-(4-methoxyphenyl)sulfonylanilino)-N-[1-(4-fluorophenyl)ethyl]acetamide
CCCCCCOc1ccc(C(=O)N(Cc2ccc(Cl)cc2Cl)C2CCS(=O)(=O)C2)cc1, N-[(2,4-dichlorophenyl)methyl]-N-(1,1-dioxothiolan-3-yl)-4-hexoxybenzamide
CCCCNC(=O)c1cccc2c1NC(c1ccc3c(c1)c1ccccc1n3CC)C1CC=CC21, N-butyl-4-(9-ethylcarbazol-3-yl)-3a,4,5,9b-tetrahydro-3H-cyclopenta[c]quinoline-6-carboxamide
O=C(C1CCCN(c2nc3ccccc3s2)C1)N1CCN(S(=O)(=O)c2ccccc2)CC1, [4-(benzenesulfonyl)piperazin-1-yl]-[1-(1,3-benzothiazol-2-yl)piperidin-3-yl]methanone
CC[C@@H](Oc1cccc2ccccc12)C(=O)N[C@H](c1ccccc1)c1ccccc1C, (2R)-N-[(R)-(2-methylphenyl)-phenylmethyl]-2-naphthalen-1-yloxybutanamide
C=C1C=CN(c2ccc(OC(F)F)cc2)N=C1c1ccnn1-c1ccnc2ccc(F)cc12, 4-[5-[1-[4-(difluoromethoxy)phenyl]-4-methylidenepyridazin-3-yl]pyrazol-1-yl]-6-fluoroquinoline
O=C(Nc1ccc(NC(=O)c2ccco2)cc1C(F)(F)F)c1ccc(OC2CCCC2)cc1, N-[4-[(4-cyclopentyloxybenzoyl)amino]-3-(trifluoromethyl)phenyl]furan-2-carboxamide
COc1ccc(N2CCN(C(=O)c3cc(Br)ccc3OC)CC2)c([N+](=O)[O-])c1, (5-bromo-2-methoxyphenyl)-[4-(4-methoxy-2-nitrophenyl)piperazin-1-yl]methanone
Cc1cccc(NC(=O)C(=O)N/N=C\c2ccc(OCc3ccccc3Cl)c(Cl)c2)c1C, N'-[(Z)-[3-chloro-4-[(2-chlorophenyl)methoxy]phenyl]methylideneamino]-N-(2,3-dimethylphenyl)oxamide
CC(C)Oc1ccccc1NC(=O)[C@H](C)N(c1ccc(F)c(F)c1)S(C)(=O)=O, (2S)-2-(3,4-difluoro-N-methylsulfonylanilino)-N-(2-propan-2-yloxyphenyl)propanamide
COc1cc2nnc3c(cnn3-c3ncc(Cl)cc3Cl)c2c(-c2ccc(Cl)cc2)c1OC, 9-(4-chlorophenyl)-3-(3,5-dichloropyridin-2-yl)-7,8-dimethoxypyrazolo[3,4-c]cinnoline
O=C1OC[C@H](Cc2ccccc2)N1c1ccc(-c2ccccc2[N+](=O)[O-])cc1, (4S)-4-benzyl-3-[4-(2-nitrophenyl)phenyl]-1,3-oxazolidin-2-one
Cc1cccc(N(CC(=O)N[C@@H](C)c2ccc3c(c2)CCC3)S(C)(=O)=O)c1, N-[(1S)-1-(2,3-dihydro-1H-inden-5-yl)ethyl]-2-(3-methyl-N-methylsulfonylanilino)acetamide
CCC[C@H]1[C@H](C)[C@@H](NC(=O)O)c2cc[nH]c(=O)c2N1C(C)=O, [(2S,3R,4R)-1-acetyl-3-methyl-8-oxo-2-propyl-2,3,4,7-tetrahydro-1,7-naphthyridin-4-yl]carbamic acid
O=C(NCCc1ccccc1)C1=COC2=NC(=O)N(Cc3ccccc3C(F)(F)F)CCN12, 2-oxo-N-(2-phenylethyl)-3-[[2-(trifluoromethyl)phenyl]methyl]-4,5-dihydro-[1,3]oxazolo[3,2-a][1,3,5]triazepine-7-carboxamide
CSc1ccc(CN(C)C(=O)CN2C(=O)NC(C)(c3cccc4ccccc34)C2=O)cc1, N-methyl-2-(4-methyl-4-naphthalen-1-yl-2,5-dioxoimidazolidin-1-yl)-N-[(4-methylsulfanylphenyl)methyl]acetamide
N#Cc1ccc([C@@H]2NC(=O)N(c3cccc(CF)c3)C3=C2C(=O)NCC3)cc1, 4-[(4S)-1-[3-(fluoromethyl)phenyl]-2,5-dioxo-4,6,7,8-tetrahydro-3H-pyrido[4,3-d]pyrimidin-4-yl]benzonitrile
CC1=NOC2(C1)CC(c1nc3ccc(Br)cc3[nH]1)N(C(=O)OC(C)(C)C)C2, tert-butyl 8-(6-bromo-1H-benzimidazol-2-yl)-3-methyl-1-oxa-2,7-diazaspiro[4.4]non-2-ene-7-carboxylate
CC1Cc2cc(N)nn2CCCC1CC(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1, [3,5-bis(trifluoromethyl)phenyl]methyl 2-(2-amino-5-methyl-4,5,6,7,8,9-hexahydropyrazolo[1,5-a]azocin-6-yl)acetate
CSCCC(NC(=O)C(N)CCC(=O)O)C(=O)NC(C(=O)NC(C)C(=O)O)C(C)C, 4-amino-5-[[1-[[1-(1-carboxyethylamino)-3-methyl-1-oxobutan-2-yl]amino]-4-methylsulfanyl-1-oxobutan-2-yl]amino]-5-oxopentanoic acid
CCCCCCCCCCCCCCCCCCOc1ccc(C(C)(C)CC(C)(C)C)cc1S(N)(=O)=O, 2-octadecoxy-5-(2,4,4-trimethylpentan-2-yl)benzenesulfonamide
O=C(c1ccc(-c2cc(NCc3ccc(Cl)cc3Cl)n3nccc3n2)cc1)N1CCCCC1, [4-[7-[(2,4-dichlorophenyl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]phenyl]-piperidin-1-ylmethanone
CCC(C)C(N)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)O, 5-amino-2-[[2-[[2-[(2-amino-3-methylpentanoyl)amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-5-oxopentanoic acid
CC(=O)Nc1ccc(C)c(S(=O)(=O)NNC(=O)c2sc3ccc(Cl)cc3c2Cl)c1, N-[3-[[(3,5-dichloro-1-benzothiophene-2-carbonyl)amino]sulfamoyl]-4-methylphenyl]acetamide
CC(C)OC1C=CC(Nc2nc(=O)n(CCC#N)c(=O)n2Cc2ccc(Cl)cc2)CC1F, 3-[3-[(4-chlorophenyl)methyl]-4-[(5-fluoro-4-propan-2-yloxycyclohex-2-en-1-yl)amino]-2,6-dioxo-1,3,5-triazin-1-yl]propanenitrile
O=C(NCCc1ccccc1)C1CC(=O)N(Cc2ccc(Cl)cc2)C(=Nc2ccccc2)S1, 3-[(4-chlorophenyl)methyl]-4-oxo-N-(2-phenylethyl)-2-phenylimino-1,3-thiazinane-6-carboxamide
CSc1cccc2sc(N(CCN(C)C)C(=O)CCCS(=O)(=O)c3ccc(F)cc3)nc12, N-[2-(dimethylamino)ethyl]-4-(4-fluorophenyl)sulfonyl-N-(4-methylsulfanyl-1,3-benzothiazol-2-yl)butanamide
COc1ccccc1C(CNC(=O)Cn1c(-c2ccc(Cl)cc2)n[nH]c1=S)N1CCCC1, 2-[3-(4-chlorophenyl)-5-sulfanylidene-1H-1,2,4-triazol-4-yl]-N-[2-(2-methoxyphenyl)-2-pyrrolidin-1-ylethyl]acetamide
Cc1ccc(C(=O)O)cc1NC(=O)C(C)Sc1cccc(NC(=O)c2ccc(F)cc2)c1, 3-[2-[3-[(4-fluorobenzoyl)amino]phenyl]sulfanylpropanoylamino]-4-methylbenzoic acid
Cc1ccccc1C(=O)NCc1nc2ccccc2n1CC(=O)N(Cc1ccccc1)C1CCCCC1, N-[[1-[2-[benzyl(cyclohexyl)amino]-2-oxoethyl]benzimidazol-2-yl]methyl]-2-methylbenzamide
COc1ccc(S(=O)(=O)Oc2cccc(CN(Cc3ccco3)C(=O)NC(C)C)c2)cc1, [3-[[furan-2-ylmethyl(propan-2-ylcarbamoyl)amino]methyl]phenyl] 4-methoxybenzenesulfonate
Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)OCC(=O)N3CCCCCC3)cc2)cc1, [2-(azepan-1-yl)-2-oxoethyl] 4-[methyl-(4-methylphenyl)sulfonylamino]benzoate
